ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000233735	RP11-567G24.3	-0.00591916277083174	-0.00668326678592867	-0.00706019200354422	-0.00646941997623879	-0.00648345532488047	0.0149153290179544	-0.00664064311163371	-0.00706019200354422	-0.000636960684619516	-0.00567905113512162	-0.00706019200354422	-0.00639642208595481	-0.0063111921464259	-0.00706019200354422	-0.00507614964136068	-0.00669388075785779	0.0315973245328686	-0.00493691153523775	-0.00663138775612092	0.0319276799127503	-0.00625874203259423	-0.00706019200354422	-0.0041744522352598	-0.00346032388239267	-0.00597025969241627	-0.00676059877153963	0.0151718665107638	-0.00398309730431615	-0.00706019200354422	-0.00308956327445195
ENSG00000252317	Y_RNA	-0.00225738569472898	-0.00115657323767753	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	0.00430140863693293	-0.00252035013353946	-0.00252035013353946	0.000498247697356934	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-7.20398836133456e-05	-0.00215119939974825	0.0166891345078277	0.0022222962177494	-0.00252035013353946	0.0028803505156011	0.00189092986784137	-0.00252035013353946	0.000444256511465968	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.000142504985112742	-0.00252035013353946
ENSG00000228844	RP11-467I20.3	0.00601509945298399	-0.00974869097973756	-0.0204078259048901	-0.00146127436140075	0.00894788662948975	-0.0161568683719203	0.00319555287336169	-0.00458499149326272	0.00347652449926698	-0.00372455710235487	-0.0294724893664316	-0.0167067993641224	-0.00315306272316617	-0.0233107812910237	0.00908173165984853	-0.00275246675944243	0.00975261558054689	0.0629444091222497	-0.0133742852487072	0.0160955095729296	0.00756692887336317	-0.0124914417135192	0.0103540185058806	-0.000172167870741453	0.00615244150124003	0.0100061758272152	-0.00785410156588015	0.00387339098315214	0.0156572738047447	0.0204997184348912
ENSG00000251750	RNU5F-8P	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.000837798571428536	-0.000413775485424565	-0.000413775485424565	0.000166813904992349	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.0021354200673425	0.00128066641532318	-0.000413775485424565	0.000356135667247234	0.000307839556947728	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.00307019957774426	0.000992928132421289	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565
ENSG00000234872	RP11-467I20.5	-0.0015049581341705	-0.00115747702676222	-0.00242944071134089	-0.00202781063709794	-0.00215176457751276	0.00265183191561621	-0.000334606672634569	-0.00242944071134089	-0.00155389194009524	-0.00190730184651089	-0.00242944071134089	-0.00234666670787626	0.00159874796598979	0.00848405410574306	-0.00192814324299578	-0.00195350475536034	-0.000421545817208932	-0.00242944071134089	-0.00202019045223767	-0.00146744441600245	0.00382985854717394	-0.000138477421666778	-0.00127852141994684	-0.00242944071134089	-0.00106068605442114	0.0169729464539944	0.0164958280064743	-0.00216353081307048	0.0011769995086612	-0.00112566431796213
ENSG00000199241	Y_RNA	-0.000222353048006413	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000135554242579501	-7.24168884600194e-05	-0.000490022732519873	-0.000490022732519873	0.00104602087842565	-0.000155157504966859	-0.000490022732519873	3.68637553352851e-05	-0.000490022732519873	-0.000490022732519873	0.00107118008132819	-0.000490022732519873	0.000262678784933984	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000273335266395053	-0.000490022732519873	-0.000490022732519873	0.00109901050153595	0.004310759968007	0.000154437744971055	-0.000490022732519873	-0.000490022732519873
ENSG00000230015	RP11-80B9.4	-0.13527738789978	-0.0894568892337087	-0.125260829566911	-0.136483538945137	-0.132555684103186	0.0165445815538476	-0.111831477151323	-0.141208994388914	-0.128213951099574	-0.131834055206871	-0.141208994388914	-0.139233932698684	-0.110407650938809	-0.123747722329517	-0.136247215303846	-0.133493549059708	-0.104262656561155	-0.115586086048801	-0.130049973904429	-0.0705522880102246	-0.0919819945192301	-0.133587451014242	-0.116716280614934	-0.130459332818374	-0.131185214647621	-0.117795325702985	4.87912566390779	-0.124994754793221	-0.134013404661283	-0.136010863818427
ENSG00000182901	RGS7	-0.933839803650017	0.816684878855308	-0.951099510932299	-0.910858004731752	-0.934254283823023	3.38072392057146	-0.806478011253045	-0.756128862683197	-0.664891130825154	-0.849108295840248	-0.920647160204147	-0.961929960241928	-0.315533394056938	-0.825455025489891	-0.867181280747857	-0.961833229371111	-0.074770457909828	-0.205832658122989	-0.74058422825523	1.40488839112107	-0.758572071935874	-0.912511219271915	-0.492655712614586	-0.769380110315427	-0.524198712459235	-0.0697887414156565	2.32315671698613	-0.920902256558995	-0.764276256455029	-0.837424255391344
ENSG00000215802	RFKP1	-0.0262545236126529	-0.0105781111516663	-0.0158674392305737	-0.0266551746097854	-0.0263040275820327	0.104674230427312	-0.0242275529839915	-0.0126230232909217	-0.0240339348116925	-0.0255770126371218	-0.027852620158129	-0.0274315818564295	-0.0259721940037637	-0.0264588326150941	-0.0249637313330829	-0.0265889836149333	-0.0124356031835058	-0.015628565560643	-0.0250139770837718	0.00131209760852332	-0.0262631286449844	-0.0271646034033737	-0.0229444934842475	-0.0246430393006538	-0.0252882163240703	-0.0214395744602774	0.179446301037675	-0.0234549482278842	-0.0246558620527763	-0.0249590414989978
ENSG00000233615	HNRNPA1P42	-0.0101395366713744	-0.00778004917203733	-0.0160055284753244	-0.0135381795413619	-0.00916397116435732	0.0547904592922513	-0.0094901546025216	-0.0150713625850347	-0.0110689907864007	-0.0118061544944583	-0.00581315096903318	-0.015878418172801	-0.0134455007890546	-0.0176680848015169	-0.00765503033004611	-0.0137935393178439	-0.00129291034601524	0.0217171121771358	-0.0172427798254561	0.000220890318878611	-0.0105762792799105	-0.0162473681421828	-0.00801811702626435	-0.00937134750752569	-0.0124855360457421	-0.00799088060039992	-0.00520339056206878	-0.00955366470042802	-0.00652505157032404	-0.0113396921972313
ENSG00000238085	RP11-435F13.2	-0.0078758069817671	-0.0126398339747052	-0.0181251253423444	-0.0340133855512806	0.0976835093481634	-0.112467414052538	0.00304828181740999	0.0632556242714494	-0.0144309183862539	0.004049771209171	-0.0995016012156189	-0.0907213069346073	-0.128635314591619	-0.152104815600906	0.0172198139789915	0.0948186250784818	0.0131224847812696	0.231184119822581	-0.108977042509571	-0.0890588358044377	0.053416450383598	0.0133552872592041	0.175508114259484	-0.0469876369032789	-0.050368937939336	-0.0154833377518174	-0.110827441928488	-0.0235854151481763	0.036978407472916	0.0518700598916476
ENSG00000265831	MIR3123	0.000496723015058719	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05
ENSG00000224348	RP11-306K13.1	-0.0213532899639629	-0.0105790281248576	-0.0213532899639629	-0.0205263532852246	-0.0196572188178178	0.104184015132645	-0.0201931918055186	-0.0213532899639629	-0.0193219832901391	-0.0207061251586027	-0.0213532899639629	-0.0207491801997379	-0.016406471147145	-0.0213532899639629	-0.0183037255540182	-0.0207429148133047	-0.0149736978859631	-0.0171801704166862	-0.0208239022701502	0.00521386469001531	-0.0181934787462468	-0.0213532899639629	-0.0195833404994105	-0.0206202216773906	-0.0170862010247455	-0.0177705120814276	-0.0033121526540745	-0.0204415420720219	-0.0118757974222744	-0.020430752764787
ENSG00000225554	RP11-527D7.1	-0.70713216713191	0.23927640823947	-0.759992858905553	-0.721095423216912	-0.733254587777463	2.68300052122515	-0.686999287588754	-0.758235686380617	-0.689796689727993	-0.725385199160377	-0.771101170286074	-0.760120753401425	-0.45760999840148	-0.758846353335269	-0.743223367464555	-0.747467713010134	0.925096272790714	-0.514237559414109	-0.655237919192291	1.33661104413058	-0.652093757722877	-0.715035410974611	-0.0462271489690967	-0.560557347684135	-0.277864458600212	0.00257060099682715	-0.628252637216402	-0.743357586319204	-0.734723150966385	-0.718978670672418
ENSG00000091483	FH	0.164351895413173	0.206838818675819	0.205076990318654	-1.43082879063429	0.193553532014563	-0.21081603023987	0.180522698848238	0.169254016802233	0.233144847265568	0.17114181349953	0.178583639380815	-0.0348473435015691	-0.00950449785813941	0.217628811840721	-0.00191979909657621	0.260785022348599	0.234279265033296	0.041870722913984	-0.923655646502172	0.131319039431943	-0.112682126483217	0.147225955457988	0.220754041161198	0.211167875203915	0.0199373042725976	0.160940375409741	0.259248331604519	0.147431912419802	0.21337027651904	0.156760052028141
ENSG00000117009	KMO	0.101542001509254	-0.00860372186892527	-0.224899640302224	0.570767645199487	-0.200349308530157	-0.191862035752985	-0.0416351484623121	-0.330106211311777	-0.135027290459986	-0.301155170431823	-0.180579529445184	-0.383813805487295	1.53586276388115	3.38180250764896	1.27865614005463	-0.465171917643265	0.0755187753793974	-0.293678991001253	-0.394736718461142	-0.13740932339351	-0.152710160792437	-0.124571454360731	-0.298680199695505	0.563893514553601	2.25557163781419	-0.233118649846951	0.256757601478926	-0.074402122512704	-0.247202980355093	-0.26822672240714
ENSG00000054277	OPN3	-0.0559093915832496	-0.249355125897343	-0.348433343406022	-0.0211563096555265	-0.107136508824877	-0.376120385048418	-0.052509416716374	-0.0514554308989613	0.0324978730807582	-0.186632396935417	0.133950284771233	-0.89367436389169	-0.0979023368369664	0.393193593892904	0.841062377275008	-0.884686995991767	0.626622504750697	0.110244904961023	-0.87133315664606	0.00369286559983015	-0.641764195748947	-0.142850912277084	0.889289472532974	0.175221916210294	0.451808677796028	-0.0696113215662561	1.18771250494297	0.574303725742304	-0.466774058402303	0.459535021864197
ENSG00000203668	CHML	0.119540769675902	-0.739602132929081	-0.0175550859982058	-1.11160537546255	1.05837611008782	-0.58641706149347	0.0643760075795512	0.533269877169214	0.121724712954799	-0.0914470564806106	0.618294292667139	-0.916194257903735	-0.753837361070842	-1.09576942509981	0.529898295896571	-0.583918131656487	1.1414122179069	1.16936972940845	-0.996963622690743	-0.239616257640005	-0.37917254775802	-0.138477147879965	0.739061172647478	0.139563161969637	-0.0915623589952361	-0.288173341423496	1.11420804211802	0.454920889729183	0.51556808582926	0.369621034251877
ENSG00000229022	RP11-553N16.1	0.0109549306829579	-0.0118562189782204	0.0304520755366543	-0.0246081111519584	0.023071202113167	-0.0409290383755126	0.0189662527432985	0.0797070988611378	0.000959484462629418	0.00666762030709218	0.103756144031531	-0.0500391936182331	-0.0320837396171222	-0.0506481728802928	0.0105533639388071	-0.0236076308917254	0.0104485336159254	0.137004519521691	-0.0306520325288688	0.0201560809504286	0.0131892824840438	-0.0068702064391602	0.039884320493878	-0.00110854727140928	-0.0149342713808255	-0.0151369699346696	0.035302215846308	0.0352126951566387	0.0388745250111571	0.0324775901398643
ENSG00000174371	EXO1	-0.242680282298359	-0.213313670745583	-0.235504954984015	0.625230189643172	-0.297081000367067	-0.378543526868178	-0.257580966897409	-0.165617338897305	-0.0430702570493175	0.207132991469455	-0.378599630824253	-0.455498191519753	-0.347432203021388	-0.315202226079146	0.0815383639361259	-0.492640267005356	-0.286741007445011	-0.214268120053387	-0.457749809720995	-0.419254607903109	-0.272177187215446	-0.0279097555125533	0.84444239868804	0.469959341070901	0.73619265450072	-0.0883965457394945	2.24886297462195	-0.259468610618648	-0.27086577454782	0.389876083702158
ENSG00000180287	PLD5	-0.330994956902483	0.273393530118153	-0.50685398574874	-0.672014279236339	1.78380470406175	0.925579916715875	-0.301616911229084	-0.147662101763582	-0.436707946775392	-0.335206108338076	0.382231438268978	-0.597633051205394	-0.494217802933378	-0.643739113127454	-0.407215883164624	-0.591229870638407	-0.379312126574109	0.331404535180445	-0.560302891028941	0.948047952949498	-0.131125144801656	0.00656492967938267	-0.469728074734074	-0.50369931531031	-0.541809254921699	-0.378233095388299	-0.0505213848193245	-0.264871111459842	0.503722509730316	-0.228523460129601
ENSG00000224525	RP11-561I11.3	1.51060562595294	-0.300196917797846	-0.427093874520324	-0.395635990401435	-0.352264487754394	0.778120223146975	0.872832917887434	-0.438095610134271	-0.437012124612685	-0.423417032132953	-0.412674625202947	-0.436077627209889	-0.414725500786115	-0.458015590182881	0.652247081881467	-0.442764512932311	-0.404375889129313	-0.418825346281344	-0.442903943999947	-0.228711081231225	-0.439728060642588	-0.34316460512207	-0.184302030743942	-0.413171407725506	-0.425702852943009	-0.427322742380037	-0.358585432427159	-0.40997672794321	-0.433328639355689	-0.434832990218677
ENSG00000235467	RP11-513D4.2	-0.00535468696135822	-9.60373363066215e-05	-0.0093183796017293	-0.00608520850508066	0.0236093124959096	0.00518871080874602	-9.01154802925152e-05	-0.00365764432332688	-0.0072464484640803	-0.00636319075535312	0.00368939384657322	-0.00653326017463593	-0.00715098002458388	-0.00837628808727394	-0.00531584807738648	-0.00733649269427866	-0.00498299212049589	0.0216816176445928	-0.00746987774061803	0.00645757459010322	-0.000778859961094259	-0.00593674299687739	-0.00593098307814316	-0.00701555342108261	-0.00666743861430036	-0.00711029615953054	0.0537023533098975	-0.00419260271377547	0.00445748993301262	-0.00637673856766123
ENSG00000213690	RP11-513D4.1	-0.0169840771520731	-0.00264090924670011	-0.0417442304031293	-0.0290413104338094	0.0775823051312874	0.017219737029582	-0.0147256241963349	-0.00991739696280635	-0.0176274366974036	-0.0204904421080943	-0.0237495460779357	-0.0264696887378784	-0.0314873712713809	-0.0366623032013931	-0.00617908731883323	-0.0127904752325494	0.0102299488680554	0.0377227524685968	-0.036242535525443	0.0164509626249603	0.0199235607356052	-0.0115948817517917	-0.0209771941686717	-0.0265144604494082	-0.0251631096403331	-0.023491103240184	0.111933831932125	0.00364418832089022	0.0257085934352653	0.0013683265809386
ENSG00000270859	RP11-435I3.1	-0.000758754331006897	0.00811234478908335	-0.00147357706482481	-0.000926108556928118	-0.000898379195575409	-0.00088033622655124	-0.000569906028761971	-0.00147357706482481	-0.00105152906040116	-0.00106669943573444	-0.00147357706482481	-0.000119038703696694	-0.000787385023448479	-0.0010509846162982	0.00022102287886316	-0.000758824217521393	-0.00111164822789198	0.0011324802456879	-0.00136393782105944	-0.00111438951678794	-8.8588409644537e-05	-0.00075470103613481	-0.000956529440589467	-0.000651088636594673	0.000376730405126242	-0.000309794958695656	0.0300832694890643	-0.000722293134528203	-0.00147357706482481	-0.000792028886502164
ENSG00000235655	H3F3AP4	0.37086887511404	-0.147170689156667	0.229985754705468	1.18278785859775	0.445014620653197	-0.882381771682437	0.40546920790321	0.411902151557903	0.31218777404601	0.235269117553814	0.334304328392644	-1.09169960989907	-0.471184244238658	-1.12132115744487	0.632656669846371	-0.910494281069627	0.223543334409779	0.425630442860342	-0.981958956953854	-0.123208979114902	0.300527180640299	0.0909866655550522	0.330350438016718	0.283039719144664	0.620968453092447	-0.131910239486631	-0.240060416995476	0.419948588667977	0.439891182646973	0.617650199097788
ENSG00000128656	CHN1	0.169561446851595	-0.0215507723073633	-0.272207393909997	-2.86237972741973	0.894338912733587	2.10210629433215	0.169983051657015	0.0440525477305264	-0.299990052763669	-0.117339169411128	-0.129263615130472	-1.29613462300747	-1.44061377362214	-2.6319684866342	1.04841912397589	-2.25348112900302	1.09718771012185	-0.335372605791939	-2.22473966289181	1.80734569848044	0.197866022217047	-1.43787250090286	-0.436889117798765	-0.476450810991895	-0.881374919820101	-0.941539446117116	0.866950040448534	0.035389494169739	0.105971930730966	-0.32488327098931
ENSG00000154518	ATP5G3	0.19516297018789	0.159173722604298	0.205561731297291	-1.04558025328552	0.105727739129356	-0.202321621487758	0.142750682587286	0.212886207639968	0.320864229566795	0.23211402215628	0.0413502901713925	0.153774530822828	0.276203772741094	-0.0146724533918936	0.0445877051104198	0.28556676139139	0.000498251592603005	-0.0483439010003992	-1.46187378860014	0.197622040349707	-0.0555508472339553	0.132940521801719	0.174278885326389	0.275379032182221	-0.0633976067873583	0.24077385907173	-0.49307081712852	0.200900608703191	0.103160675457865	0.247416334599436
ENSG00000229066	AC096649.3	-0.0136950039879988	-0.015665198323509	-0.0140511152850626	-0.0140608935365967	-0.0151494837170552	-0.0154509860779965	-0.0138021460691041	-0.0176857102358492	-0.0145284463221375	-0.0141353662085789	-0.0176857102358492	-0.0133150779959861	-0.0176857102358492	-0.0172380640686777	-0.0130633160759834	-0.0148990108270317	-0.0134811527512005	-0.0138705478490696	-0.0168356359830936	-0.0102879398481247	-0.0136549768692912	-0.0121520207119401	-0.0145467104396078	-0.0169344485596035	-0.0143622378539549	-0.0160095030194647	0.678677566175805	-0.0116739773124123	-0.0120741573042466	-0.0155700511242235
ENSG00000223976	EXTL2P1	-0.000790244498965566	-0.000595794680563255	-0.00285581338637477	-0.00271086756402281	-0.000530335585821505	-0.00145952805488398	0.000208537385266512	-0.00285581338637477	-0.00068650344801386	-0.000472434532974099	-0.00285581338637477	-0.00123307529661377	-0.00285581338637477	-0.000942451000416037	0.000933084137195665	3.7328549930563e-05	0.000423627309350612	0.000825088105337715	-0.00243020221385795	0.0019051718392217	-0.00166289975110714	0.000986980791706545	0.000503189472904337	-0.00184749868799269	-0.00157254677830185	-0.000959711218242584	0.0288318052600304	2.70306012285938e-05	0.00245293676604145	-0.000717612484543945
ENSG00000144320	KIAA1715	0.33932445022356	-0.610666037709319	0.240333674598963	-0.827193430052221	0.712575418741919	-0.280289817793761	0.209050389576966	0.897035822722898	0.0600682620703499	-0.053643338147212	0.289637658104101	-1.08824031413097	-1.25280733972837	-0.771040783981795	-0.000741368081781285	0.224792540058779	0.650415096449319	0.264621296819073	-1.53705920516605	0.417966745928031	0.0535206062627263	-0.230856741464153	0.756574636823677	-0.310769991643201	-0.561558318239891	-0.625787117467353	0.530778151588297	-0.219205085630332	0.522527800564096	0.936784237958062
ENSG00000174279	EVX2	-0.121052632936203	-0.123922167401377	-0.00779687976913439	-0.130304369366771	-0.120792139727266	-0.12026523381952	-0.115608602810786	1.34202843310045	0.527959002700953	-0.125622529434654	-0.111725976808467	-0.13030961883228	-0.12009382016437	-0.130423160566735	-0.1297392353541	-0.114797752154283	-0.112757059037331	-0.103103016308441	-0.130656748627404	-0.130486700601329	1.00710958147936	-0.129568710520515	-0.119825401189416	-0.120817920703794	-0.129429832538281	-0.129088377506601	2.7636096560797	-0.126317357957291	-0.0628417204408495	1.59812178639347
ENSG00000128714	HOXD13	-0.08076510542947	-0.267319763456315	1.27472862055314	-0.272173132649377	-0.253499227824148	-0.267990517170194	-0.168602322346364	3.47168529098071	2.2566715555744	-0.264804172587873	-0.228209531909334	-0.268973517867121	-0.214051770995832	-0.270778648063519	-0.266150427935232	-0.152549826554353	-0.248275602159943	-0.236175157959411	-0.272512368288727	-0.26892501175846	3.84336972063803	-0.267653923316797	-0.201605998720852	-0.261229526766788	-0.267803297522508	-0.268059524515978	0.497142998659287	-0.264491013672001	-0.0569607826320566	4.51385892001523
ENSG00000230384	AC016739.1	-0.0021442091025802	-0.00296567309527623	-0.00137503379568969	-0.00218678029522281	-0.0017703454557128	-0.000662282034872613	-0.00217272972725298	0.00380989404088289	-0.000689182999432062	-0.00155486326786834	-0.0044351316878992	-0.00359683026268692	-0.00177323893580145	-0.00286913477123398	0.000346072943432753	-0.00161720180536183	-0.000628838381454982	0.00389474205312768	-0.00313546080827044	-0.00307677983813289	-0.00100923081564903	-0.00229265273902703	-0.00149115269107571	-0.00165375118115326	-0.00194000936691659	-0.00326157594790864	0.0717894250726996	-0.00148138780817588	0.00245972075841828	-0.00112954099644135
ENSG00000237260	AC073069.2	-0.079822197139414	-0.0591136961149403	0.0223672710662031	-0.13015745835433	-0.0289819679031186	0.19476629776134	-0.0686724530068481	0.145549390460226	0.0369661659615533	0.00434584206049269	0.321711304927837	-0.0957964596605757	-0.0480543257431097	-0.106266669620029	-0.0647799590659282	-0.055356517941536	-0.0348213171611347	0.134745671122244	-0.0972980452431027	0.0758467510650771	0.0273183107330199	-0.081998390612955	-0.0680208425535114	0.00450113052021756	-0.0230963262365813	-0.0587336318445164	0.12614107954507	0.0621397484553276	0.125313598797648	-0.00856090203280182
