ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000233735	RP11-567G24.3	-0.00599454712977014	-0.00582677861191093	-0.00668326678592867	-0.00618394881175523	-0.00542933197369728	-0.00706019200354422	-0.00706019200354422	0.0215821254305241	0.0138524184214141	0.0191637834682874	0.0285012971987077	0.0415044183928885	0.0143510706332573	0.0167811376789149	0.00391398607425703	0.00808512495746939	0.00482326558440668	0.00167177624486313	0.00958146578410556	0.00157866392931673	-0.00664064311163371	0.00074262527944925	-0.0055671765743317	-0.00706019200354422	-0.00706019200354422	-0.001060316947048	-0.000248015152881033	-0.00414049652721131	-0.00587583970684472	-0.00658728476747122	-0.00706019200354422	-0.00572801042068995	-0.00706019200354422	-0.00627594509432622	-0.00706019200354422	-0.00706019200354422	-0.00507614964136068	-0.00706019200354422	-0.00669388075785779	0.0315973245328686	-0.00493691153523775	-0.00663138775612092	0.0319276799127503	-0.00625874203259423	-0.00600802031319409	-0.00612984731135259	-0.00346032388239267	-0.00597025969241627	-0.00676059877153963	0.0151718665107638	-0.00398309730431615	-0.00706019200354422	-0.00308956327445195	-0.00667735421720811
ENSG00000252317	Y_RNA	-0.00252035013353946	-0.001935120587647	-0.00115657323767753	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.0011435988634735	0.00591368781361552	0.000327540317442092	0.0119486058795293	0.0311172327700916	0.00579127750454045	-0.00127390287131576	-0.000972237261438139	-0.000533702646662662	0.00164127041022664	-0.00105033296828208	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	0.00812047014585503	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	0.00105052073345167	-9.1361510749275e-06	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-7.20398836133456e-05	-0.00252035013353946	-0.00215119939974825	0.0166891345078277	0.0022222962177494	-0.00252035013353946	0.0028803505156011	0.00189092986784137	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.00252035013353946	-0.000142504985112742	-0.00252035013353946	-0.00252035013353946
ENSG00000228844	RP11-467I20.3	0.00713155685810314	0.0046468716163962	-0.00974869097973756	0.00718253252922077	-0.00710651634512385	0.0159097111924211	-0.0204078259048901	-0.0173070354715091	-0.0132254537711598	-0.0158723419464978	-0.0156120490891987	-0.00979104551798567	-0.0184453177426515	-0.0197379939865525	-0.0180443685558844	-0.0176242432354984	-0.0155169285207229	-0.015697649541293	-0.0144095825504015	-0.020412429037029	0.00319555287336169	0.000275671698243418	0.0160522231198198	-0.0294724893664316	0.0178137565925893	0.00901690813275041	-0.00161353238568208	-0.000113712995338653	-0.00909478518719447	-0.0005664793412774	-0.0294724893664316	-0.0164304816746144	-0.0169811981807867	-0.00191450146936544	-0.0294724893664316	-0.0233107812910237	0.00908173165984853	-0.0124914417135192	-0.00275246675944243	0.00975261558054689	0.0629444091222497	-0.0133742852487072	0.0160955095729296	0.00756692887336317	0.0146498290647199	0.0138986935608167	-0.000172167870741453	0.00615244150124003	0.0100061758272152	-0.00785410156588015	0.00387339098315214	0.0156572738047447	0.0204997184348912	-0.00549749762197344
ENSG00000251750	RNU5F-8P	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.00129057668075221	-0.000413775485424565	-0.000413775485424565	0.00133330983517499	0.00204489985068313	0.0027224979749564	-0.000413775485424565	0.00361918436654988	-0.000413775485424565	0.00155854242425044	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.000798769112791993	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.00225538221100213	-0.000413775485424565	0.00128066641532318	-0.000413775485424565	-0.000413775485424565	0.000356135667247234	0.000307839556947728	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	0.00307019957774426	0.000992928132421289	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565	-0.000413775485424565
ENSG00000234872	RP11-467I20.5	-0.00152555509434294	-0.0014797163881551	-0.00115747702676222	-0.00198776370178765	-0.00167988583411777	-0.00242944071134089	-0.00242944071134089	0.00224312877596968	0.00109910236631746	0.00418886785634746	0.00288974288065596	0.00317234638560828	0.00790994118943629	0.00320673187033252	-0.00212610700795475	-0.000284513627849728	0.00295709407908274	0.00655600502472323	-0.000729342949839123	-0.000798108889255853	-0.000334606672634569	-0.000234195309952012	-0.00073327353952414	-0.00242944071134089	-0.00242944071134089	-0.00137918318486516	-0.00171440022999874	-0.0017438000407993	-0.00179092917623501	-0.00215176788368557	-0.00242944071134089	-0.00242944071134089	-0.00226446752388014	0.00178830978609947	-0.00242944071134089	0.00848405410574306	-0.00192814324299578	-0.000138477421666778	-0.00195350475536034	-0.000421545817208932	-0.00242944071134089	-0.00202019045223767	-0.00146744441600245	0.00382985854717394	-0.00111013142350973	-0.00217445282834258	-0.00242944071134089	-0.00106068605442114	0.0169729464539944	0.0164958280064743	-0.00216353081307048	0.0011769995086612	-0.00112566431796213	-0.00232615428607521
ENSG00000199241	Y_RNA	-3.93781524354526e-06	-0.000490022732519873	-0.000490022732519873	0.000605383364865305	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	0.00153224074198171	-0.000490022732519873	0.00156882196876024	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	0.000748776689100579	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	0.000958303542535193	0.00112660848011812	0.000800324610984406	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	0.000567434764084535	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	0.00107118008132819	-0.000490022732519873	-0.000490022732519873	0.000262678784933984	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873	6.91607570946778e-05	-0.000490022732519873	-0.000490022732519873	0.00109901050153595	0.004310759968007	0.000154437744971055	-0.000490022732519873	-0.000490022732519873	-0.000490022732519873
ENSG00000230015	RP11-80B9.4	-0.135196842635664	-0.135376096790925	-0.0894568892337087	-0.126957159280833	-0.128736651311183	-0.137586046989064	-0.125260829566911	-0.0222911840010294	-0.00624325973945548	0.011504870759456	0.13553114290328	0.0806783751548596	0.0370535095627577	0.0332125953097215	0.0457810632100056	-0.0889092900346586	0.0594620013638473	0.0220714817834854	-0.102989176776099	-0.0967001540511706	-0.111831477151323	-0.0816424511530726	-0.128623977604992	-0.141208994388914	-0.141208994388914	-0.13001372462037	-0.126560464589088	-0.132879345181379	-0.134377638383147	-0.128331778695659	-0.141208994388914	-0.139155370952771	-0.139311948876916	-0.108958175952922	-0.141208994388914	-0.123747722329517	-0.136247215303846	-0.133587451014242	-0.133493549059708	-0.104262656561155	-0.115586086048801	-0.130049973904429	-0.0705522880102246	-0.0919819945192301	-0.12839967699474	-0.131866692362973	-0.130459332818374	-0.131185214647621	-0.117795325702985	4.87912566390779	-0.124994754793221	-0.134013404661283	-0.136010863818427	-0.138294881558627
ENSG00000182901	RGS7	-0.924094996113233	-0.945782146342969	0.816684878855308	-0.926014791849296	-0.910610665991467	-0.948181778260765	-0.951099510932299	2.68774678130772	3.6014843489677	3.27617565450357	4.59097467568228	4.45230702941039	3.72886040963031	4.21778844817382	2.89085971417288	2.87962289500629	3.71858207252452	2.88902652616262	1.60393702081489	1.9990006401721	-0.806478011253045	0.440579057747704	-0.948521531101948	-0.888420552753587	-0.637066341619846	-0.579153351261871	-0.743660076088958	-0.849082451761719	-0.853421829272488	-0.844478549188899	-0.920647160204147	-0.956040081079249	-0.967778937465978	-0.310525662969161	-0.421947679672211	-0.825455025489891	-0.867181280747857	-0.912511219271915	-0.961833229371111	-0.074770457909828	-0.205832658122989	-0.74058422825523	1.40488839112107	-0.758572071935874	-0.848253364925639	-0.857233946946566	-0.769380110315427	-0.524198712459235	-0.0697887414156565	2.32315671698613	-0.920902256558995	-0.764276256455029	-0.837424255391344	-0.902177933753721
ENSG00000215802	RFKP1	-0.0272520315407343	-0.0250320693495884	-0.0105781111516663	-0.0271046893456473	-0.0263314939186432	-0.0257723868540266	-0.0158674392305737	0.00236352803399797	0.0486263979710188	0.0767485928849702	0.278739432256619	0.384137836551303	0.0922485903080679	0.0966182513697153	0.0358508442997283	0.0183614371619018	0.133321309826487	0.0544135502255849	-0.00536577141844342	-0.00965057529104038	-0.0242275529839915	-0.0147596041909671	-0.0248096387848136	0.00429875100597538	-0.027852620158129	-0.0230544129501695	-0.024933840364274	-0.0252390395040881	-0.0259927306736138	-0.0253751027626259	-0.027852620158129	-0.0271314342936152	-0.0277296450611686	-0.0258837033612054	-0.027852620158129	-0.0264588326150941	-0.0249637313330829	-0.0271646034033737	-0.0265889836149333	-0.0124356031835058	-0.015628565560643	-0.0250139770837718	0.00131209760852332	-0.0262631286449844	-0.0259659293469844	-0.026225858595118	-0.0246430393006538	-0.0252882163240703	-0.0214395744602774	0.179446301037675	-0.0234549482278842	-0.0246558620527763	-0.0249590414989978	-0.0270805033959378
ENSG00000233615	HNRNPA1P42	-0.0100852533159271	-0.0102060613750001	-0.00778004917203733	-0.0116925534030341	-0.0130206289637166	-0.00612031294572296	-0.0160055284753244	0.00560021771189595	0.0107203269350701	0.0360233902670065	0.2339723452018	0.232620727781439	0.0125202636873797	0.0397262833758728	0.00678514590229098	0.0125155299920563	0.0418035412877763	0.0113284116180235	-0.00118640052791467	-0.00709820088910317	-0.0094901546025216	-0.00434687710033729	0.00169950502271105	-0.0140323903939486	-0.0160064375570121	-0.01166249265323	-0.010523729219092	-0.012780887304038	-0.0107550410836027	-0.0122291508817059	-0.00581315096903318	-0.0142854563022986	-0.0174603178080916	-0.0130351202473513	-0.0221660873002495	-0.0176680848015169	-0.00765503033004611	-0.0162473681421828	-0.0137935393178439	-0.00129291034601524	0.0217171121771358	-0.0172427798254561	0.000220890318878611	-0.0105762792799105	-0.0071516351908716	-0.0114042225201937	-0.00937134750752569	-0.0124855360457421	-0.00799088060039992	-0.00520339056206878	-0.00955366470042802	-0.00652505157032404	-0.0113396921972313	-0.01704991081838
ENSG00000238085	RP11-435F13.2	-0.00684636890006754	-0.00913739191368356	-0.0126398339747052	0.0860180191457229	0.0531664256648478	0.121399334161814	-0.0181251253423444	-0.131672313916295	-0.131126471909273	-0.118231908400696	-0.0691145568878095	-0.0819925485321314	-0.118545563042158	-0.123031760402206	-0.111388165072237	-0.128025110459291	-0.0926095341951691	-0.126902249044403	-0.123480432639278	-0.130676123555574	0.00304828181740999	0.0238424895691019	0.142976724590033	0.0844498033598252	0.0441808630919113	0.00864706653897771	-0.035633106507218	-0.00872165843500666	0.0505141309243946	-0.0367238861216687	-0.0995016012156189	-0.0866321401882122	-0.094782076689708	-0.128751859794269	-0.126158729035301	-0.152104815600906	0.0172198139789915	0.0133552872592041	0.0948186250784818	0.0131224847812696	0.231184119822581	-0.108977042509571	-0.0890588358044377	0.053416450383598	0.218428403731218	0.247570339656097	-0.0469876369032789	-0.050368937939336	-0.0154833377518174	-0.110827441928488	-0.0235854151481763	0.036978407472916	0.0518700598916476	-0.0748031592792124
ENSG00000265831	MIR3123	-3.69671473686919e-05	0.0011507647483108	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05	-3.69671473686919e-05
ENSG00000224348	RP11-306K13.1	-0.0213532899639629	-0.0213532899639629	-0.0105790281248576	-0.0213532899639629	-0.0203324199622804	-0.01830766978342	-0.0213532899639629	0.00635849856017779	0.0536798259789307	0.0795824524043609	0.310593355056977	0.426464266691803	0.0588011615409706	0.0605980753580106	0.0416944542664838	0.0115754087764055	0.0975580359842548	0.0717262093563239	0.00331532199620477	-0.0124772377561909	-0.0201931918055186	-0.0166249202920651	-0.0206888879842786	-0.0213532899639629	-0.0213532899639629	-0.0193717883524794	-0.019276226422521	-0.0199706783777619	-0.0210972780187061	-0.0208201109944433	-0.0213532899639629	-0.0204939209441618	-0.0210026668215947	-0.0161736796734124	-0.0213532899639629	-0.0213532899639629	-0.0183037255540182	-0.0213532899639629	-0.0207429148133047	-0.0149736978859631	-0.0171801704166862	-0.0208239022701502	0.00521386469001531	-0.0181934787462468	-0.0204776988656816	-0.0209397617993739	-0.0206202216773906	-0.0170862010247455	-0.0177705120814276	-0.0033121526540745	-0.0204415420720219	-0.0118757974222744	-0.020430752764787	-0.0204888949572307
