ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000233735	RP11-567G24.3	0.00114102923271248	0.000376925217615553	0	0.000590772027305427	0.000576736678663751	0.0219755210214986	0.000419548891910507	0	0.0064232313189247	0.0013811408684226	0	0.000663769917589411	0.000748999857118316	0	0.00198404236218354	0.000366311245686425	0.0386575165364128	0.00212328046830647	0.000428804247423299	0.0389878719162945	0.000801449970949993	0	0.00288573976828442	0.00359986812115155	0.00108993231112795	0.000299593232004585	0.022232058514308	0.00307709469922807	0	0.00397062872909227
ENSG00000252317	Y_RNA	0.000262964438810484	0.00136377689586193	0	0	0	0.0068217587704724	0	0	0.0030185978308964	0	0	0	0	0	0.00244831024992612	0.000369150733791218	0.0192094846413671	0.00474264635128886	0	0.00540070064914057	0.00441128000138084	0	0.00296460664500543	0	0	0	0	0	0.00237784514842672	0
ENSG00000228844	RP11-467I20.3	0.0354875888194156	0.0197237983866941	0.00906466346154155	0.0280112150050309	0.0384203759959214	0.0133156209945113	0.0326680422397933	0.0248874978731689	0.0329490138656986	0.0257479322640768	0	0.0127656900023092	0.0263194266432655	0.00616170807540794	0.0385542210262802	0.0267200226069892	0.0392251049469785	0.0924168984886813	0.0160982041177245	0.0455679989393612	0.0370394182397948	0.0169810476529124	0.0398265078723122	0.0293003214956902	0.0356249308676717	0.0394786651936468	0.0216183878005515	0.0333458803495838	0.0451297631711763	0.0499722078013228
ENSG00000251750	RNU5F-8P	0	0	0	0	0	0.0012515740568531	0	0	0.000580589390416914	0	0	0	0.00254919555276707	0.00169444190074775	0	0.000769911152671799	0.000721615042372293	0	0	0	0	0	0	0	0	0.00348397506316883	0.00140670361784585	0	0	0
ENSG00000234872	RP11-467I20.5	0.00092448257717039	0.00127196368457867	0	0.000401630074242954	0.000277676133828127	0.0050812726269571	0.00209483403870632	0	0.000875548771245649	0.000522138864830001	0	8.27740034646271e-05	0.00402818867733068	0.010913494817084	0.000501297468345109	0.000475935955980547	0.00200789489413196	0	0.000409250259103223	0.000961996295338441	0.00625929925851483	0.00229096328967411	0.00115091929139405	0	0.00136875465691975	0.0194023871653353	0.0189252687178152	0.000265909898270412	0.00360644022000209	0.00130377639337876
ENSG00000199241	Y_RNA	0.00026766968451346	0	0	0	0.000354468489940372	0.000417605844059854	0	0	0.00153604361094553	0.000334865227553014	0	0.000526886487855158	0	0	0.00156120281384807	0	0.000752701517453857	0	0	0	0	0	0.00021668746612482	0	0	0.00158903323405582	0.00480078270052687	0.000644460477490928	0	0
ENSG00000230015	RP11-80B9.4	0.00593160648913381	0.0517521051552055	0.015948164822003	0.00472545544377768	0.00865331028572844	0.157753575942762	0.0293775172375916	0	0.0129950432893407	0.00937493918204349	0	0.00197506169023072	0.0308013434501052	0.0174612720593968	0.00496177908506847	0.00771544532920618	0.0369463378277591	0.0256229083401133	0.0111590204844852	0.0706567063786897	0.0492269998696841	0.00762154337467231	0.0244927137739804	0.0107496615705397	0.0100237797412935	0.0234136686859295	5.02033465829671	0.0162142395956932	0.00719558972763145	0.00519813057048759
ENSG00000182901	RGS7	0.0530738102470893	1.80359849275241	0.0358141029648065	0.0760556091653532	0.052659330074083	4.36763753446857	0.180435602644061	0.230784751213909	0.322022483071952	0.137805318056857	0.0662664536929589	0.0249836536551775	0.671380219840167	0.161458588407214	0.119732333149249	0.0250803845259947	0.912143155987278	0.781080955774117	0.246329385641876	2.39180200501817	0.228341541961232	0.0744023946251905	0.49425790128252	0.217533503581679	0.46271490143787	0.917124872481449	3.31007033088324	0.0660113573381107	0.222637357442077	0.149489358505761
ENSG00000215802	RFKP1	0.0015980965454761	0.0172745090064627	0.0119851809275554	0.00119744554834365	0.00154859257609634	0.132526850585441	0.00362506717413753	0.0152295968672074	0.00381868534643657	0.00227560752100722	0	0.000421038301699588	0.00188042615436533	0.00139378754303492	0.00288888882504611	0.00126363654319578	0.0154170169746232	0.012224054597486	0.00283864307435724	0.0291647177666524	0.00158949151314467	0.000688016754755391	0.00490812667388157	0.00320958085747526	0.00256440383405876	0.00641304569785168	0.207298921195804	0.0043976719302448	0.00319675810535276	0.00289357865913124
ENSG00000233615	HNRNPA1P42	0.0120265506288751	0.0143860381282121	0.00616055882492503	0.00862790775888755	0.0130021161358921	0.0769565465925007	0.0126759326977278	0.00709472471521477	0.0110970965138487	0.0103599328057911	0.0163529363312163	0.00628766912744845	0.00872058651119486	0.00449800249873252	0.0145110569702033	0.00837254798240552	0.0208731769542342	0.0438831994773853	0.00492330747479338	0.0223869776191281	0.0115898080203389	0.0059187191580666	0.0141479702739851	0.0127947397927238	0.00968055125450735	0.0141752066998495	0.0169626967381807	0.0126124225998214	0.0156410357299254	0.0108263951030181
ENSG00000238085	RP11-435F13.2	0.217240772825978	0.21247674583304	0.206991454465401	0.191103194256465	0.322800089155909	0.112649165755207	0.228164861625156	0.288372204079195	0.210685661421492	0.229166351016917	0.125614978592127	0.134395272873138	0.0964812652161265	0.0730117642068391	0.242336393786737	0.319935204886227	0.238239064589015	0.456300699630327	0.116139537298175	0.136057744003308	0.278533030191344	0.23847186706695	0.40062469406723	0.178128942904467	0.17474764186841	0.209633242055928	0.114289137879258	0.201531164659569	0.262094987280662	0.276986639699393
ENSG00000265831	MIR3123	0.000533690162427411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224348	RP11-306K13.1	0	0.0107742618391054	0	0.000826936678738353	0.00169607114614513	0.125537305096608	0.00116009815844429	0	0.00203130667382387	0.000647164805360239	0	0.000604109764225022	0.00494681881681797	0	0.00304956440994474	0.000610375150658196	0.00637959207799979	0.00417311954727672	0.000529387693812741	0.0265671546539782	0.00315981121771611	0	0.00176994946455241	0.000733068286572297	0.00426708893921742	0.00358277788253532	0.0180411373098884	0.000911747891940994	0.00947749254168852	0.000922537199175928
ENSG00000225554	RP11-527D7.1	0.0639690031541637	1.01037757852554	0.0111083113805207	0.0500057470691619	0.0378465825086107	3.45410169151123	0.0841018826973202	0.0128654839054573	0.0813044805580805	0.0457159711256968	0	0.0109804168846484	0.313491171884594	0.0122548169508046	0.0278778028215194	0.02363345727594	1.69619744307679	0.256863610871965	0.115863251093783	2.10771221441665	0.119007412563197	0.0560657593114633	0.724874021316977	0.210543822601939	0.493236711685862	0.773671771282901	0.142848533069672	0.0277435839668696	0.0363780193196886	0.0521224996136556
ENSG00000091483	FH	5.5752862897915	5.61777321305415	5.61601138469698	3.98010560374404	5.60448792639289	5.20011836413846	5.59145709322657	5.58018841118056	5.6440792416439	5.58207620787786	5.58951803375914	5.37608705087676	5.40142989652019	5.62856320621905	5.40901459528175	5.67171941672693	5.64521365941162	5.45280511729231	4.48727874787616	5.54225343381027	5.29825226789511	5.55816034983632	5.63168843553953	5.62210226958224	5.43087169865093	5.57187476978807	5.67018272598285	5.55836630679813	5.62430467089737	5.56769444640647
ENSG00000117009	KMO	0.599276378397027	0.489130655018848	0.27283473658555	1.06850202208726	0.297385068357616	0.305872341134788	0.456099228425461	0.167628165575996	0.362707086427787	0.196579206455951	0.317154847442589	0.113920571400479	2.03359714076893	3.87953688453673	1.7763905169424	0.0325624592445079	0.573253152267171	0.20405538588652	0.102997658426631	0.360325053494264	0.345024216095336	0.373162922527042	0.199054177192268	1.06162789144137	2.75330601470196	0.264615727040822	0.754491978366699	0.423332254375069	0.25053139653268	0.229507654480633
ENSG00000054277	OPN3	1.60823548892476	1.41478975461067	1.31571153710199	1.64298857085249	1.55700837168314	1.28802449545959	1.61163546379164	1.61268944960905	1.69664275358877	1.4775124835726	1.79809516527925	0.770470516616323	1.56624254367105	2.05733847440092	2.50520725778302	0.779457884516246	2.29076738525871	1.77438978546904	0.792811723861953	1.66783774610784	1.02238068475907	1.52129396823093	2.55343435304099	1.83936679671831	2.11595355830404	1.59453355894176	2.85185738545098	2.23844860625032	1.19737082210571	2.12367990237221
ENSG00000203668	CHML	2.37702834234457	1.51788543973959	2.23993248667047	1.14588219720612	3.3158636827565	1.6710705111752	2.32186358024822	2.79075744983789	2.37921228562347	2.16604051618806	2.87578186533581	1.34129331476494	1.50365021159783	1.16171814756886	2.78738586856524	1.67356944101218	3.39889979057557	3.42685730207712	1.26052394997793	2.01787131502867	1.87831502491065	2.11901042478871	2.99654874531615	2.39705073463831	2.16592521367344	1.96931423124518	3.37169561478669	2.71240846239785	2.77305565849793	2.62710860692055
ENSG00000229022	RP11-553N16.1	0.102714293698327	0.0799031440371485	0.122211438552023	0.0671512518634105	0.114830565128536	0.0508303246398563	0.110725615758667	0.171466461876507	0.0927188474779983	0.0984269833224611	0.1955155070469	0.0417201693971358	0.0596756233982467	0.0411111901350761	0.102312726954176	0.0681517321236435	0.102207896631294	0.22876388253706	0.0611073304865001	0.111915443965797	0.104948645499413	0.0848891565762087	0.131643683509247	0.0906508157439596	0.0768250916345434	0.0766223930806992	0.127061578861677	0.126972058172008	0.130633888026526	0.124236953155233
ENSG00000174371	EXO1	0.300032373927611	0.329398985480386	0.307207701241955	1.16794284586914	0.245631655858902	0.164169129357791	0.28513168932856	0.377095317328664	0.499642399176652	0.749845647695425	0.164113025401716	0.0872144647062166	0.195280453204581	0.227510430146823	0.624251020162095	0.0500723892206135	0.255971648780958	0.328444536172582	0.0849628465049745	0.12345804832286	0.270535469010523	0.514802900713416	1.38715505491401	1.01267199729687	1.27890531072669	0.454316110486475	2.79157563084792	0.283244045607321	0.27184688167815	0.932588739928127
ENSG00000180287	PLD5	0.352379936294889	0.956768423315525	0.176520907448633	0.0113606139610334	2.46717959725912	1.60895480991325	0.381757981968289	0.53571279143379	0.246666946421981	0.348168784859297	1.06560633146635	0.0857418419919784	0.189157090263994	0.0396357800699185	0.276159010032749	0.0921450225589659	0.304062766623263	1.01477942837782	0.123072002168431	1.63142284614687	0.552249748395717	0.689939822876755	0.213646818463299	0.179675577887062	0.141565638275674	0.305141797809074	0.632853508378048	0.41850378173753	1.18709740292769	0.454851433067771
ENSG00000224525	RP11-561I11.3	1.97205757690909	0.161255033158299	0.0343580764358209	0.0658159605547096	0.109187463201751	1.23957217410312	1.33428486884358	0.0233563408218736	0.0244398263434599	0.038034918823192	0.0487773257531979	0.0253743237462561	0.04672645017003	0.00343636077326423	1.11369903283761	0.0186874380238341	0.0570760618268318	0.0426266046748005	0.0185480069561974	0.23274086972492	0.021723890313557	0.118287345834074	0.277149920212202	0.0482805432306388	0.0357490980131361	0.0341292085761073	0.102866518528985	0.0514752230129347	0.0281233116004557	0.0266189607374674
ENSG00000235467	RP11-513D4.2	0.00396369264037109	0.00922234226542268	0	0.00323317109664864	0.0329276920976389	0.0145070904104753	0.00922826412143679	0.00566073527840242	0.00207193113764901	0.00295518884637618	0.0130077734483025	0.00278511942709338	0.00216739957714542	0.000942091514455363	0.00400253152434283	0.00198188690745064	0.00433538748123341	0.0309999972463222	0.00184850186111127	0.0157759541918325	0.00853951964063504	0.00338163660485191	0.00338739652358615	0.00230282618064669	0.00265094098742895	0.00220808344219876	0.0630207329116268	0.00512577688795384	0.0137758695347419	0.00294164103406807
ENSG00000213690	RP11-513D4.1	0.0247601532510562	0.0391033211564292	0	0.0127029199693199	0.119326535534417	0.0589639674327113	0.0270186062067944	0.0318268334403229	0.0241167937057257	0.021253788295035	0.0179946843251936	0.0152745416652509	0.0102568591317484	0.00508192720173617	0.035565143084296	0.0289537551705799	0.0519741792711846	0.079466982871726	0.0055016948776863	0.0581951930280896	0.0616677911387345	0.0301493486513375	0.0207670362344575	0.0152297699537211	0.0165811207627962	0.0182531271629453	0.153678062335254	0.0453884187240195	0.0674528238383945	0.0431125569840679
ENSG00000270859	RP11-435I3.1	0.000714822733817912	0.00958592185390816	0	0.00054746850789669	0.0005751978692494	0.000593240838273569	0.000903671036062838	0	0.000422048004423647	0.000406877629090374	0	0.00135453836112812	0.00068619204137633	0.000422592448526605	0.00169459994368797	0.000714752847303416	0.000361928836932834	0.00260605731051271	0.00010963924376537	0.000359187548036872	0.00138498865518027	0.000718876028689999	0.000517047624235342	0.000822488428230136	0.00185030746995105	0.00116378210612915	0.0315568465538891	0.000751283930296606	0	0.000681548178322645
ENSG00000235655	H3F3AP4	4.04152904702007	3.52348948274937	3.9006459266115	4.85344803050378	4.11567479255923	2.7882784002236	4.07612937980924	4.08256232346394	3.98284794595204	3.90592928945985	4.00496450029868	2.57896056200697	3.19947592766738	2.54933901446116	4.3033168417524	2.76016589083641	3.89420350631581	4.09629061476638	2.68870121495218	3.54745119279113	3.97118735254633	3.76164683746109	4.00101060992275	3.9536998910507	4.29162862499848	3.5387499324194	3.43059975491056	4.09060876057401	4.11055135455301	4.28831037100382
ENSG00000128656	CHN1	3.5105839882235	3.31947176906455	3.06881514746191	0.478642813952179	4.2353614541055	5.44312883570406	3.51100559302892	3.38507508910244	3.04103248860824	3.22368337196078	3.21175892624144	2.04488791836444	1.90040876774977	0.709054054737713	4.3894416653478	1.08754141236889	4.43821025149375	3.00564993557997	1.11628287848009	5.14836823985235	3.53888856358896	1.90315004046905	2.90413342357314	2.86457173038001	2.45964762155181	2.39948309525479	4.20797258182044	3.37641203554165	3.44699447210287	3.0161392703826
ENSG00000154518	ATP5G3	5.51102324321298	5.47503399562938	5.52142200432238	4.27028001973957	5.42158801215444	5.11353865153733	5.45861095561237	5.52874648066505	5.63672450259188	5.54797429518137	5.35721056319648	5.46963480384792	5.59206404576618	5.30118781963319	5.36044797813551	5.60142703441648	5.31635852461769	5.26751637202469	3.85398648442494	5.51348231337479	5.26030942579113	5.44880079482681	5.49013915835148	5.59123930520731	5.25246266623773	5.55663413209682	4.82278945589657	5.51676088172828	5.41902094848295	5.56327660762452
ENSG00000229066	AC096649.3	0.00399070624785047	0.00202051191234019	0.00363459495078667	0.00362481669925256	0.00253622651879404	0.00223472415785268	0.0038835641667451	0	0.0031572639137117	0.0035503440272703	0	0.00437063223986309	0	0.000447646167171535	0.00462239415986582	0.00278669940881757	0.00420455748464868	0.00381516238677967	0.000850074252755666	0.00739777038772452	0.00403073336655804	0.00553368952390912	0.00313899979624144	0.000751261676245694	0.00332347238189433	0.00167620721638451	0.696363276411654	0.00601173292343697	0.00561155293160268	0.00211565911162574
ENSG00000223976	EXTL2P1	0.0020655688874092	0.00226001870581151	0	0.00014494582235196	0.00232547780055326	0.00139628533149079	0.00306435077164128	0	0.00216930993836091	0.00238337885340067	0	0.001622738089761	0	0.00191336238595873	0.00378889752357043	0.00289314193630533	0.00327944069572538	0.00368090149171248	0.000425611172516813	0.00476098522559647	0.00119291363526763	0.00384279417808131	0.0033590028592791	0.00100831469838208	0.00128326660807292	0.00189610216813218	0.0316876186464052	0.00288284398760336	0.00530875015241621	0.00213820090183082
ENSG00000144320	KIAA1715	3.50204652164185	2.55205603370897	3.40305574601725	2.33552864136607	3.87529749016021	2.88243225362453	3.37177246099525	4.05975789414119	3.22279033348864	3.10907873327108	3.45235972952239	2.07448175728732	1.90991473168992	2.39168128743649	3.16198070333651	3.38751461147707	3.81313716786761	3.42734336823736	1.62566286625224	3.58068881734632	3.21624267768101	2.93186532995413	3.91929670824197	2.85195207977509	2.6011637531784	2.53693495395094	3.69350022300659	2.94351698578796	3.68524987198238	4.09950630937635
ENSG00000174279	EVX2	0.0119314811165289	0.00906194665135578	0.125187234283598	0.00267974468596136	0.0121919743254665	0.0127188802332124	0.0173755112419466	1.47501254715318	0.660943116753685	0.00736158461807849	0.0212581372442652	0.00267449522045288	0.012890293888362	0.00256095348599743	0.00324487869863207	0.0181863618984494	0.0202270550154017	0.029881097744291	0.00232736542532829	0.00249741345140348	1.14009369553209	0.00341540353221728	0.0131587128633163	0.0121661933489383	0.0035542815144515	0.00389573654613186	2.89659377013244	0.0066667560954409	0.0701423936118829	1.7311059004462
ENSG00000128714	HOXD13	0.19655758510838	0.0100029270815348	1.55205131109099	0.00514955788847218	0.0238234627137013	0.00933217336765534	0.108720368191486	3.74900798151856	2.53399424611225	0.0125185179499768	0.0491131586285159	0.00834917267072871	0.0632709195420175	0.00654404247433022	0.011172262602618	0.124772863983497	0.029047088377907	0.0411475325784387	0.00481032224912247	0.00839767877938924	4.12069241117588	0.00966876722105283	0.0757166918169975	0.0160931637710618	0.00951939301534131	0.00926316602187198	0.774465689197136	0.0128316768658489	0.220361907905793	4.79118161055308
ENSG00000230384	AC016739.1	0.002290922585319	0.00146945859262297	0.00306009789220952	0.0022483513926764	0.00266478623218641	0.00377284965302659	0.00226240196064623	0.00824502572878209	0.00374594868846714	0.00288026842003086	0	0.000838301425212287	0.00266189275209776	0.00156599691666522	0.00478120463133196	0.00281792988253737	0.00380629330644422	0.00832987374102688	0.00129967087962877	0.00135835184976631	0.00342590087225018	0.00214247894887217	0.00294397899682349	0.00278138050674595	0.00249512232098262	0.00117355573999056	0.0762245567605988	0.00295374387972332	0.00689485244631748	0.00330559069145785
ENSG00000237260	AC073069.2	0.061500669652222	0.0822091706766957	0.163690137857839	0.0111654084373055	0.112340898888517	0.336089164552976	0.0726504137847879	0.286872257251862	0.178289032753189	0.145668708852129	0.463034171719472	0.0455264071310603	0.0932685410485263	0.0350561971716071	0.0765429077257078	0.0859663488501	0.106501549630501	0.27606853791388	0.0440248215485333	0.217169617856713	0.168641177524656	0.059324476178681	0.0733020242381246	0.145823997311854	0.118226540555055	0.0825892349471196	0.267463946336706	0.203462615246964	0.266636465589284	0.132761964758834
ENSG00000229434	AC017048.1	0.00542233546679685	0.00097079746352716	0.0169426510933931	0.00193693854158516	0.00405650767289275	0.00261736329576162	0.0093787711775296	0.0078831384513633	0.00323353992907404	0.035102231932905	0.0351015517151936	0.000779506977536497	0.000774982226656726	0.000709848206609346	0.000451867355219969	0.00248007408310247	0.0264873278179477	0.00245135406389631	0.000299237869182962	0.00138381911825893	0.00155225082440394	0.0160290978417112	0.0211533371360101	0.00295935856488486	0.00145142215906436	0.00628070850307582	1.40102546132363	0.00240471561883256	0.00745100262274816	0.0119597619461276
ENSG00000236231	AC017048.2	0.012625951990652	0.00189973686562799	0.472481205363969	0.00326066708410404	0.00673028970432568	0.00241671471530162	0.0142863081729967	0.0587750231812307	0.00720779330654984	0.0862696989137782	0.0505685166125582	0.0015179307328956	0.0110400744445617	0.00104671212754108	0.00136261910134529	0.00272614975839849	0.0428601970966266	0.0149421746818576	0.00122683016940589	0.00951635839647335	0.0211930283749281	0.0370318108290981	0.0344999917370504	0.00682669605592944	0.0030396909072645	0.00487844155415205	0.114712516293428	0.0026036158178738	0.0305369244678396	0.0651363737053227
ENSG00000272551	RP11-324L17.1	0.76165956456898	1.03247178582934	0.71803961343292	0.0052049229551176	0.368877972561191	0.616863094660421	1.26514147595427	1.2965550235801	1.3699073897497	0.734935754565529	1.44920629773752	0.154356761622866	1.29439098106414	0.036160696385095	0.212687459495766	0.238004859216107	1.45390161285838	2.07978045407096	0.0970991212989191	0.126983800970865	0.641739621264755	0.292115181440185	0.987722320591531	1.03636376744885	1.30655544620827	0.323667606038843	2.13965709713981	0.554414698760332	2.15843952297389	1.15258424250459
ENSG00000163364	LINC01116	2.58558255591964	3.31995453173662	2.08840270270795	0.0442391785813533	1.41073661699145	0.666500092677049	3.30459613688174	2.25623903667654	2.66449787288284	1.46766544825103	3.00756241803618	0.460233891729014	3.49559227390371	0.0846403380498495	0.599642017550542	0.651335164920721	2.63434251356491	3.96366437808615	0.383162194676495	0.329972310817212	1.56202981566643	1.01174632172766	2.55676570785439	2.47191447721969	3.4755583539014	1.00948235570422	3.18003994461148	1.5653917184704	4.08086377075103	2.1036935212346
ENSG00000224577	LINC01117	0.846488496697181	0.57053004445776	0.374869627083681	0.0116888970776836	0.290889408190053	0.106593803712626	1.05093702377004	0.627474481764873	0.455349178676951	0.462327689769296	0.811602355320686	0.074632635354624	0.77106365335117	0.0134772803570399	0.152057656210301	0.122690083621141	0.757440882339889	0.909050967451834	0.0384405032574015	0.0556451769533884	0.29817107731288	0.232716117960641	0.859692445764921	0.427862221411254	0.81066609876141	0.154413627982521	0.909100108810204	0.344888073451448	1.29200337959708	0.546414693410638
ENSG00000252027	RNU6ATAC14P	0.0252734070373943	0.0146678183210187	0	0.002483219405698	0.00812997716084441	0.00214952283640139	0.038930031768836	0	0.0138333957411695	0.0151109699905741	0	0.00208496786927648	0.036663680184746	0.00196614612417795	0.00546453469987618	0.0034948501137833	0.0287205311144844	0.0264780194039515	0.00863947627920818	0.00283328925970359	0.0087224788542393	0.0099719802503354	0.0235085304347989	0.0267380223583801	0.0566464746116222	0.0156194966744914	0.0510175536193316	0.0122735483558596	0.0866906314869993	0.0087149446031413
ENSG00000230552	AC092162.1	0.0907371548658925	0.0537883770851403	0.076815388012598	0.00837353001353524	0.0409028101788456	0.0328611866837703	0.121812894788547	0.687582863806256	0.0691868277176783	0.0411882427326763	0.244213414359448	0.00445354049661922	0.0377240488030603	0.00305638985184918	0.0307394213640354	0.00878721794786243	0.156708837412021	0.20984479072363	0.00319357745781004	0.034931374575617	0.136378133970254	0.0328050335847513	0.0610711703387778	0.0560244767395219	0.0889085681026161	0.0154191947879028	0.305336590792519	0.0245278258608562	2.17090803631495	0.341667154266809
ENSG00000237053	FUCA1P1	0.223913753604689	0.08853284205424	0.131129657179444	0.00284717168264295	0.0669942404516093	0.0246936163365824	0.294061114434133	0.270494006498806	0.116685396891039	0.153705933355569	0.287403565875775	0.0108859488084374	0.0942939345872041	0.00381123639894048	0.0350509395589465	0.0318393561220859	0.338664567642563	0.292156498646958	0.00753719633902913	0.0247610874478346	0.0801180005313541	0.0640095790400691	0.216176204468863	0.0997667148451249	0.309881764763367	0.0388507846167263	0.323570793200896	0.0803072539322931	0.363072296326638	0.216213829217145
ENSG00000223777	AC092162.2	0.114612472188977	0.0672217142330399	0.0700649802486166	0.00253330850555148	0.0345303559640963	0.032619118907245	0.15461466359677	0.104311238756987	0.0764371807526175	0.101346351577412	0.113727301472638	0.00812365669335898	0.0553409771454568	0.00322931019674546	0.01473303476814	0.0225884549884717	0.225020893806651	0.193959639916438	0.00240082877888987	0.017113475866393	0.0514843004642629	0.0407300501394353	0.116174299153133	0.0592161042371596	0.209491410925624	0.0281762092618162	0.17873740557275	0.0398997749235242	0.242686781384009	0.0911663883653868
