# MEAN_SAMPLE_SIZE = 54886
# TOTAL_GENES = 14489
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Brain_Hypothalamus                  COVAR   14489     0.012216     0.020532    0.0092817      0.09407 Brain_Hypothalamus
Brain_Nucleus_accumbens_basa...     COVAR   14489     0.010229     0.017348    0.0086084      0.11738 Brain_Nucleus_accumbens_basal_ganglia
Brain_Putamen_basal_ganglia         COVAR   14489     0.013668     0.022743    0.0089969     0.064372 Brain_Putamen_basal_ganglia
Brain_Spinal_cord_cervical_c...     COVAR   14489     0.018948     0.033462    0.0095216     0.023307 Brain_Spinal_cord_cervical_c-1
Brain_Substantia_nigra              COVAR   14489     0.013024     0.021952    0.0096988     0.089678 Brain_Substantia_nigra
Breast_Mammary_Tissue               COVAR   14489    -0.031237    -0.058963     0.014211      0.98602 Breast_Mammary_Tissue
Cells_Cultured_fibroblasts          COVAR   14489   -0.0084787    -0.017966    0.0073971      0.87414 Cells_Cultured_fibroblasts
Cells_EBV-transformed_lympho...     COVAR   14489   -0.0012304   -0.0026675    0.0054313      0.58961 Cells_EBV-transformed_lymphocytes
Cervix_Ectocervix                   COVAR   14489    -0.026138    -0.050317      0.01385      0.97043 Cervix_Ectocervix
Cervix_Endocervix                   COVAR   14489    -0.019399    -0.037668     0.013303       0.9276 Cervix_Endocervix
Colon_Sigmoid                       COVAR   14489    -0.011254    -0.021618      0.01414      0.78694 Colon_Sigmoid
Colon_Transverse                    COVAR   14489   -0.0058635    -0.010556      0.01319      0.67167 Colon_Transverse
Esophagus_Gastroesophageal_J...     COVAR   14489   -0.0088285    -0.017051     0.014288      0.73167 Esophagus_Gastroesophageal_Junction
Esophagus_Mucosa                    COVAR   14489    -0.014919    -0.028312    0.0086717      0.95731 Esophagus_Mucosa
Esophagus_Muscularis                COVAR   14489   -0.0083107    -0.016093     0.013793      0.72659 Esophagus_Muscularis
Fallopian_Tube                      COVAR   14489   -0.0081369    -0.015489     0.013526      0.72626 Fallopian_Tube
Heart_Atrial_Appendage              COVAR   14489   -0.0018777   -0.0033026      0.01084      0.56876 Heart_Atrial_Appendage
Heart_Left_Ventricle                COVAR   14489   -0.0021201   -0.0034613     0.010419      0.58062 Heart_Left_Ventricle
Kidney_Cortex                       COVAR   14489   -0.0051679   -0.0088693     0.010085      0.69583 Kidney_Cortex
Kidney_Medulla                      COVAR   14489   -0.0089769    -0.016233     0.010321      0.80777 Kidney_Medulla
Liver                               COVAR   14489    -0.015226    -0.026901     0.007121      0.98374 Liver
Lung                                COVAR   14489     0.003736    0.0070803     0.010482      0.36076 Lung
Minor_Salivary_Gland                COVAR   14489     0.010108     0.018415     0.011062      0.18042 Minor_Salivary_Gland
Muscle_Skeletal                     COVAR   14489    0.0046601    0.0086999    0.0078717      0.27693 Muscle_Skeletal
Nerve_Tibial                        COVAR   14489   -0.0070447    -0.013923     0.011376      0.73212 Nerve_Tibial
Ovary                               COVAR   14489    0.0094048     0.018768     0.010885      0.19379 Ovary
Pancreas                            COVAR   14489     0.011887     0.019416    0.0096134      0.10815 Pancreas
Pituitary                           COVAR   14489     0.014247     0.025926       0.0103     0.083318 Pituitary
Prostate                            COVAR   14489    -0.012383    -0.022994     0.013647      0.81789 Prostate
Skin_Not_Sun_Exposed_Suprapu...     COVAR   14489     0.005114    0.0096767    0.0086294      0.27672 Skin_Not_Sun_Exposed_Suprapubic
Skin_Sun_Exposed_Lower_leg          COVAR   14489     0.006135     0.011678    0.0086658      0.23949 Skin_Sun_Exposed_Lower_leg
Small_Intestine_Terminal_Ile...     COVAR   14489    -0.018647    -0.033584     0.010933      0.95594 Small_Intestine_Terminal_Ileum
Spleen                              COVAR   14489   -0.0092262    -0.017959    0.0083037      0.86673 Spleen
Stomach                             COVAR   14489   0.00066602    0.0011857     0.013829      0.48079 Stomach
Testis                              COVAR   14489    0.0036326    0.0061478    0.0063306      0.28305 Testis
Thyroid                             COVAR   14489   -0.0039347   -0.0076526     0.010916      0.64074 Thyroid
Uterus                              COVAR   14489   -0.0059642    -0.011947     0.012315      0.68591 Uterus
Vagina                              COVAR   14489    -0.020541    -0.038529     0.012545      0.94921 Vagina
Whole_Blood                         COVAR   14489     -0.00466   -0.0082549    0.0063888      0.76712 Whole_Blood
