# MEAN_SAMPLE_SIZE = 54887
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ACOSTA_PROLIFERATION_INDEPEN...1         SET      81    -0.086352   -0.0062135     0.095667      0.81663 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN
ACOSTA_PROLIFERATION_INDEPEN...2         SET      72     -0.15789    -0.010714     0.098246      0.94597 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP
ADDYA_ERYTHROID_DIFFERENTIAT...          SET      56    -0.038631   -0.0023131      0.12082      0.62541 ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN
AFFAR_YY1_TARGETS_DN                     SET     210    0.0044818   0.00051709     0.063199      0.47173 AFFAR_YY1_TARGETS_DN
AFFAR_YY1_TARGETS_UP                     SET     154      0.11408     0.011292     0.073196     0.059563 AFFAR_YY1_TARGETS_UP
AGARWAL_AKT_PATHWAY_TARGETS              SET       9      0.17102    0.0041115      0.28845      0.27663 AGARWAL_AKT_PATHWAY_TARGETS
AGUIRRE_PANCREATIC_CANCER_CO...1         SET     202    -0.024732   -0.0027993     0.067465      0.64303 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN
AGUIRRE_PANCREATIC_CANCER_CO...2         SET     241     -0.06127   -0.0075653     0.062992      0.83463 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                      SET      27     0.061006    0.0025388       0.1829      0.36936 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                  SET      22    -0.030767    -0.001156      0.19741      0.56192 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                  SET      31     0.016961   0.00075621      0.17487      0.46137 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                   SET      60     -0.16861    -0.010449      0.11326      0.93171 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                   SET      23     -0.12801   -0.0049175      0.16958      0.77484 AKL_HTLV1_INFECTION_UP
ALCALAY_AML_BY_NPM1_LOCALIZA...1         SET     159      -0.1956    -0.019669     0.071107      0.99702 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2         SET     112       0.1707     0.014429     0.087312     0.025299 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALCALA_APOPTOSIS                         SET      71      -0.1529    -0.010304      0.11403      0.91001 ALCALA_APOPTOSIS
ALFANO_MYC_TARGETS                       SET     192    0.0014602   0.00016119     0.067303      0.49135 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                     SET      20   -0.0038356  -0.00013741      0.19681      0.50777 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_DN                 SET       5    -0.068088   -0.0012202      0.45359      0.55966 ALONSO_METASTASIS_EMT_DN
ALONSO_METASTASIS_EMT_UP                 SET      29      0.14554    0.0062766      0.16639      0.19088 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP              SET      15      0.31233    0.0096918      0.20891     0.067458 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                     SET     164     0.096572    0.0098612     0.066011     0.071749 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...          SET      93      0.10549    0.0081303     0.093018      0.12839 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...          SET      87    -0.014508   -0.0010817     0.094566      0.56096 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                 SET      10      0.37026    0.0093825       0.2551     0.073346 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA               SET      50     0.016166   0.00091482      0.11964      0.44626 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A             SET      30      0.31689       0.0139      0.15348     0.019485 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA                SET       8     -0.63028    -0.014286      0.31354      0.97779 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A              SET      11     -0.13424   -0.0035676      0.22881      0.72129 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA               SET      49    -0.045474   -0.0025476      0.12137      0.64604 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A             SET      17     -0.35316    -0.011666      0.25638      0.91581 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA                SET      27      0.15862     0.006601      0.15484      0.15284 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A              SET       9     -0.25055   -0.0060235      0.30016      0.79806 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA               SET     121     -0.19445    -0.017079     0.080813      0.99193 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A             SET      36      -0.2728    -0.013105      0.14877      0.96664 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA                SET      32      0.17506    0.0079299      0.15214      0.12494 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A              SET      25     0.074899    0.0029995      0.18922      0.34611 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...          SET      50     0.017973    0.0010171      0.12486      0.44277 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A            SET      14     -0.25707   -0.0077067      0.23153      0.86655 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...          SET      46      0.18497     0.010041      0.14161     0.095751 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A            SET      20      0.27719    0.0099302      0.20334     0.086423 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...          SET      27      0.18912    0.0078704      0.17232      0.13622 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A            SET      44    -0.013555  -0.00071972      0.14695      0.53675 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...          SET      13     -0.47775    -0.013802      0.25522      0.96938 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE            SET     179     0.045316     0.004832     0.067439      0.25081 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...          SET      57      -0.2059    -0.012438      0.12269      0.95334 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1         SET      54     0.052952    0.0031137      0.12109      0.33095 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2         SET     134      0.13512     0.012483     0.074971     0.035765 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1         SET      64     -0.15917    -0.010186      0.10955      0.92687 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2         SET      29      0.10601    0.0045718      0.15131      0.24179 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                  SET      30      0.18282    0.0080189      0.14918      0.11021 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1         SET      42     0.085419    0.0044314      0.14037      0.27142 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      33      0.19021    0.0087495      0.16872       0.1298 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      38    -0.017089  -0.00084338      0.14118      0.54817 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      36     -0.17047   -0.0081894      0.15101      0.87051 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      49     0.031575    0.0017689      0.13251      0.40583 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     140     0.037451     0.003536     0.075886      0.31083 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      38     0.050738    0.0025041      0.14253      0.36093 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       7     -0.20591   -0.0043661       0.2932      0.75874 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      39     0.069116    0.0034556      0.14068      0.31161 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      14      0.34351     0.010298      0.21782     0.057404 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     108    -0.076456    -0.006347     0.087545      0.80875 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      22    -0.020643  -0.00077557      0.19471      0.54222 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      39     0.069568    0.0034782      0.15975      0.33161 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      19     -0.13674    -0.004775      0.21151      0.74102 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     374  -0.00082174  -0.00012585     0.048523      0.50676 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      69    -0.019816   -0.0013165      0.10423      0.57539 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      27      0.15897    0.0066158      0.16631      0.16957 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      63    -0.054622   -0.0034683      0.11338      0.68501 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3      -0.1085   -0.0015063      0.54518      0.57888 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       8       0.2344     0.005313      0.31383      0.22757 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       6    -0.055162   -0.0010829      0.34362      0.56377 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      13      0.16538    0.0047777      0.22499      0.23116 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     130    -0.059069    -0.005376     0.084214      0.75847 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      45    -0.039214   -0.0021056      0.12815       0.6202 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      32     0.035842    0.0016236      0.15358      0.40774 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      10      0.56152     0.014229      0.27635     0.021091 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31      0.10069    0.0044894      0.15573      0.25896 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8    -0.010914  -0.00024739      0.27612      0.51576 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     116      0.06929    0.0059598     0.080251      0.19396 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      18      0.33958     0.011542      0.20758     0.050944 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       8      0.09196    0.0020844      0.30312       0.3808 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12      0.16709     0.004638      0.24514      0.24774 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      24     -0.07954   -0.0031211       0.1787      0.67187 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      17      0.16151     0.005335      0.20317      0.21333 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET       6   -0.0054457  -0.00010691      0.31758      0.50684 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17     -0.11004   -0.0036347      0.20845      0.70121 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      50   -0.0084685  -0.00047923      0.12599      0.52679 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21    -0.059193   -0.0021729      0.19725      0.61794 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      18     0.061276    0.0020827      0.19371      0.37588 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      31    -0.028395    -0.001266      0.15855      0.57106 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
BARRIER_CANCER_RELAPSE_TUMOR...1         SET       8     -0.19387   -0.0043944      0.32344      0.72554 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      14       0.1218    0.0036513      0.25078      0.31361 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      11    -0.032994  -0.00087685      0.26941      0.54873 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      36       0.1912    0.0091853      0.14405     0.092206 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     325     0.019767    0.0028265     0.048172      0.34079 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     232    -0.061339   -0.0074332     0.060125      0.84617 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     115     0.030792    0.0026371     0.081731      0.35318 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      54    -0.051015   -0.0029998      0.12817      0.65469 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      83     -0.10746   -0.0078267     0.094955      0.87111 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5     -0.59213    -0.010612      0.37966      0.94057 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      68     0.050047    0.0033009      0.11744      0.33501 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11      0.21917    0.0058248       0.3279      0.25194 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      23     -0.13104   -0.0050337      0.20791      0.73574 BAUS_TFF2_TARGETS_UP
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      49     0.053691     0.003008       0.1337        0.344 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      37      0.17182     0.008368      0.13939      0.10886 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       6  -0.00050934  -9.9988e-06      0.40558       0.5005 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      37    -0.040816   -0.0019878      0.15917      0.60119 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      52      0.17098     0.009867      0.13605      0.10442 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      60     -0.13215   -0.0081893      0.10791      0.88963 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      34      0.19218     0.008973      0.13847     0.082586 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      41     0.028811    0.0014769      0.13848       0.4176 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      19     0.034159    0.0011928       0.1829      0.42592 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     540     0.041768    0.0076441     0.037982      0.13575 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     750    -0.028195   -0.0060385     0.035373      0.78729 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     312    -0.018767   -0.0026304     0.047679      0.65306 BENPORATH_ES_1
BENPORATH_ES_2                           SET      27   -0.0078582  -0.00032703      0.14447      0.52169 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       7    -0.065328   -0.0013852       0.2612      0.59874 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      82     -0.11677   -0.0084534     0.090772      0.90083 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     817     -0.01174   -0.0026182      0.03414      0.63452 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     628    -0.016844   -0.0033145     0.034422      0.68769 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     155      0.05286     0.005249      0.06894      0.22162 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     830    -0.056732    -0.012747     0.031179      0.96557 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     162    -0.034878   -0.0035399     0.065897      0.70169 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     247    -0.064672   -0.0080825      0.05511      0.87969 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     462    -0.045646   -0.0077469     0.045967      0.83964 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     131    -0.077396   -0.0070708     0.076172      0.84519 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     627    -0.074087    -0.014568     0.035228      0.98226 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     743    -0.089912    -0.019171     0.035422      0.99442 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45     0.087544    0.0047006      0.13353      0.25604 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      24      -0.2367    -0.009288      0.17829      0.90783 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     323    -0.050936   -0.0072614     0.049264      0.84941 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      25     0.066598    0.0026671      0.18114      0.35657 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      17     -0.19085   -0.0063041      0.20834      0.82017 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      23    -0.037034   -0.0014226      0.17611      0.58328 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8      0.28936    0.0065588      0.33079      0.19086 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     453    -0.019159   -0.0032208     0.041379      0.67832 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERNARD_PPAPDC1B_TARGETS_DN              SET      48     -0.21124    -0.011713      0.13627      0.93943 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      32      -0.2282    -0.010337      0.14798      0.93846 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43     -0.11077   -0.0058146      0.12909      0.80458 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      20      -0.4755    -0.017035      0.19457      0.99273 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     147    -0.016815   -0.0016265     0.072599      0.59158 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     166    -0.075863   -0.0077931     0.067369      0.86993 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET      92    -0.008794  -0.00067413     0.089116       0.5393 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
BHATI_G2M_ARREST_BY_2METHOXY...2         SET     100     0.037183     0.002971     0.085857      0.33248 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATTACHARYA_EMBRYONIC_STEM_...          SET      68      -0.1647    -0.010863      0.10347      0.94426 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      81     -0.16734    -0.012041      0.10626      0.94234 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     176    -0.012862     -0.00136     0.069785      0.57311 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      74     -0.19429    -0.013366      0.11266      0.95769 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     224     0.061821    0.0073632     0.061623      0.15789 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     120       0.1021    0.0089305     0.082579      0.10818 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     178     0.043144    0.0045876     0.065507      0.25508 BIDUS_METASTASIS_UP
