# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12856
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Mural_Rgs5Acta2_Abcc9.13_3          COVAR   12856     0.011485     0.032541    0.0049543      0.01023 Mural_Rgs5Acta2_Abcc9.13_3
Mural_Rgs5Acta2_Col3a1.13_4         COVAR   12856   -0.0021542   -0.0063586    0.0039601      0.70677 Mural_Rgs5Acta2_Col3a1.13_4
Endothelial_Tip_Dcn_1500015O...     COVAR   12856    0.0049404     0.013885    0.0046662      0.14487 Endothelial_Tip_Dcn_1500015O10Rik.14_1
Endothelial_Tip_Dcn_Dapl1.14...     COVAR   12856    0.0053791     0.015142    0.0044252      0.11209 Endothelial_Tip_Dcn_Dapl1.14_2
Endothelial_Tip_Dcn_Coch.14_3       COVAR   12856    0.0021071    0.0060831     0.004169      0.30664 Endothelial_Tip_Dcn_Coch.14_3
Endothelial_Tip_Dcn_Col15a1....     COVAR   12856    0.0090198     0.024706    0.0052865     0.044001 Endothelial_Tip_Dcn_Col15a1.14_4
Endothelial_Tip_Dcn_Inmt.14_5       COVAR   12856    0.0037443     0.011594    0.0034139      0.13637 Endothelial_Tip_Dcn_Inmt.14_5
Neuron_Gad1Gad2_Sst-Chodl.2_1       COVAR   12856   -0.0036674    -0.010451    0.0064969      0.71378 Neuron_Gad1Gad2_Sst-Chodl.2_1
Neuron_Gad1Gad2-Th_Nr4a2.2_10       COVAR   12856   -0.0011067   -0.0030927    0.0077073      0.55709 Neuron_Gad1Gad2-Th_Nr4a2.2_10
Neuron_Gad1Gad2_Sst-Pdyn.2_2        COVAR   12856   -0.0019887   -0.0054933    0.0084108      0.59345 Neuron_Gad1Gad2_Sst-Pdyn.2_2
Neuron_Gad1Gad2_Sst-Calb2.2_3       COVAR   12856    -0.011367    -0.032128    0.0077813      0.92796 Neuron_Gad1Gad2_Sst-Calb2.2_3
Neuron_Gad1Gad2_Sst-Crh.2_4         COVAR   12856    0.0021602    0.0059787    0.0087025      0.40198 Neuron_Gad1Gad2_Sst-Crh.2_4
Neuron_Gad1Gad2_Sst-Nr2f2.2_5       COVAR   12856   -0.0018343   -0.0051092    0.0083174      0.58727 Neuron_Gad1Gad2_Sst-Nr2f2.2_5
Neuron_Gad1Gad2_Pvalb-Unc5b....     COVAR   12856    0.0006656    0.0019204    0.0066497      0.46014 Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
Neuron_Gad1Gad2_Pvalb.2_7           COVAR   12856   -0.0014312   -0.0039349    0.0088978      0.56389 Neuron_Gad1Gad2_Pvalb.2_7
Neuron_Gad1Gad2_Pvalb-Nefm.2...     COVAR   12856    -0.005447    -0.014963    0.0082287      0.74599 Neuron_Gad1Gad2_Pvalb-Nefm.2_8
Neuron_Gad1Gad2_Pvalb-Necab1...     COVAR   12856   -0.0072736    -0.019874    0.0091099      0.78768 Neuron_Gad1Gad2_Pvalb-Necab1.2_9
Neuron_Slc17a7_Syt6-Sema5a.3...     COVAR   12856  -0.00026026  -0.00071446     0.010451      0.50993 Neuron_Slc17a7_Syt6-Sema5a.3_1
Neuron_Slc17a7-Slc17a8_Syt6-...     COVAR   12856    0.0045948      0.01277    0.0091953      0.30865 Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
Neuron_Slc17a7_Syt6-Bdnf.3_11       COVAR   12856   -0.0030629   -0.0088831    0.0070764      0.66743 Neuron_Slc17a7_Syt6-Bdnf.3_11
Neuron_Slc17a7_Syt6-Kit.3_12        COVAR   12856   -0.0016315   -0.0045117     0.010567      0.56135 Neuron_Slc17a7_Syt6-Kit.3_12
Neuron_Slc17a7_Syt6-Fos.3_13        COVAR   12856   -0.0084639    -0.023599    0.0097478      0.80737 Neuron_Slc17a7_Syt6-Fos.3_13
Neuron_Slc17a7_Syt6-Etv1.3_2        COVAR   12856   -0.0026501   -0.0074877    0.0091416      0.61405 Neuron_Slc17a7_Syt6-Etv1.3_2
Neuron_Slc17a7_Syt6-Efna5.3_3       COVAR   12856  -0.00017182  -0.00047162     0.010503      0.50653 Neuron_Slc17a7_Syt6-Efna5.3_3
Neuron_Slc17a7_Syt6-Cyp26b1....     COVAR   12856    0.0031947    0.0088112     0.010286      0.37806 Neuron_Slc17a7_Syt6-Cyp26b1.3_4
Neuron_Slc17a7_Syt6-Slc30a3....     COVAR   12856   -0.0015496   -0.0042684    0.0096871      0.56354 Neuron_Slc17a7_Syt6-Slc30a3.3_5
Neuron_Slc17a7_Syt6-Slc24a2....     COVAR   12856    0.0070324     0.019697    0.0074071      0.17122 Neuron_Slc17a7_Syt6-Slc24a2.3_6
Neuron_Slc17a7_Syt6-Lypd1.3_7       COVAR   12856   -0.0024903   -0.0068509     0.010331      0.59524 Neuron_Slc17a7_Syt6-Lypd1.3_7
NeuronSlc17a7-Slc17a6_Syt6-N...     COVAR   12856    -0.015004    -0.041418      0.01033       0.9268 NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
Neuron_Slc17a7_Syt6-Sema3c.3...     COVAR   12856    0.0040715     0.011246    0.0099723      0.34154 Neuron_Slc17a7_Syt6-Sema3c.3_9
Neuron_Slc17a6-Slc17a7-Slc17...     COVAR   12856     -0.01553    -0.042649     0.010391      0.93247 Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
Neuron_Slc17a6-Slc17a7_Fezf2...     COVAR   12856   -0.0024629   -0.0070141    0.0079251      0.62201 Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
Neuron_Slc17a6-Slc17a7_Nr4a2...     COVAR   12856   -0.0069463    -0.019023    0.0099107      0.75831 Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
Neuron_Slc17a7_Nptxr-Calb1.6...     COVAR   12856    -0.016035    -0.043639     0.010086      0.94405 Neuron_Slc17a7_Nptxr-Calb1.6_1
Neuron_Slc17a7_Nptxr-Ndst4.6...     COVAR   12856   -0.0098623    -0.027215    0.0096392      0.84687 Neuron_Slc17a7_Nptxr-Ndst4.6_2
Neuron_Slc17a7-Slc17a6_Nptxr...     COVAR   12856    -0.016254    -0.044265     0.010543      0.93842 Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
Neuron_Slc17a7_Nptxr-Deptor....     COVAR   12856    -0.018602    -0.050668     0.011056      0.95376 Neuron_Slc17a7_Nptxr-Deptor.6_4
Neuron_Slc17a7_Nptxr-Fos.6_5        COVAR   12856    -0.014441     -0.03975    0.0097462      0.93078 Neuron_Slc17a7_Nptxr-Fos.6_5
Neuron_Slc17a7_Nptxr-Drd1.6_6       COVAR   12856   -0.0008646   -0.0027454    0.0030341      0.61216 Neuron_Slc17a7_Nptxr-Drd1.6_6
Neuron_Slc17a7_Parm1_Ndnf.7_1       COVAR   12856   -0.0056115    -0.015538    0.0094028      0.72467 Neuron_Slc17a7_Parm1_Ndnf.7_1
Neuron_Slc17a7_Parm1_Nnat.7_2       COVAR   12856     0.001802    0.0050221    0.0092339      0.42264 Neuron_Slc17a7_Parm1_Nnat.7_2
Neuron_Slc17a7_Parm1_Lsamp.7...     COVAR   12856   -0.0059732    -0.016329     0.010172      0.72147 Neuron_Slc17a7_Parm1_Lsamp.7_3
Neuron_Slc17a7_Parm1_Fos.7_4        COVAR   12856   -0.0076367    -0.023566    0.0048686      0.94161 Neuron_Slc17a7_Parm1_Fos.7_4
Neuron_Slc17a7_Parm1_Cadm2.7...     COVAR   12856    0.0062964     0.017611    0.0067008      0.17371 Neuron_Slc17a7_Parm1_Cadm2.7_5
Neuron_Slc17a7_Parm1_Nefm.7_6       COVAR   12856  -0.00029217  -0.00079657     0.010175      0.51145 Neuron_Slc17a7_Parm1_Nefm.7_6
Neuron_Slc17a7_Parm1_Tshz2.7...     COVAR   12856   -0.0018845    -0.005259     0.008483       0.5879 Neuron_Slc17a7_Parm1_Tshz2.7_7
Astrocyte_Gja1.8_1                  COVAR   12856    0.0060062     0.015422    0.0065245      0.17865 Astrocyte_Gja1.8_1
Astrocyte_Gja1_Myoc.8_2             COVAR   12856    0.0070926     0.018312    0.0062136      0.12685 Astrocyte_Gja1_Myoc.8_2
Oligodendrocyte_Tnf_Igsf8.9_1       COVAR   12856    0.0058721     0.015412    0.0060949      0.16767 Oligodendrocyte_Tnf_Igsf8.9_1
Oligodendrocyte_Tnf_Igsf8-Ct...     COVAR   12856   0.00072375    0.0019961    0.0050717      0.44326 Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
Oligodendrocyte_Tnf_Kif5b.9_3       COVAR   12856    0.0069468     0.018269    0.0064366      0.14024 Oligodendrocyte_Tnf_Kif5b.9_3
Oligodendrocyte_Tnf_Ptgds.9_4       COVAR   12856    0.0083858     0.021819    0.0067173      0.10596 Oligodendrocyte_Tnf_Ptgds.9_4
Oligodendrocyte_Tnf_Klk6.9_5        COVAR   12856    0.0039181     0.010389    0.0061623      0.26245 Oligodendrocyte_Tnf_Klk6.9_5
