# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12811
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                        TYPE  NGENES         BETA     BETA_STD           SE            P
Serpinf1_Aqp5_Vip              COVAR   12811     0.003051    0.0080669    0.0093949      0.37269
Serpinf1_Clrn1                 COVAR   12811    0.0043336      0.01198    0.0089996      0.31507
SMC_Acta2                      COVAR   12811   -0.0011006   -0.0021609    0.0053456      0.58156
Sncg_Gpr50                     COVAR   12811   0.00092609    0.0025831    0.0089278      0.45869
Sncg_Slc17a8                   COVAR   12811    -0.001198    -0.003372    0.0080683      0.55902
Sncg_Vip_Itih5                 COVAR   12811    0.0026436    0.0073183    0.0099127      0.39486
Sncg_Vip_Nptx2                 COVAR   12811   -0.0017297   -0.0046819     0.010498      0.56544
Sst_Calb2_Necab1               COVAR   12811    -0.010202    -0.027916     0.010869      0.82602
Sst_Calb2_Pdlim5               COVAR   12811   -0.0096528     -0.02643     0.011541      0.79852
Sst_Chodl                      COVAR   12811    -0.002004   -0.0054451    0.0085528      0.59262
Sst_Chrna2_Glra3               COVAR   12811   0.00024945    0.0006723     0.011419      0.49129
Sst_Chrna2_Ptgdr               COVAR   12811    0.0038684     0.010477     0.011065      0.36331
Sst_Crh_4930553C11Rik          COVAR   12811    -0.020311    -0.056122     0.011025      0.96727
Sst_Crhr2_Efemp1               COVAR   12811    -0.017069    -0.047283     0.010784      0.94325
Sst_Esm1                       COVAR   12811    -0.010355    -0.028612     0.010676      0.83394
Sst_Hpse_Cbln4                 COVAR   12811    -0.010044    -0.027914      0.01047      0.83127
Sst_Hpse_Sema3c                COVAR   12811   -0.0034836   -0.0093742     0.011077      0.62342
Sst_Mme_Fam114a1               COVAR   12811    -0.017003    -0.047184     0.010969      0.93943
Sst_Myh8_Etv1                  COVAR   12811   -0.0082082    -0.022584     0.011235      0.76747
Sst_Myh8_Fibin                 COVAR   12811   -0.0025651   -0.0067683     0.011337       0.5895
Sst_Nr2f2_Necab1               COVAR   12811   -0.0029506   -0.0081584     0.011006      0.60568
Sst_Nts                        COVAR   12811   -0.0011112   -0.0030056     0.010571      0.54186
Sst_Rxfp1_Eya1                 COVAR   12811    -0.012986    -0.035582     0.010946      0.88223
Sst_Rxfp1_Prdm8                COVAR   12811    -0.011046    -0.030482     0.011922      0.82292
Sst_Tac1_Htr1d                 COVAR   12811    -0.023522    -0.063741     0.011982      0.97517
Sst_Tac1_Tacr3                 COVAR   12811    -0.013992    -0.037196     0.010424      0.91024
Sst_Tac2_Myh4                  COVAR   12811  -0.00064623   -0.0017763     0.010401      0.52477
Sst_Tac2_Tacstd2               COVAR   12811    -0.016723    -0.046135     0.011531       0.9265
Vip_Arhgap36_Hmcn1             COVAR   12811   0.00035898   0.00092226     0.010774      0.48671
Vip_Chat_Htr1f                 COVAR   12811   -0.0041743     -0.01038    0.0099398      0.66274
Vip_Col15a1_Pde1a              COVAR   12811    -0.010071    -0.026204    0.0092086      0.86294
Vip_Crispld2_Htr2c             COVAR   12811   -0.0057973    -0.014539    0.0093818      0.73168
Vip_Crispld2_Kcne4             COVAR   12811   -0.0073109     -0.01892    0.0097054      0.77435
Vip_Gpc3_Slc18a3               COVAR   12811     0.006509     0.016737     0.010488      0.26743
Vip_Igfbp4_Mab21l1             COVAR   12811    0.0041034     0.010252     0.010127      0.34267
Vip_Igfbp6_Car10               COVAR   12811   -0.0046854    -0.012077     0.011004      0.66487
Vip_Igfbp6_Pltp                COVAR   12811   -0.0023236   -0.0058828     0.010058      0.59135
Vip_Lect1_Oxtr                 COVAR   12811     0.007507     0.019066     0.010558      0.23854
Vip_Lmo1_Fam159b               COVAR   12811   -0.0016262   -0.0042661     0.010292      0.56277
Vip_Lmo1_Myl1                  COVAR   12811     0.004169     0.011059     0.010325      0.34319
Vip_Ptprt_Pkp2                 COVAR   12811    0.0012763    0.0032062     0.010876       0.4533
Vip_Pygm_C1ql1                 COVAR   12811     -0.00163   -0.0041751     0.011321      0.55724
Vip_Rspo1_Itga4                COVAR   12811      0.00199    0.0049751    0.0098948      0.42031
Vip_Rspo4_Rxfp1_Chat           COVAR   12811   -0.0049066    -0.012318     0.010365      0.68203
VLMC_Osr1_Cd74                 COVAR   12811    0.0054346     0.012551    0.0047915      0.12836
VLMC_Osr1_Mc5r                 COVAR   12811    0.0016874    0.0031891    0.0053473      0.37617
VLMC_Spp1_Col15a1              COVAR   12811    0.0038425    0.0077735    0.0048025      0.21184
VLMC_Spp1_Hs3st6               COVAR   12811   -0.0064008    -0.011818    0.0049996      0.89976
