# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12788
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE               TYPE  NGENES         BETA     BETA_STD           SE            P
L6a_Col12a1_1         COVAR   12788     0.011587     0.027944    0.0073332     0.057064
L6b_ALM_Trh           COVAR   12788    -0.010142    -0.024531    0.0070414      0.92509
Lamp5_Nxph1_1         COVAR   12788     0.015965     0.036672     0.012672      0.10387
Lamp5_Nxph1_2         COVAR   12788     0.025101     0.056879     0.011792     0.016651
Lamp5_Nxph1_3         COVAR   12788   -0.0064104    -0.015821    0.0079436      0.79016
Lamp5_Nxph1_4         COVAR   12788    0.0032997    0.0086871    0.0052436      0.26459
Lamp5_Rgs12_1         COVAR   12788    0.0044637     0.010575    0.0095181      0.31955
Lamp5_Rgs12_3         COVAR   12788     0.012336       0.0302    0.0080471     0.062649
Meis2                 COVAR   12788   -0.0029555   -0.0056817    0.0058131      0.69441
Micro_1               COVAR   12788   -0.0046923    -0.011624    0.0034635      0.91224
Micro_2               COVAR   12788   -0.0032628   -0.0048634    0.0061715      0.70149
Oligo                 COVAR   12788   0.00072409    0.0012977    0.0064954      0.45562
OPC                   COVAR   12788    0.0042495    0.0075411    0.0062654      0.24881
Pax6                  COVAR   12788     0.017939     0.043794    0.0082241     0.014591
Pvalb_Cnr1_1          COVAR   12788   -0.0067971    -0.016079      0.01054      0.74049
Pvalb_Cnr1_2          COVAR   12788    -0.012443     -0.02945     0.011158      0.86761
Pvalb_Cnr1_3          COVAR   12788    -0.015724     -0.03583     0.013271      0.88195
Pvalb_Il1rapl2_1      COVAR   12788   -0.0031861    -0.007445     0.012291      0.60227
Pvalb_Il1rapl2_2      COVAR   12788    -0.011095    -0.025913     0.011512      0.83242
Pvalb_Th              COVAR   12788    -0.013175     -0.03048    0.0090839      0.92651
Pvalb_Vipr2           COVAR   12788    0.0012797    0.0030359    0.0092602      0.44505
SMC                   COVAR   12788   0.00074115     0.001286    0.0055785      0.44715
Sst_C1ql3             COVAR   12788   -0.0063495    -0.014618     0.011989      0.70181
Sst_Chodl             COVAR   12788    -0.011853     -0.02606     0.011077       0.8577
Sst_Crygs_1           COVAR   12788     -0.03268    -0.075275     0.013074      0.99378
Sst_Crygs_2           COVAR   12788    0.0020058    0.0046482     0.012543      0.43648
Sst_Crygs_3           COVAR   12788   -0.0053395    -0.012381     0.011422      0.67991
Sst_Mrap2_1           COVAR   12788    0.0051338     0.011941     0.011243      0.32398
Sst_Mrap2_2           COVAR   12788   -0.0050521    -0.011352     0.015393      0.62862
Sst_Mrap2_3           COVAR   12788   -0.0029829   -0.0066169     0.014444       0.5818
Sst_Myh8_1            COVAR   12788  -0.00055235   -0.0012715     0.012148      0.51813
Sst_Myh8_2            COVAR   12788      0.02631     0.058897     0.012242     0.015825
Sst_Myh8_3            COVAR   12788    0.0085539     0.018516     0.013341       0.2607
Sst_Myh8_4            COVAR   12788     0.013732     0.029642     0.014376      0.16975
Sst_Myh8_5            COVAR   12788    0.0066129       0.0144     0.010308      0.26059
Sst_Syndig1l_1        COVAR   12788   0.00040278   0.00091383    0.0090518      0.48225
Sst_Syndig1l_2        COVAR   12788    -0.011462    -0.026284     0.011349      0.84373
Sst_Th                COVAR   12788     0.010795     0.024674    0.0097414      0.13392
Vip_Cd34_1            COVAR   12788  -0.00011911  -0.00025844     0.012263      0.50387
Vip_Cd34_2            COVAR   12788    0.0018623    0.0045002    0.0078585      0.40634
Vip_Chat_1            COVAR   12788    0.0097095     0.019756     0.013259      0.23199
Vip_Chat_2            COVAR   12788    0.0012485    0.0026341     0.011809       0.4579
Vip_Chat_3            COVAR   12788     0.004885     0.010035     0.012358      0.34632
Vip_Chat_4            COVAR   12788   -0.0014228   -0.0028553     0.010034      0.55638
Vip_Gpc3_1            COVAR   12788  -0.00015153  -0.00034379    0.0059158      0.51022
Vip_Gpc3_2            COVAR   12788    0.0040804    0.0087113     0.013565      0.38179
Vip_Gpc3_3            COVAR   12788    0.0059331     0.012982     0.012445      0.31678
Vip_Krt12             COVAR   12788    0.0054776     0.011564     0.014835      0.35598
Vip_Lect1             COVAR   12788    0.0023652    0.0047386     0.010704      0.41256
Vip_Mybpc1_1          COVAR   12788    -0.001428   -0.0029232     0.013337      0.54263
Vip_Mybpc1_2          COVAR   12788   -0.0031539   -0.0070385     0.010432       0.6188
Vip_Prss12_1          COVAR   12788    0.0047947      0.01019     0.010459      0.32332
Vip_Prss12_2          COVAR   12788    0.0023258    0.0048768     0.011143      0.41733
Vip_Sfrp2_1           COVAR   12788    0.0025117    0.0051937     0.013611       0.4268
Vip_Sfrp2_2           COVAR   12788    0.0064257     0.013934      0.01394      0.32241
Vip_Sncg_Slc17a8      COVAR   12788   -0.0028648   -0.0071129    0.0080472      0.63908
Vip_Sncg_1            COVAR   12788    0.0013129    0.0033005    0.0073844      0.42944
Vip_Sncg_2            COVAR   12788   -0.0031118   -0.0067055     0.012044      0.60193
Vip_Sncg_3            COVAR   12788   -0.0039998   -0.0095954    0.0088991      0.67345
