# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12811
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                        TYPE  NGENES         BETA     BETA_STD           SE            P
L6_IT_ALM_Tgfb1                COVAR   12811    -0.010932    -0.030774    0.0098791      0.86576
L6_IT_VISp_Car3                COVAR   12811   -0.0020498   -0.0063306    0.0048729      0.66299
L6_IT_VISp_Col23a1_Adamts2     COVAR   12811    -0.013686    -0.040856    0.0064608      0.98291
L6_IT_VISp_Penk_Col27a1        COVAR   12811    -0.013209    -0.036195    0.0070685      0.96915
L6_NP_ALM_Trh                  COVAR   12811    -0.010413     -0.02869     0.010109       0.8485
L6b_ALM_Olfr111_Nxph1          COVAR   12811    0.0028021    0.0078273    0.0097718      0.38715
L6b_ALM_Olfr111_Spon1          COVAR   12811    0.0054742     0.015373    0.0095604      0.28347
L6b_Hsd17b2                    COVAR   12811    0.0040744     0.011473    0.0085684      0.31721
L6b_P2ry12                     COVAR   12811   -0.0065535    -0.018588    0.0084656      0.78056
L6b_VISp_Col8a1_Rprm           COVAR   12811    0.0084549     0.023652    0.0095259      0.18739
L6b_VISp_Mup5                  COVAR   12811     0.004931     0.015519    0.0047293      0.14856
Lamp5_Fam19a1_Pax6             COVAR   12811    0.0058622     0.016318     0.010182      0.28239
Lamp5_Fam19a1_Tmem182          COVAR   12811    0.0075228     0.020871     0.010598      0.23892
Lamp5_Krt73                    COVAR   12811     0.018611     0.051707    0.0098201     0.029046
Lamp5_Lhx6                     COVAR   12811      0.00062    0.0017084     0.010005       0.4753
Lamp5_Lsp1                     COVAR   12811    0.0091402     0.025229      0.01032      0.18792
Lamp5_Ntn1_Npy2r               COVAR   12811    0.0019393    0.0052514     0.011726      0.43432
Lamp5_Plch2_Dock5              COVAR   12811  -0.00061756   -0.0016697      0.01068      0.52305
Meis2_Adamts19                 COVAR   12811     0.010353     0.021486    0.0071258     0.073151
Microglia_Siglech              COVAR   12811  -0.00047511  -0.00080671    0.0054141      0.53496
Oligo_Rassf10                  COVAR   12811   -0.0014115   -0.0036217    0.0047033      0.61795
Oligo_Serpinb1a                COVAR   12811    0.0024064    0.0047598    0.0052462      0.32323
Oligo_Synpr                    COVAR   12811    0.0020081    0.0049829    0.0045823      0.33062
OPC_Pdgfra_Ccnb1               COVAR   12811    0.0023319    0.0076102    0.0032499      0.23653
OPC_Pdgfra_Grm5                COVAR   12811    0.0044251     0.008721    0.0060937      0.23387
Peri_Kcnj8                     COVAR   12811     0.003159    0.0062732    0.0044543       0.2391
Pvalb_Akr1c18_Ntf3             COVAR   12811    -0.011027    -0.031171    0.0088687      0.89311
Pvalb_Calb1_Sst                COVAR   12811    -0.026822    -0.073853     0.010364      0.99517
Pvalb_Gabrg1                   COVAR   12811    -0.014818    -0.040133    0.0094552      0.94145
Pvalb_Gpr149_Islr              COVAR   12811    -0.011358    -0.031564    0.0096727      0.87984
Pvalb_Reln_Itm2a               COVAR   12811    0.0071456     0.020695    0.0073345      0.16498
Pvalb_Reln_Tac1                COVAR   12811    -0.016299    -0.044654     0.010473      0.94017
Pvalb_Sema3e_Kank4             COVAR   12811    -0.009795    -0.027865       0.0089      0.86444
Pvalb_Th_Sst                   COVAR   12811    -0.010667    -0.029629    0.0084616      0.89627
Pvalb_Tpbg                     COVAR   12811   -0.0058821    -0.016416     0.010188      0.71815
Pvalb_Vipr2                    COVAR   12811    -0.016673      -0.0459    0.0094326      0.96143
PVM_Mrc1                       COVAR   12811     0.002063    0.0041096    0.0047219       0.3311
Serpinf1_Aqp5_Vip              COVAR   12811   -0.0047223    -0.012588    0.0099897      0.68179
Serpinf1_Clrn1                 COVAR   12811    0.0038453     0.010615    0.0099236       0.3492
SMC_Acta2                      COVAR   12811   -0.0044037   -0.0081515    0.0054609      0.78999
Sncg_Gpr50                     COVAR   12811    -0.001244   -0.0035177     0.008839      0.55596
Sncg_Slc17a8                   COVAR   12811   -0.0035699    -0.010015    0.0087848      0.65776
Sncg_Vip_Itih5                 COVAR   12811    0.0038354     0.010577     0.010123      0.35239
Sncg_Vip_Nptx2                 COVAR   12811  -0.00058967   -0.0016207     0.010083      0.52332
Sst_Calb2_Necab1               COVAR   12811   0.00079528    0.0021717     0.011193      0.47168
Sst_Calb2_Pdlim5               COVAR   12811   -0.0050927    -0.014092     0.011029      0.67787
Sst_Chodl                      COVAR   12811    0.0012235    0.0033169    0.0088735      0.44517
Sst_Chrna2_Glra3               COVAR   12811   0.00072226    0.0019593     0.011225      0.47435
Sst_Chrna2_Ptgdr               COVAR   12811    0.0075186       0.0208     0.010701      0.24115
Sst_Crh_4930553C11Rik          COVAR   12811    -0.019146    -0.053036     0.010843      0.96126
Sst_Crhr2_Efemp1               COVAR   12811    -0.018585    -0.051826     0.010992      0.95455
Sst_Esm1                       COVAR   12811   -0.0062766    -0.017586      0.01036      0.72769
Sst_Hpse_Cbln4                 COVAR   12811    0.0020139    0.0056203     0.010282      0.42236
Sst_Hpse_Sema3c                COVAR   12811   -0.0023159   -0.0064309     0.010205      0.58976
Sst_Mme_Fam114a1               COVAR   12811    -0.020433    -0.057155     0.010409      0.97516
Sst_Myh8_Etv1                  COVAR   12811     0.004086     0.011454     0.010126      0.34329
Sst_Myh8_Fibin                 COVAR   12811   -0.0072868    -0.019973     0.010021      0.76642
Sst_Nr2f2_Necab1               COVAR   12811    0.0072204     0.020352     0.010232       0.2402
Sst_Nts                        COVAR   12811    0.0091557     0.025409    0.0082409       0.1333
Sst_Rxfp1_Eya1                 COVAR   12811   -0.0032269   -0.0090005     0.010387      0.62197
Sst_Rxfp1_Prdm8                COVAR   12811   -0.0062072    -0.017375     0.010599      0.72093
Sst_Tac1_Htr1d                 COVAR   12811   -0.0098923    -0.027149     0.011579      0.80353
Sst_Tac2_Myh4                  COVAR   12811     0.004198     0.011745      0.01088      0.34981
Sst_Tac2_Tacstd2               COVAR   12811    -0.013063    -0.036815     0.010703      0.88886
Vip_Arhgap36_Hmcn1             COVAR   12811   4.4009e-05   0.00011622     0.010662      0.49835
Vip_Chat_Htr1f                 COVAR   12811      0.00198    0.0050906     0.010106      0.42233
Vip_Col15a1_Pde1a              COVAR   12811   -0.0046429    -0.012196    0.0091645      0.69378
Vip_Crispld2_Htr2c             COVAR   12811  -3.9662e-05  -0.00010062    0.0092242      0.50172
Vip_Crispld2_Kcne4             COVAR   12811   -0.0023854   -0.0062836    0.0099841      0.59441
Vip_Gpc3_Slc18a3               COVAR   12811    0.0022735    0.0060309    0.0098926      0.40912
Vip_Igfbp4_Mab21l1             COVAR   12811   0.00077892    0.0020036    0.0091477      0.46607
Vip_Igfbp6_Car10               COVAR   12811    0.0016884    0.0043934     0.010556      0.43646
Vip_Igfbp6_Pltp                COVAR   12811    0.0021636    0.0055222    0.0095198      0.41011
Vip_Lect1_Oxtr                 COVAR   12811    0.0035259    0.0091356     0.010569      0.36933
Vip_Lmo1_Fam159b               COVAR   12811      0.01022      0.02694     0.010228      0.15887
Vip_Lmo1_Myl1                  COVAR   12811    0.0090261     0.023714     0.010196      0.18801
Vip_Ptprt_Pkp2                 COVAR   12811   0.00033122   0.00084396     0.010652       0.4876
Vip_Pygm_C1ql1                 COVAR   12811    0.0036703    0.0095551     0.010762      0.36653
Vip_Rspo1_Itga4                COVAR   12811    0.0043775     0.011191    0.0095635      0.32358
Vip_Rspo4_Rxfp1_Chat           COVAR   12811  -0.00095622   -0.0024378    0.0099672      0.53821
VLMC_Osr1_Mc5r                 COVAR   12811    0.0039906    0.0068283    0.0056835       0.2413
VLMC_Spp1_Col15a1              COVAR   12811    0.0042694    0.0077416    0.0054295      0.21585
VLMC_Spp1_Hs3st6               COVAR   12811   -0.0014475   -0.0031032    0.0042297      0.63391
