# MEAN_SAMPLE_SIZE = 54885
# TOTAL_GENES = 12856
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
CB.Neuron_Slc17a6_Sln.4_1            COVAR   12856    0.0030009    0.0088072     0.005415      0.28973 CB.Neuron_Slc17a6_Sln.4_1
CB.Neuron_Gad1Gad2_Lgi2.4_2          COVAR   12856   -0.0031366   -0.0091684    0.0055899      0.71263 CB.Neuron_Gad1Gad2_Lgi2.4_2
CB.Neuron_Slc17a6_Nrgn.4_3           COVAR   12856  -0.00015531  -0.00048253    0.0045327      0.51367 CB.Neuron_Slc17a6_Nrgn.4_3
CB.Microglia_C1qb_Mrc1-Tmem1...      COVAR   12856    0.0034205     0.010564    0.0032507      0.14636 CB.Microglia_C1qb_Mrc1-Tmem119.5_1
CB.Oligodendroyte_Trf_Il33.6...      COVAR   12856     0.001139    0.0031391    0.0052351      0.41388 CB.Oligodendroyte_Trf_Il33.6_1
CB.Oligodendrocyte_Trf_Klk6....      COVAR   12856   -0.0012811   -0.0037219    0.0039473      0.62724 CB.Oligodendrocyte_Trf_Klk6.6_2
CB.Polydendrocyte_Tnr_Tnr.6_3        COVAR   12856   -0.0020865   -0.0064522    0.0033232      0.73495 CB.Polydendrocyte_Tnr_Tnr.6_3
CB.Astrocyte_Gja_Slc1a3.7_1          COVAR   12856   -0.0026636   -0.0072256    0.0053462      0.69083 CB.Astrocyte_Gja_Slc1a3.7_1
CB.Gja1_Gfap.8_1                     COVAR   12856  -0.00018736  -0.00058469    0.0032859      0.52273 CB.Gja1_Gfap.8_1
CB.Gja1_Htra1.8_2                    COVAR   12856    0.0032214    0.0091253    0.0046636      0.24487 CB.Gja1_Htra1.8_2
CB.Choroid_Plexus_Ttr.9_1            COVAR   12856    0.0016189    0.0044713    0.0040651      0.34523 CB.Choroid_Plexus_Ttr.9_1
FC.Neuron_Gad1Gad2_Cplx3.1_1         COVAR   12856    0.0026261    0.0072282    0.0084167      0.37752 FC.Neuron_Gad1Gad2_Cplx3.1_1
FC.Neuron_Gad1Gad2-Slc17a8_S...      COVAR   12856    0.0047534     0.013187    0.0078425      0.27223 FC.Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.1_10
FC.Neuron_Gad1Gad2_Synpr-Snc...      COVAR   12856    0.0019494    0.0054412    0.0077661      0.40091 FC.Neuron_Gad1Gad2_Synpr-Sncg.1_11
FC.Neuron_Gad1Gad2_Cplx3-Rel...      COVAR   12856    0.0014502     0.004012    0.0085607      0.43274 FC.Neuron_Gad1Gad2_Cplx3-Reln.1_2
FC.Neuron_Gad1Gad2_Synpr-Nna...      COVAR   12856   -0.0021157   -0.0061435    0.0064697      0.62817 FC.Neuron_Gad1Gad2_Synpr-Nnat.1_3
FC.Neuron_Gad1Gad2_Synpr-Cri...      COVAR   12856    0.0099493     0.027858    0.0076488     0.096681 FC.Neuron_Gad1Gad2_Synpr-Crispld2.1_4
FC.Neuron_Gad1Gad2-Chat_Synp...      COVAR   12856    0.0057446     0.015807    0.0084485      0.24828 FC.Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.1_5
FC.Neuron_Gad1Gad2_Synpr-Pcd...      COVAR   12856    0.0035078    0.0096641    0.0085554       0.3409 FC.Neuron_Gad1Gad2_Synpr-Pcdh11x.1_6
FC.Neuron_Gad1Gad2_Synpr-Dpy...      COVAR   12856  -0.00068163   -0.0019464    0.0070068      0.53875 FC.Neuron_Gad1Gad2_Synpr-Dpy19l1.1_7
FC.Neuron_Gad1Gad2_Cplx3-Dpy...      COVAR   12856    0.0055376     0.016414    0.0057028      0.16578 FC.Neuron_Gad1Gad2_Cplx3-Dpy19l1.1_8
FC.Neuron_Gad1Gad2_Cplx3-Cri...      COVAR   12856   -0.0023327    -0.006676    0.0069732      0.63101 FC.Neuron_Gad1Gad2_Cplx3-Crim1.1_9
FC.Polydendrocyte_Tnr_Cspg5....      COVAR   12856     0.011696      0.03181    0.0071897       0.0519 FC.Polydendrocyte_Tnr_Cspg5.10_1
FC.Polydendrocyte_Tnr_Dlx1.1...      COVAR   12856   -0.0054657    -0.015597    0.0051163      0.85729 FC.Polydendrocyte_Tnr_Dlx1.10_2
FC.Polydendrocyte_Tnr_Pdgfa....      COVAR   12856   -0.0013755   -0.0038229    0.0059162      0.59192 FC.Polydendrocyte_Tnr_Pdgfa.10_3
FC.Polydendrocyte_Tnr_Opalin...      COVAR   12856   -0.0049729    -0.014134    0.0048316      0.84831 FC.Polydendrocyte_Tnr_Opalin.10_4
FC.Polydendrocyte_Tnr_Bmp4-_...      COVAR   12856   -0.0010028    -0.002784    0.0062161      0.56408 FC.Polydendrocyte_Tnr_Bmp4-_Ptgds.10_5
FC.Polydendrocyte_Tnr_Bmp4-G...      COVAR   12856    0.0060105     0.017012    0.0061897      0.16577 FC.Polydendrocyte_Tnr_Bmp4-Gpr17.10_6
FC.Microglia_C1qb_Tmem119.11...      COVAR   12856   -0.0038087   -0.0099762    0.0060149       0.7367 FC.Microglia_C1qb_Tmem119.11_1
FC.Neuron_Slc17a6_Reln.11_2          COVAR   12856    -0.001849   -0.0059056    0.0037317      0.68987 FC.Neuron_Slc17a6_Reln.11_2
FC.Macrophage_C1qb_Mrc1.11_3         COVAR   12856   -0.0040053    -0.011185    0.0045038      0.81307 FC.Macrophage_C1qb_Mrc1.11_3
FC.Microglia_C1qb_Tmem119-Fo...      COVAR   12856   -0.0038501    -0.012245     0.002959      0.90338 FC.Microglia_C1qb_Tmem119-Fos.11_4
FC.Endothelial_Stalk_Flt1_Gk...      COVAR   12856    -0.004674    -0.012388    0.0057577      0.79153 FC.Endothelial_Stalk_Flt1_Gkn3.12_1
FC.Endothelial_Stalk_Flt1_Mg...      COVAR   12856   -0.0054555    -0.015486    0.0044604      0.88934 FC.Endothelial_Stalk_Flt1_Mgp.12_2
FC.Endothelial_Stalk_Flt1_Ca...      COVAR   12856   -0.0027807   -0.0074062    0.0058035      0.68408 FC.Endothelial_Stalk_Flt1_Car4.12_3
FC.Endothelial_Stalk_Flt1_Cf...      COVAR   12856   -0.0050645     -0.01357    0.0055725      0.81827 FC.Endothelial_Stalk_Flt1_Cfh.12_4
FC.Endothelial_Stalk_Flt1_Lr...      COVAR   12856   -0.0029718   -0.0089578    0.0037857      0.78377 FC.Endothelial_Stalk_Flt1_Lrg1.12_5
FC.Mural_Rgs5Acta2_Cnn1.13_1         COVAR   12856   -0.0029886   -0.0079278    0.0055593      0.70456 FC.Mural_Rgs5Acta2_Cnn1.13_1
FC.Mural_Rgs5Acta2_Ccnd1.13_2        COVAR   12856   -0.0027415   -0.0073178     0.005612       0.6874 FC.Mural_Rgs5Acta2_Ccnd1.13_2
FC.Mural_Rgs5Acta2_Abcc9.13_3        COVAR   12856     0.011105     0.031466    0.0050658     0.014192 FC.Mural_Rgs5Acta2_Abcc9.13_3
FC.Mural_Rgs5Acta2_Col3a1.13...      COVAR   12856   -0.0028214   -0.0083281    0.0040413      0.75745 FC.Mural_Rgs5Acta2_Col3a1.13_4
FC.Endothelial_Tip_Dcn_15000...      COVAR   12856    0.0043864     0.012328    0.0047663      0.17872 FC.Endothelial_Tip_Dcn_1500015O10Rik.14_1
FC.Endothelial_Tip_Dcn_Dapl1...      COVAR   12856    0.0049014     0.013797    0.0045064      0.13839 FC.Endothelial_Tip_Dcn_Dapl1.14_2
FC.Endothelial_Tip_Dcn_Coch....      COVAR   12856    0.0015713    0.0045363    0.0042446      0.35563 FC.Endothelial_Tip_Dcn_Coch.14_3
FC.Endothelial_Tip_Dcn_Col15...      COVAR   12856    0.0082166     0.022506    0.0053102     0.060904 FC.Endothelial_Tip_Dcn_Col15a1.14_4
FC.Endothelial_Tip_Dcn_Inmt....      COVAR   12856    0.0034321     0.010627    0.0034479      0.15978 FC.Endothelial_Tip_Dcn_Inmt.14_5
FC.Neuron_Gad1Gad2_Sst-Chodl...      COVAR   12856   -0.0046262    -0.013184    0.0062703      0.76967 FC.Neuron_Gad1Gad2_Sst-Chodl.2_1
FC.Neuron_Gad1Gad2-Th_Nr4a2....      COVAR   12856   -0.0026129   -0.0073021    0.0072935      0.63992 FC.Neuron_Gad1Gad2-Th_Nr4a2.2_10
FC.Neuron_Gad1Gad2_Sst-Pdyn....      COVAR   12856   -0.0033609   -0.0092837    0.0076903      0.66895 FC.Neuron_Gad1Gad2_Sst-Pdyn.2_2
FC.Neuron_Gad1Gad2_Sst-Calb2...      COVAR   12856    -0.011527     -0.03258    0.0072719      0.94352 FC.Neuron_Gad1Gad2_Sst-Calb2.2_3
FC.Neuron_Gad1Gad2_Sst-Crh.2...      COVAR   12856  -5.6852e-05  -0.00015735    0.0079678      0.50285 FC.Neuron_Gad1Gad2_Sst-Crh.2_4
FC.Neuron_Gad1Gad2_Sst-Nr2f2...      COVAR   12856   -0.0033141   -0.0092308    0.0076795      0.66696 FC.Neuron_Gad1Gad2_Sst-Nr2f2.2_5
FC.Neuron_Gad1Gad2_Pvalb-Unc...      COVAR   12856  -0.00065392   -0.0018868    0.0063831       0.5408 FC.Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
FC.Neuron_Gad1Gad2_Pvalb.2_7         COVAR   12856   -0.0032889   -0.0090422    0.0082576      0.65479 FC.Neuron_Gad1Gad2_Pvalb.2_7
FC.Neuron_Gad1Gad2_Pvalb-Nef...      COVAR   12856   -0.0066781    -0.018344    0.0077682      0.80501 FC.Neuron_Gad1Gad2_Pvalb-Nefm.2_8
FC.Neuron_Gad1Gad2_Pvalb-Nec...      COVAR   12856   -0.0081198    -0.022187    0.0083325      0.83508 FC.Neuron_Gad1Gad2_Pvalb-Necab1.2_9
FC.Neuron_Slc17a7_Syt6-Sema5...      COVAR   12856   -0.0020088   -0.0055145    0.0084946      0.59347 FC.Neuron_Slc17a7_Syt6-Sema5a.3_1
FC.Neuron_Slc17a7-Slc17a8_Sy...      COVAR   12856    0.0017286    0.0048042    0.0079777      0.41423 FC.Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
FC.Neuron_Slc17a7_Syt6-Bdnf....      COVAR   12856   -0.0035123    -0.010186    0.0063451      0.71005 FC.Neuron_Slc17a7_Syt6-Bdnf.3_11
FC.Neuron_Slc17a7_Syt6-Kit.3...      COVAR   12856   -0.0029658   -0.0082017    0.0085546      0.63558 FC.Neuron_Slc17a7_Syt6-Kit.3_12
FC.Neuron_Slc17a7_Syt6-Fos.3...      COVAR   12856   -0.0075719    -0.021111     0.008108       0.8248 FC.Neuron_Slc17a7_Syt6-Fos.3_13
FC.Neuron_Slc17a7_Syt6-Etv1....      COVAR   12856   -0.0034776   -0.0098257    0.0077371      0.67345 FC.Neuron_Slc17a7_Syt6-Etv1.3_2
FC.Neuron_Slc17a7_Syt6-Efna5...      COVAR   12856   -0.0019284   -0.0052931    0.0084868      0.58987 FC.Neuron_Slc17a7_Syt6-Efna5.3_3
FC.Neuron_Slc17a7_Syt6-Cyp26...      COVAR   12856   0.00033714   0.00092984    0.0083696      0.48394 FC.Neuron_Slc17a7_Syt6-Cyp26b1.3_4
FC.Neuron_Slc17a7_Syt6-Slc30...      COVAR   12856   -0.0026478   -0.0072933    0.0080032      0.62961 FC.Neuron_Slc17a7_Syt6-Slc30a3.3_5
FC.Neuron_Slc17a7_Syt6-Slc24...      COVAR   12856    0.0044349     0.012422    0.0064795      0.24685 FC.Neuron_Slc17a7_Syt6-Slc24a2.3_6
FC.Neuron_Slc17a7_Syt6-Lypd1...      COVAR   12856    -0.003509   -0.0096534    0.0084541      0.66095 FC.Neuron_Slc17a7_Syt6-Lypd1.3_7
FC.NeuronSlc17a7-Slc17a6_Syt...      COVAR   12856    -0.012437    -0.034331    0.0086136      0.92559 FC.NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
FC.Neuron_Slc17a7_Syt6-Sema3...      COVAR   12856    0.0010156    0.0028051    0.0083182      0.45141 FC.Neuron_Slc17a7_Syt6-Sema3c.3_9
FC.Neuron_Slc17a6-Slc17a7-Sl...      COVAR   12856    -0.014064    -0.038623    0.0090237      0.94044 FC.Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
FC.Neuron_Slc17a6-Slc17a7_Fe...      COVAR   12856   -0.0032017   -0.0091183     0.006983       0.6767 FC.Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
FC.Neuron_Slc17a6-Slc17a7_Nr...      COVAR   12856   -0.0068849    -0.018855    0.0084095      0.79351 FC.Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
FC.Neuron_Slc17a7_Nptxr-Calb...      COVAR   12856    -0.012897    -0.035101    0.0083914      0.93784 FC.Neuron_Slc17a7_Nptxr-Calb1.6_1
FC.Neuron_Slc17a7_Nptxr-Ndst...      COVAR   12856   -0.0088817    -0.024509    0.0081834       0.8611 FC.Neuron_Slc17a7_Nptxr-Ndst4.6_2
FC.Neuron_Slc17a7-Slc17a6_Np...      COVAR   12856    -0.012996    -0.035392    0.0086856      0.93269 FC.Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
FC.Neuron_Slc17a7_Nptxr-Dept...      COVAR   12856    -0.013786    -0.037549    0.0088138       0.9411 FC.Neuron_Slc17a7_Nptxr-Deptor.6_4
FC.Neuron_Slc17a7_Nptxr-Fos....      COVAR   12856     -0.01201    -0.033057    0.0082117      0.92818 FC.Neuron_Slc17a7_Nptxr-Fos.6_5
FC.Neuron_Slc17a7_Nptxr-Drd1...      COVAR   12856  -0.00094493   -0.0030004    0.0029705      0.62479 FC.Neuron_Slc17a7_Nptxr-Drd1.6_6
FC.Neuron_Slc17a7_Parm1_Ndnf...      COVAR   12856    -0.005771    -0.015979    0.0080154      0.76423 FC.Neuron_Slc17a7_Parm1_Ndnf.7_1
FC.Neuron_Slc17a7_Parm1_Nnat...      COVAR   12856  -0.00034007   -0.0009478    0.0079269      0.51711 FC.Neuron_Slc17a7_Parm1_Nnat.7_2
FC.Neuron_Slc17a7_Parm1_Lsam...      COVAR   12856   -0.0059601    -0.016293    0.0084436      0.75986 FC.Neuron_Slc17a7_Parm1_Lsamp.7_3
FC.Neuron_Slc17a7_Parm1_Fos....      COVAR   12856    -0.007369     -0.02274    0.0046046      0.94522 FC.Neuron_Slc17a7_Parm1_Fos.7_4
FC.Neuron_Slc17a7_Parm1_Cadm...      COVAR   12856    0.0042875     0.011992     0.006047      0.23916 FC.Neuron_Slc17a7_Parm1_Cadm2.7_5
FC.Neuron_Slc17a7_Parm1_Nefm...      COVAR   12856   -0.0020518   -0.0055939    0.0084638      0.59577 FC.Neuron_Slc17a7_Parm1_Nefm.7_6
FC.Neuron_Slc17a7_Parm1_Tshz...      COVAR   12856   -0.0028826   -0.0080443    0.0074193      0.65118 FC.Neuron_Slc17a7_Parm1_Tshz2.7_7
FC.Astrocyte_Gja1.8_1                COVAR   12856    0.0050217     0.012894    0.0068914       0.2331 FC.Astrocyte_Gja1.8_1
FC.Astrocyte_Gja1_Myoc.8_2           COVAR   12856    0.0063902     0.016499    0.0065766      0.16562 FC.Astrocyte_Gja1_Myoc.8_2
FC.Oligodendrocyte_Tnf_Igsf8...2     COVAR   12856    0.0051626      0.01355    0.0065862      0.21657 FC.Oligodendrocyte_Tnf_Igsf8.9_1
FC.Oligodendrocyte_Tnf_Igsf8...1     COVAR   12856  -0.00033025  -0.00091085    0.0053649      0.52454 FC.Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
FC.Oligodendrocyte_Tnf_Kif5b...      COVAR   12856    0.0062482     0.016432    0.0069573      0.18458 FC.Oligodendrocyte_Tnf_Kif5b.9_3
FC.Oligodendrocyte_Tnf_Ptgds...      COVAR   12856    0.0078521      0.02043    0.0072935      0.14084 FC.Oligodendrocyte_Tnf_Ptgds.9_4
FC.Oligodendrocyte_Tnf_Klk6....      COVAR   12856    0.0028415     0.007534    0.0066589       0.3348 FC.Oligodendrocyte_Tnf_Klk6.9_5
PC.Neuron_Slc17a7_Syt6-Cplx3...      COVAR   12856   -0.0008488    -0.002381    0.0078304      0.54316 PC.Neuron_Slc17a7_Syt6-Cplx3.1_1
PC.Neuron_Slc17a7-Slc17a8_Sy...      COVAR   12856    0.0016312     0.004868     0.005473      0.38284 PC.Neuron_Slc17a7-Slc17a8_Syt6-Lancl3.1_2
PC.Neuron_Slc17a7_Syt6-Tshz2...      COVAR   12856    0.0048132     0.013417     0.008394      0.28319 PC.Neuron_Slc17a7_Syt6-Tshz2-Nrep.1_3
PC.Neuron_Slc17a7_Syt6-Sla.1...      COVAR   12856   -0.0013204   -0.0036613    0.0087672      0.55986 PC.Neuron_Slc17a7_Syt6-Sla.1_4
PC.Neuron_Slc17a7_Syt6-Nnat....      COVAR   12856    0.0086636     0.024627    0.0073599      0.11958 PC.Neuron_Slc17a7_Syt6-Nnat.1_5
PC.Neuron_Slc17a7_Syt6-Slc24...      COVAR   12856   -0.0056746    -0.016505    0.0056507      0.84236 PC.Neuron_Slc17a7_Syt6-Slc24a2.1_6
PC.Neuron_Slc17a7_Syt6-Tox.1...      COVAR   12856    0.0010795    0.0030196    0.0084033      0.44889 PC.Neuron_Slc17a7_Syt6-Tox.1_7
PC.Neuron_Slc17a7_Syt6-Nefm....      COVAR   12856    0.0031034    0.0086107    0.0085201      0.35784 PC.Neuron_Slc17a7_Syt6-Nefm.1_8
PC.Neuron_Slc17a7_Syt6-Fos.1...      COVAR   12856   0.00063817    0.0017846    0.0082079      0.46901 PC.Neuron_Slc17a7_Syt6-Fos.1_9
PC.Polydendrocyte_Tnr_Cspg5....      COVAR   12856    0.0016519    0.0045506    0.0068826      0.40516 PC.Polydendrocyte_Tnr_Cspg5.10_1
PC.Polydendrocyte_Tnr_Dlx1.1...      COVAR   12856    0.0049156     0.014774    0.0042809      0.12544 PC.Polydendrocyte_Tnr_Dlx1.10_2
PC.Polydendrocyte_Tnr_Tmsb4x...      COVAR   12856    0.0015829    0.0044653    0.0061238      0.39802 PC.Polydendrocyte_Tnr_Tmsb4x.10_3
PC.Polydendrocyte_Tnr_Lims2-...      COVAR   12856    0.0016707    0.0049745    0.0051589      0.37303 PC.Polydendrocyte_Tnr_Lims2-Tmsb4x.10_4
PC.Microglia_C1qb_Tmem119.11...      COVAR   12856   -0.0032131   -0.0085718    0.0060093      0.70356 PC.Microglia_C1qb_Tmem119.11_1
PC.Macrophage_C1qb_Mrc1.11_2         COVAR   12856    0.0024263    0.0069657    0.0044819      0.29413 PC.Macrophage_C1qb_Mrc1.11_2
PC.Microglia_C1qb_Tmem119-Fo...      COVAR   12856    0.0044485     0.013623     0.002801     0.056141 PC.Microglia_C1qb_Tmem119-Fos.11_3
PC.Microglia_C1qb_Tmem119-Ju...      COVAR   12856   -0.0027965   -0.0079103    0.0028675      0.83527 PC.Microglia_C1qb_Tmem119-Junb.11_4
PC.Endothelial_Stalk_Flt1_Ca...      COVAR   12856   -0.0059353    -0.016215    0.0054802      0.86059 PC.Endothelial_Stalk_Flt1_Car4.12_1
PC.Endothelial_Stalk_Flt1_Vw...      COVAR   12856   -0.0040758    -0.011206    0.0051138      0.78727 PC.Endothelial_Stalk_Flt1_Vwf.12_2
PC.Endothelial_Stalk_Flt1_Gm...      COVAR   12856   -0.0028861   -0.0077712     0.005591      0.69714 PC.Endothelial_Stalk_Flt1_Gm9946.12_3
PC.Endothelial_Stalk_Flt1_Gk...      COVAR   12856   -0.0079839    -0.022219    0.0048773      0.94917 PC.Endothelial_Stalk_Flt1_Gkn3.12_4
PC.Mural_Acta2Rgs5_Acta2.13_1        COVAR   12856   0.00023967   0.00065646    0.0051867      0.48157 PC.Mural_Acta2Rgs5_Acta2.13_1
PC.Mural_Acta2Rgs5_Fos.13_2          COVAR   12856   0.00067915    0.0020988    0.0031948      0.41583 PC.Mural_Acta2Rgs5_Fos.13_2
PC.Mural_Acta2Rgs5Rgs5.13_3          COVAR   12856   -0.0014418   -0.0040285    0.0049824      0.61385 PC.Mural_Acta2Rgs5Rgs5.13_3
PC.Mural_Acta2Rgs5_Kcnj8-Abc...      COVAR   12856    0.0068708     0.021023     0.003849     0.037139 PC.Mural_Acta2Rgs5_Kcnj8-Abcc9.13_4
PC.Mural_Acta2Rgs5_Abcc9.13_5        COVAR   12856   -0.0019907    -0.006293    0.0033379      0.72454 PC.Mural_Acta2Rgs5_Abcc9.13_5
PC.Endothelial_Tip_Dcn_Mgp-P...      COVAR   12856    0.0031778    0.0086238    0.0055354      0.28296 PC.Endothelial_Tip_Dcn_Mgp-Penk.14_1
PC.Endothelial_Tip_Dcn_Mgp-C...      COVAR   12856    0.0017251    0.0048473    0.0047845      0.35922 PC.Endothelial_Tip_Dcn_Mgp-Clu.14_2
PC.Endothelial_Tip_Dcn_Nnat....      COVAR   12856    0.0079921     0.022394    0.0043101     0.031862 PC.Endothelial_Tip_Dcn_Nnat.14_3
PC.Endothelial_Tip_Dcn_Coch....      COVAR   12856    0.0079231     0.021939    0.0047786     0.048668 PC.Endothelial_Tip_Dcn_Coch.14_4
PC.Endothelial_Tip_Dcn_Inmt....      COVAR   12856    0.0031438    0.0094946    0.0036912       0.1972 PC.Endothelial_Tip_Dcn_Inmt.14_5
PC.Neuron_Sc17a7_Calb1-Ddit4...      COVAR   12856   -0.0019256   -0.0052883    0.0082929      0.59181 PC.Neuron_Sc17a7_Calb1-Ddit4l.2_1
PC.Neuron_Slc17a7-Slc17a6_Ro...      COVAR   12856   -0.0046584    -0.012881    0.0084815      0.70858 PC.Neuron_Slc17a7-Slc17a6_Rorb-Pcdh20.2_10
PC.Neuron_Sc17a7_Rorb-Gpr83....      COVAR   12856   -0.0073315    -0.020179    0.0087531      0.79886 PC.Neuron_Sc17a7_Rorb-Gpr83.2_11
PC.Neuron_Sc17a7_Fermt1.2_12         COVAR   12856   -0.0047538    -0.013103    0.0083876      0.71456 PC.Neuron_Sc17a7_Fermt1.2_12
PC.Neuron_Slc17a7-Slc17a6_Ca...      COVAR   12856   -0.0047714    -0.013148    0.0089481      0.70306 PC.Neuron_Slc17a7-Slc17a6_Calb1-Rorb-Il1rapl2.2_13
PC.Neuron_Slc17a7-Slc17a6_Ts...7     COVAR   12856   -0.0048467    -0.013366     0.008886      0.70727 PC.Neuron_Slc17a7-Slc17a6_Tshz2.2_14
PC.Neuron_Sc17a7_Oprk1.2_15          COVAR   12856   -0.0005727   -0.0016002    0.0074548      0.53062 PC.Neuron_Sc17a7_Oprk1.2_15
PC.Neuron_Sc17a7_Crym.2_16           COVAR   12856   -0.0093904    -0.025716    0.0084976      0.86542 PC.Neuron_Sc17a7_Crym.2_16
PC.Neuron_Sc17a7_Sema3e-Nnat...      COVAR   12856   -0.0079118    -0.021798    0.0088123      0.81535 PC.Neuron_Sc17a7_Sema3e-Nnat.2_17
PC.Neuron_Sc17a7_Sema3e-Onec...      COVAR   12856   -0.0038834    -0.010736    0.0084514      0.67706 PC.Neuron_Sc17a7_Sema3e-Onecut2.2_18
PC.Neuron_Sc17a7_Calb1-Tshz2...      COVAR   12856    -0.013643    -0.037747    0.0085416      0.94488 PC.Neuron_Sc17a7_Calb1-Tshz2.2_2
PC.Neuron_Sc17a7_Tshz2-Smoc1...      COVAR   12856    -0.010892    -0.030568     0.007683      0.92185 PC.Neuron_Sc17a7_Tshz2-Smoc1.2_3
PC.Neuron_Sc17a7_Calb1-Fos.2...      COVAR   12856    -0.010496    -0.028967    0.0078824      0.90848 PC.Neuron_Sc17a7_Calb1-Fos.2_4
PC.Neuron_Sc17a7_Calb1-Lpl.2...      COVAR   12856    -0.009607    -0.026325    0.0083833      0.87408 PC.Neuron_Sc17a7_Calb1-Lpl.2_5
PC.Neuron_Sc17a7_Calb1-Otof....      COVAR   12856    -0.005759    -0.015758    0.0082363      0.75778 PC.Neuron_Sc17a7_Calb1-Otof.2_6
PC.Neuron_Sc17a7_Calb1-Lpl-P...      COVAR   12856    -0.011606    -0.031982    0.0079265      0.92841 PC.Neuron_Sc17a7_Calb1-Lpl-Penk.2_7
PC.Neuron_Sc17a7_Calb1-Lpl-C...      COVAR   12856   -0.0048729    -0.013987    0.0057154      0.80305 PC.Neuron_Sc17a7_Calb1-Lpl-Cadm2.2_8
PC.Neuron_Sc17a7_Rorb-BC0069...      COVAR   12856    -0.010751     -0.02971     0.008524      0.89639 PC.Neuron_Sc17a7_Rorb-BC006965.2_9
PC.Neuron_Slc17a7_Bcl6-Cbln1...      COVAR   12856   -0.0099853    -0.027798    0.0078703      0.89772 PC.Neuron_Slc17a7_Bcl6-Cbln1.3_1
PC.Neuron_Slc17a7_Bcl6-Npnt....      COVAR   12856   9.3299e-05   0.00026116    0.0077824      0.49522 PC.Neuron_Slc17a7_Bcl6-Npnt.3_10
