# MEAN_SAMPLE_SIZE = 26643
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ALFANO_MYC_TARGETS                       SET     192    -0.051627   -0.0056989     0.067303      0.77848 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                     SET      20    0.0086853   0.00031115      0.19682       0.4824 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_DN                 SET       5      -0.4069   -0.0072922      0.45359      0.81515 ALONSO_METASTASIS_EMT_DN
ALONSO_METASTASIS_EMT_UP                 SET      29     0.046985    0.0020263       0.1664      0.38883 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP              SET      15    -0.031407  -0.00097457      0.20893      0.55974 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                     SET     164   -0.0013697  -0.00013986     0.066018      0.50828 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...          SET      93    -0.042816   -0.0032999     0.093024      0.67734 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...          SET      87      0.10261    0.0076505     0.094564      0.13895 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                 SET      10      0.17352     0.004397      0.25513      0.24822 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA               SET      50     -0.13107   -0.0074171      0.11964      0.86335 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A             SET      30      0.16481     0.007229       0.1535      0.14149 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA                SET       8     -0.11188    -0.002536      0.31359      0.63937 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A              SET      11      0.39324     0.010451       0.2288     0.042844 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA               SET      49      0.15726      0.00881      0.12137     0.097547 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A             SET      17      0.32312     0.010673      0.25639       0.1038 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA                SET      27   -0.0098406  -0.00040952      0.15485      0.52533 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A              SET       9    -0.013451  -0.00032337      0.30018      0.51787 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA               SET     121     -0.20025    -0.017589     0.080814      0.99339 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A             SET      36     0.053848    0.0025869      0.14879      0.35872 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA                SET      32     0.042434    0.0019222      0.15215      0.39016 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A              SET      25     -0.14839   -0.0059427      0.18922      0.78354 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...          SET      50    -0.085528     -0.00484      0.12486      0.75332 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A            SET      14     0.053413    0.0016013      0.23155      0.40878 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...          SET      46    -0.092112   -0.0050004      0.14162      0.74229 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A            SET      20      0.10662    0.0038195      0.20335      0.30004 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...          SET      27     -0.07578   -0.0031536      0.17233      0.66993 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A            SET      44     0.015119   0.00080276      0.14696      0.45903 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...          SET      13      0.42444     0.012262      0.25523     0.048169 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE            SET     179     0.015441    0.0016464     0.067442      0.40945 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...          SET      57    -0.077779   -0.0046984       0.1227      0.73691 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1         SET      54    -0.010968  -0.00064494      0.12109      0.53609 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2         SET     134     -0.05389   -0.0049789      0.07498      0.76384 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1         SET      64     -0.12337   -0.0078948      0.10956      0.86991 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2         SET      29     0.043671    0.0018834      0.15132      0.38645 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                  SET      30      0.16121    0.0070709      0.14919      0.13996 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1         SET      42     0.037592    0.0019502      0.14037      0.39443 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      33     -0.23765    -0.010931      0.16871      0.92051 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      38    -0.065806   -0.0032477      0.14119      0.67942 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      36      0.15617    0.0075026      0.15101      0.15054 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      49      0.20141     0.011283       0.1325     0.064262 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     140    -0.035138   -0.0033177     0.075888      0.67832 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      38    -0.015327  -0.00075642      0.14254      0.54281 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       7      0.11982    0.0025406      0.29321      0.34141 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      39     -0.13811   -0.0069051      0.14068      0.83688 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      14     -0.10551    -0.003163      0.21784      0.68592 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     108    -0.083855   -0.0069612     0.087546      0.83092 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      22    -0.064652   -0.0024291      0.19471      0.63007 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      39    -0.016837   -0.0008418      0.15975      0.54197 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      19     -0.38188    -0.013335      0.21149       0.9645 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     374    -0.099776     -0.01528     0.048516      0.98013 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      69     -0.10443   -0.0069378      0.10423      0.84179 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      27       0.1386    0.0057681      0.16631      0.20232 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      63     -0.12196   -0.0077442      0.11338      0.85896 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3      -0.6048   -0.0083962      0.54517      0.86636 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       8      0.15639    0.0035448      0.31384      0.30914 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       6      0.31749    0.0062326      0.34361      0.17776 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      13    0.0044828   0.00012951        0.225      0.49205 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     130    -0.068574   -0.0062411     0.084215      0.79225 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      45      0.06919    0.0037151      0.12815      0.29464 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      32      0.10986    0.0049765      0.15359      0.23722 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      10    -0.020906  -0.00052977       0.2764      0.53015 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31     -0.11491   -0.0051235      0.15573       0.7697 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8      0.34004    0.0077076      0.27611      0.10907 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     116     -0.08234   -0.0070822     0.080252      0.84755 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      18      0.11379    0.0038676      0.20761      0.29182 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       8  -0.00096404  -2.1852e-05      0.30313      0.50127 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12      0.35458    0.0098421      0.24513     0.074029 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      24     -0.48053    -0.018856      0.17866      0.99642 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      17      0.22486    0.0074277      0.20317      0.13421 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET       6     -0.49471   -0.0097116      0.31756      0.94035 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17    -0.081553   -0.0026939      0.20845      0.65218 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      50    -0.081446    -0.004609      0.12599        0.741 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21      0.12822    0.0047068      0.19725      0.25784 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      18       0.0272   0.00092451      0.19371      0.44417 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      31      0.31423      0.01401      0.15853     0.023742 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
BARRIER_CANCER_RELAPSE_TUMOR...1         SET       8     -0.57423    -0.013016      0.32342      0.96208 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      14     -0.27015    -0.008099      0.25078      0.85931 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      11     -0.04577   -0.0012164      0.26941      0.56745 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      36    -0.075773   -0.0036401      0.14406      0.70055 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     325      0.01211    0.0017316     0.048174      0.40076 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     232    -0.065322   -0.0079159     0.060126      0.86135 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     115     0.034651    0.0029677     0.081732       0.3358 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      54     0.084737    0.0049827      0.12817      0.25428 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      83      0.14307      0.01042     0.094953      0.06595 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5   -0.0015531  -2.7833e-05       0.3797      0.50163 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      68     0.072359    0.0047725      0.11745      0.26892 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11     -0.24564   -0.0065282       0.3279       0.7731 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      23     -0.12922   -0.0049641      0.20791      0.73287 BAUS_TFF2_TARGETS_UP
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      49     0.035989    0.0020162       0.1337       0.3939 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      37     0.076677    0.0037343       0.1394      0.29115 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       6      0.13418     0.002634      0.40559      0.37039 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      37     -0.21559    -0.010499      0.15917       0.9122 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      52     0.062162    0.0035872      0.13606      0.32388 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      60     -0.13407   -0.0083087      0.10791      0.89295 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      34    -0.034508   -0.0016112      0.13848      0.59839 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      41     -0.12931   -0.0066283      0.13848      0.82478 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      19    -0.084795    -0.002961       0.1829      0.67854 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     540     0.024165    0.0044226     0.037984      0.26233 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     750    -0.054641    -0.011702     0.035372      0.93879 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     312     0.052652    0.0073799     0.047679      0.13474 BENPORATH_ES_1
BENPORATH_ES_2                           SET      27     0.059969    0.0024957      0.14447      0.33904 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       7     0.039113   0.00082933      0.26121      0.44049 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      82      0.13732    0.0099417     0.090772     0.065172 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     817    -0.058606    -0.013071     0.034138      0.95698 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     628    -0.022882   -0.0045028     0.034422      0.74689 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     155    -0.094168   -0.0093508     0.068938      0.91401 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     830     0.015989    0.0035925     0.031184      0.30408 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     162     0.026508    0.0026904     0.065899      0.34375 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     247     -0.01321    -0.001651     0.055114      0.59471 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     462    -0.049551   -0.0084097     0.045968      0.85946 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     131     0.068254    0.0062356     0.076175      0.18513 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     627   -0.0018503  -0.00036383     0.035235      0.52094 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     743    -0.013115   -0.0027964     0.035432      0.64436 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45     -0.11383   -0.0061123      0.13353      0.80303 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      24    -0.087974   -0.0034521      0.17831      0.68913 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     323    -0.032721   -0.0046647     0.049266       0.7467 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      25    0.0016883   6.7614e-05      0.18115      0.49628 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      17    0.0036446   0.00012039      0.20835      0.49302 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      23     0.029964     0.001151      0.17611      0.43245 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8      0.28012    0.0063493       0.3308      0.19857 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     453    -0.005921  -0.00099536     0.041381      0.55689 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERNARD_PPAPDC1B_TARGETS_DN              SET      48      -0.0243   -0.0013474      0.13629      0.57075 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      32      0.11233    0.0050884        0.148      0.22393 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43     -0.12515   -0.0065695      0.12909      0.83385 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      20     -0.36473    -0.013066      0.19459      0.96954 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     147    -0.051439   -0.0049755     0.072599      0.76069 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     166    -0.087853   -0.0090248     0.067369      0.90388 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET      92    0.0032675   0.00025049     0.089118      0.48538 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
BHATI_G2M_ARREST_BY_2METHOXY...2         SET     100     0.003421   0.00027334      0.08586      0.48411 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATTACHARYA_EMBRYONIC_STEM_...          SET      68     0.047062    0.0031041      0.10348      0.32464 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      81    -0.039435   -0.0028376      0.10627      0.64471 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     176    -0.038557    -0.004077     0.069786      0.70969 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      74     -0.19602    -0.013484      0.11266      0.95905 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     224   -0.0071468  -0.00085122     0.061627      0.54616 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     120     0.091944    0.0080424     0.082582      0.13279 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     178     0.047983    0.0051021     0.065509      0.23195 BIDUS_METASTASIS_UP
