# MEAN_SAMPLE_SIZE = 54881
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
AFFAR_YY1_TARGETS_DN                     SET     212     0.026528    0.0030558     0.061691       0.3336 AFFAR_YY1_TARGETS_DN
AFFAR_YY1_TARGETS_UP                     SET     154     0.026248    0.0025818     0.072269      0.35823 AFFAR_YY1_TARGETS_UP
AGARWAL_AKT_PATHWAY_TARGETS              SET       8      0.48873     0.011008      0.33874     0.074553 AGARWAL_AKT_PATHWAY_TARGETS
AGUIRRE_PANCREATIC_CANCER_CO...1         SET     205    -0.037166   -0.0042109     0.068215      0.70707 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN
AGUIRRE_PANCREATIC_CANCER_CO...2         SET     241       -0.029   -0.0035584     0.061507      0.68135 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                      SET      27     0.019099    0.0007898      0.17917      0.45756 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                  SET      23      0.21479    0.0081989      0.19383      0.13391 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                  SET      31    -0.087002   -0.0038546      0.17707      0.68841 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                   SET      60    -0.099863   -0.0061496       0.1188       0.7997 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                   SET      23   -0.0095868  -0.00036594      0.18362      0.52082 AKL_HTLV1_INFECTION_UP
ALCALAY_AML_BY_NPM1_LOCALIZA...1         SET     159    -0.075562   -0.0075508     0.068924      0.86352 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2         SET     113      0.13321     0.011238     0.087432     0.063824 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALCALA_APOPTOSIS                         SET      74     -0.11337   -0.0077494      0.10847      0.85201 ALCALA_APOPTOSIS
ALFANO_MYC_TARGETS                       SET     193   -0.0078033  -0.00085818     0.067243      0.54619 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                     SET      20    -0.040261   -0.0014333      0.18801      0.58478 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_DN                 SET       5    -0.078087   -0.0013906      0.44883      0.56906 ALONSO_METASTASIS_EMT_DN
ALONSO_METASTASIS_EMT_UP                 SET      30   -0.0060746  -0.00026476      0.15835       0.5153 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP              SET      16      0.16284    0.0051856      0.19639      0.20351 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                     SET     168     0.081646    0.0083842      0.06542      0.10602 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...          SET      93       0.1567     0.012001     0.092047     0.044358 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...          SET      89     0.040589    0.0030413     0.091698      0.32902 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                 SET      12      0.16439    0.0045342      0.24005      0.24673 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA               SET      51   -0.0047836  -0.00027166      0.11929      0.51599 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A             SET      31       0.2257    0.0099995      0.15025     0.066534 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA                SET       8       -0.477    -0.010744       0.3218      0.93086 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A              SET      11     -0.26612   -0.0070277      0.23274      0.87356 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA               SET      50    -0.021095   -0.0011862      0.11812      0.57087 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A             SET      17     -0.32338    -0.010615      0.25297      0.89942 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA                SET      27     0.083617    0.0034578      0.15783      0.29813 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A              SET       9     -0.10827   -0.0025864      0.28122      0.64988 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA               SET     125     -0.12112    -0.010743     0.078438      0.93871 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A             SET      36    -0.065289   -0.0031167      0.15316      0.66505 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA                SET      34      0.19406    0.0090035      0.15025     0.098252 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A              SET      25     0.059068    0.0023505      0.18838      0.37693 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...          SET      53     0.056888    0.0032932      0.11716      0.31364 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A            SET      14     -0.16719   -0.0049806      0.22461      0.77167 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...          SET      47      0.24706     0.013471      0.13301     0.031636 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A            SET      21      0.31797     0.011598      0.19008     0.047193 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...          SET      28      0.24033      0.01012      0.16056     0.067226 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A            SET      44   -0.0064884  -0.00034233      0.14395      0.51798 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...          SET      13      -0.1654   -0.0047482      0.26552      0.73333 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE            SET     183     0.046916    0.0050258     0.068307       0.2461 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...          SET      57     -0.23226    -0.013942      0.12663      0.96667 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1         SET      54     0.089803    0.0052473      0.11808      0.22347 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2         SET     136      0.17541     0.016223     0.074391    0.0091952 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1         SET      64     -0.13474   -0.0085686      0.11345      0.88251 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2         SET      28      0.14606    0.0061507      0.15035      0.16566 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                  SET      30      0.14924    0.0065047      0.15064      0.16092 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1         SET      42      0.22579      0.01164      0.14906     0.064931 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      33      0.29724     0.013586       0.1654     0.036167 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      38     -0.31395    -0.015396      0.14338      0.98571 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      36     -0.08909   -0.0042528      0.16711      0.70302 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      49     0.036717     0.002044      0.12663      0.38593 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     140    -0.043201   -0.0040534     0.076905      0.71285 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      38     0.054821    0.0026885       0.1409      0.34861 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       7     -0.13758   -0.0028987      0.29261      0.68089 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      39      0.11037    0.0054831      0.14147      0.21766 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      15      0.36097      0.01113      0.20825     0.041527 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     109     -0.01182  -0.00097951     0.084813      0.55542 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      22      0.19623    0.0073261      0.17674      0.13345 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      39     0.077468    0.0038487      0.16061      0.31479 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      21      -0.1272   -0.0046398       0.1902      0.74817 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     376     0.045838    0.0069948      0.04776      0.16859 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      70     -0.15747    -0.010471      0.10262      0.93753 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      28     0.077734    0.0032734      0.16455      0.31833 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      61    -0.024048   -0.0014931      0.11125      0.58557 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3     -0.50463   -0.0069612      0.54861      0.82116 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       8      0.15143    0.0034108      0.32383      0.32003 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       6    -0.021973  -0.00042863      0.31674      0.52765 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      13      0.27712    0.0079553      0.21429     0.097987 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     134     0.014436    0.0013254     0.082995      0.43096 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      46     -0.12244   -0.0066047      0.12957      0.82765 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      33       0.1973    0.0090183      0.15245     0.097812 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      10      0.47487     0.011957      0.27972     0.044796 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31      0.11587    0.0051336      0.15077       0.2211 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8      0.41889    0.0094346       0.3057     0.085317 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     117     0.078595    0.0067463     0.078553      0.15853 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      18      0.21725    0.0073373      0.21341      0.15436 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       8      0.73493     0.016553      0.31866     0.010554 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12     0.095265    0.0026276      0.24736      0.35008 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      24      0.17736    0.0069155      0.16867      0.14653 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      17     0.075877    0.0024905      0.20291      0.35422 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET       6     0.065857    0.0012847      0.34645      0.42462 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17     -0.18975   -0.0062282      0.21049      0.81632 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      50      0.10493    0.0059003      0.12449      0.19967 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21     0.054015    0.0019703      0.19595      0.39141 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      18     0.087735    0.0029632      0.19812      0.32894 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      31    -0.070586   -0.0031273      0.15627      0.67425 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
BARRIER_CANCER_RELAPSE_TUMOR...1         SET       8     -0.04679   -0.0010539      0.29441      0.56314 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      14    -0.097979   -0.0029188      0.23485      0.66173 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      11     -0.28568   -0.0075442      0.28195      0.84451 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      36       0.2275      0.01086      0.14538     0.058813 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     328    -0.017446   -0.0024904     0.048495      0.64048 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     237    0.0064641   0.00078666     0.058389      0.45592 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     116     0.081596    0.0069741     0.080561      0.15558 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      54     0.032461    0.0018968      0.12581       0.3982 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      84    -0.010998  -0.00080074     0.098091      0.54464 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5     -0.51274   -0.0091308      0.35709      0.92447 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      71      0.02119     0.001419      0.10871      0.42273 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11       0.0923    0.0024375      0.32264      0.38741 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      23     -0.11091   -0.0042337      0.20164      0.70885 BAUS_TFF2_TARGETS_UP
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      49      0.12855    0.0071566      0.12394      0.14983 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      38      0.13192    0.0064695      0.13557      0.16527 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       6    -0.097145    -0.001895      0.40355      0.59512 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      38     -0.17707   -0.0086839      0.15696      0.87037 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      52      0.15048    0.0086288      0.13285      0.12868 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      60      0.02015    0.0012408      0.10315      0.42256 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      34     0.072228     0.003351      0.13976      0.30266 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      41    -0.051276   -0.0026118      0.13315      0.64992 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      19     -0.10018   -0.0034761      0.18411      0.70682 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     544     0.049707    0.0090737      0.03809      0.09596 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     771    -0.053239    -0.011483     0.034374      0.93928 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     316     0.030616    0.0042914     0.047472      0.25949 BENPORATH_ES_1
BENPORATH_ES_2                           SET      27    -0.011569  -0.00047842      0.13496      0.53416 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       8      0.10134    0.0022826      0.24077      0.33691 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      85    -0.015924   -0.0011662     0.092468      0.56836 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     845      -0.0427   -0.0096181     0.033104      0.90144 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     632    0.0012058   0.00023656     0.034608       0.4861 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     159      0.07165    0.0071599     0.066994      0.14243 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     837    -0.037169   -0.0083346       0.0305       0.8885 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     162     0.007223    0.0007285     0.065479      0.45608 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     248    -0.027803   -0.0034599       0.0545      0.69502 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     480    -0.085413    -0.014676     0.043958      0.97398 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     131    -0.016141   -0.0014654     0.075451       0.5847 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     632    -0.020825   -0.0040856     0.034764      0.72543 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     764     -0.11881    -0.025516      0.03496      0.99966 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45      0.11543    0.0061591      0.13578      0.19763 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      24     -0.11423   -0.0044541      0.16597      0.75436 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     327    -0.031698    -0.004518     0.049837      0.73762 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      25    -0.029828    -0.001187      0.18739      0.56323 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      17     0.024411   0.00080125      0.20531      0.45268 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      23    -0.017258  -0.00065877      0.19884      0.53458 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8     0.016525   0.00037219       0.3324      0.48018 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     458   -0.0061392   -0.0010312     0.041086      0.55939 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERNARD_PPAPDC1B_TARGETS_DN              SET      49      -0.1482   -0.0082502      0.13949      0.85598 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      32     -0.22033   -0.0099175      0.15214      0.92621 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43    -0.037448   -0.0019533      0.12775      0.61529 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      20     -0.32943    -0.011727      0.20452      0.94637 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     149   -0.0025226   -0.0002441      0.07272      0.51384 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     166    -0.089242     -0.00911     0.069364      0.90087 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET      94    -0.070127   -0.0053994     0.086682      0.79074 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
BHATI_G2M_ARREST_BY_2METHOXY...2         SET     100     0.016806    0.0013343      0.08575      0.42231 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATTACHARYA_EMBRYONIC_STEM_...          SET      70    -0.077187   -0.0051324      0.10244      0.77441 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      80     -0.16591     -0.01179      0.10404      0.94459 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     178     0.016573    0.0017512     0.067403      0.40289 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      73     -0.21146    -0.014358      0.11221      0.97024 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     228     0.053162    0.0063475     0.059566      0.18607 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     120    -0.010051   -0.0008736     0.082707      0.54836 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     180     0.028581    0.0030368      0.06816      0.33749 BIDUS_METASTASIS_UP
