# MEAN_SAMPLE_SIZE = 27992
# TOTAL_GENES = 14489
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Cervix_Ectocervix                   COVAR   14489    0.0085694     0.016497     0.013989      0.27008 Cervix_Ectocervix
Cervix_Endocervix                   COVAR   14489     0.010339     0.020076     0.013436       0.2208 Cervix_Endocervix
Colon_Sigmoid                       COVAR   14489     0.010748     0.020647     0.014281      0.22584 Colon_Sigmoid
Colon_Transverse                    COVAR   14489     0.013348     0.024031     0.013321      0.15816 Colon_Transverse
Esophagus_Gastroesophageal_J...     COVAR   14489   -0.0010525   -0.0020328      0.01443      0.52907 Esophagus_Gastroesophageal_Junction
Esophagus_Mucosa                    COVAR   14489    -0.012126    -0.023012    0.0087582       0.9169 Esophagus_Mucosa
Esophagus_Muscularis                COVAR   14489    0.0047365    0.0091719      0.01393      0.36692 Esophagus_Muscularis
Fallopian_Tube                      COVAR   14489    0.0082792      0.01576      0.01366      0.27224 Fallopian_Tube
Heart_Atrial_Appendage              COVAR   14489    0.0040651    0.0071501     0.010947       0.3552 Heart_Atrial_Appendage
Heart_Left_Ventricle                COVAR   14489     0.016206     0.026457     0.010522     0.061774 Heart_Left_Ventricle
Kidney_Cortex                       COVAR   14489     0.010475     0.017977     0.010185      0.15188 Kidney_Cortex
Kidney_Medulla                      COVAR   14489   0.00043191   0.00078104     0.010424      0.48348 Kidney_Medulla
Liver                               COVAR   14489  -9.7362e-05  -0.00017202     0.007193       0.5054 Liver
Lung                                COVAR   14489   -0.0013703    -0.002597     0.010586       0.5515 Lung
Minor_Salivary_Gland                COVAR   14489    -0.015392    -0.028041     0.011171      0.91586 Minor_Salivary_Gland
Muscle_Skeletal                     COVAR   14489    0.0070611     0.013182    0.0079498      0.18722 Muscle_Skeletal
Nerve_Tibial                        COVAR   14489    0.0031392    0.0062042     0.011489      0.39234 Nerve_Tibial
Ovary                               COVAR   14489      0.01771     0.035341     0.010992     0.053585 Ovary
Pancreas                            COVAR   14489    -0.001149   -0.0018768    0.0097095       0.5471 Pancreas
Pituitary                           COVAR   14489    -0.018645    -0.033928     0.010402      0.96345 Pituitary
Prostate                            COVAR   14489   -0.0040587   -0.0075367     0.013783       0.6158 Prostate
Skin_Not_Sun_Exposed_Suprapu...     COVAR   14489    -0.014391    -0.027231    0.0087143      0.95066 Skin_Not_Sun_Exposed_Suprapubic
Skin_Sun_Exposed_Lower_leg          COVAR   14489    -0.012693    -0.024161    0.0087513      0.92651 Skin_Sun_Exposed_Lower_leg
Small_Intestine_Terminal_Ile...     COVAR   14489    0.0056254     0.010132     0.011043      0.30524 Small_Intestine_Terminal_Ileum
Spleen                              COVAR   14489     0.018907     0.036803    0.0083849     0.012077 Spleen
Stomach                             COVAR   14489    0.0013874      0.00247     0.013966      0.46044 Stomach
Testis                              COVAR   14489   -0.0054553   -0.0092325    0.0063934      0.80324 Testis
Thyroid                             COVAR   14489    0.0021541    0.0041895     0.011024      0.42254 Thyroid
Uterus                              COVAR   14489     0.017651     0.035359     0.012437     0.077916 Uterus
Vagina                              COVAR   14489    -0.014094    -0.026437      0.01267        0.867 Vagina
Whole_Blood                         COVAR   14489    0.0013632    0.0024149    0.0064523      0.41634 Whole_Blood
