# MEAN_SAMPLE_SIZE = 27993
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
AGUIRRE_PANCREATIC_CANCER_CO...2         SET     241    -0.091786    -0.011333     0.063378      0.92621 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                      SET      27     -0.31409    -0.013071      0.18401      0.95607 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                  SET      22     -0.39943    -0.015007       0.1986      0.97784 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                  SET      31      0.22678     0.010111      0.17594     0.098713 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                   SET      60      0.22317      0.01383      0.11395     0.025097 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                   SET      23      0.20896    0.0080272      0.17062      0.11035 AKL_HTLV1_INFECTION_UP
ALCALAY_AML_BY_NPM1_LOCALIZA...1         SET     159    -0.054795   -0.0055101     0.071565      0.77806 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2         SET     112    -0.012496   -0.0010563     0.087863      0.55655 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALCALA_APOPTOSIS                         SET      71     0.033613    0.0022652      0.11474      0.38478 ALCALA_APOPTOSIS
ALFANO_MYC_TARGETS                       SET     192    -0.082741   -0.0091334     0.067715      0.88912 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                     SET      20     -0.11116   -0.0039822      0.19803       0.7127 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_DN                 SET       5      -0.3314    -0.005939      0.45639      0.76612 ALONSO_METASTASIS_EMT_DN
ALONSO_METASTASIS_EMT_UP                 SET      29     0.069861    0.0030129      0.16742      0.33824 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP              SET      15      0.14112     0.004379      0.21021      0.25102 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                     SET     164      0.11602     0.011847     0.066416      0.04034 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...          SET      93      0.16128      0.01243     0.093586     0.042431 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...          SET      87      0.02122    0.0015821      0.09515      0.41176 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                 SET      10      0.18022    0.0045669      0.25669      0.24132 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA               SET      50     0.033626    0.0019029      0.12038         0.39 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A             SET      30      0.18579     0.008149      0.15444      0.11451 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA                SET       8     -0.10594   -0.0024013      0.31552      0.63147 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A              SET      11      0.14845    0.0039452      0.23023      0.25954 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA               SET      49      0.05481    0.0030706      0.12212      0.32678 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A             SET      17     -0.37605    -0.012422      0.25796      0.92754 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA                SET      27     -0.12759   -0.0053098       0.1558      0.79358 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A              SET       9     -0.16792   -0.0040369      0.30202      0.71089 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA               SET     121     0.034467    0.0030273     0.081329      0.33586 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A             SET      36    -0.057605   -0.0027673      0.14971       0.6498 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA                SET      32     -0.26611    -0.012054      0.15307      0.95893 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A              SET      25      0.13167    0.0052732      0.19038      0.24459 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...          SET      50     -0.17106   -0.0096801      0.12562      0.91334 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A            SET      14      0.47333      0.01419      0.23294     0.021087 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...          SET      46       0.1393    0.0075619      0.14249      0.16414 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A            SET      20     -0.58479     -0.02095      0.20454      0.99787 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...          SET      27     -0.11347   -0.0047223      0.17339      0.74358 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A            SET      44     0.068584    0.0036416      0.14786      0.32138 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...          SET      13     -0.21492    -0.006209      0.25682      0.79866 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE            SET     179    -0.049591   -0.0052878     0.067855      0.76755 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...          SET      57     -0.01815   -0.0010964      0.12346      0.55844 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1         SET      54      0.11172    0.0065693      0.12183      0.17958 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2         SET     134     0.028822    0.0026629     0.075443      0.35122 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1         SET      64   -0.0008195  -5.2444e-05      0.11024      0.50297 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2         SET      29      0.13204    0.0056944      0.15225      0.19291 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                  SET      30     -0.12573    -0.005515      0.15011      0.79887 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1         SET      42      0.18083    0.0093814      0.14123      0.10021 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      33   -0.0042007  -0.00019323      0.16977      0.50987 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      38    -0.067837    -0.003348      0.14205      0.68351 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      36      0.23394     0.011238      0.15194     0.061828 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      49     0.076357    0.0042778      0.13333      0.28342 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     140      0.03568    0.0033689     0.076355      0.32015 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      38      0.10846    0.0053529      0.14341      0.22474 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       7    -0.085052   -0.0018034      0.29502      0.61344 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      39     -0.08442   -0.0042207      0.14155      0.72454 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      14     -0.36567    -0.010963      0.21916      0.95238 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     108     0.018847    0.0015646     0.088088      0.41529 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      22     0.095925     0.003604      0.19591       0.3122 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      39      0.19321    0.0096597      0.16073      0.11468 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      19     0.051355    0.0017933      0.21282      0.40466 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     374    -0.034247   -0.0052448     0.048821      0.75849 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      69      0.02244    0.0014909      0.10488      0.41529 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      27      0.17165    0.0071435      0.16733       0.1525 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      63      0.10831    0.0068771      0.11408      0.17121 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3     -0.10893   -0.0015123      0.54855       0.5787 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       8     -0.43372    -0.009831      0.31576      0.91521 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       6     -0.17887   -0.0035115      0.34573      0.69755 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      13     -0.40604    -0.011731      0.22635      0.96357 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     130    -0.096308   -0.0087653     0.084732      0.87214 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      45     0.094064    0.0050507      0.12894      0.23285 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      32     0.058204    0.0026365      0.15453      0.35322 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      10      0.50479     0.012792      0.27807     0.034745 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31     -0.21763   -0.0097035      0.15668      0.91758 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8      0.37012    0.0083894       0.2778      0.09139 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     116    -0.026804   -0.0023055     0.080748      0.63003 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      18      0.17578    0.0059744      0.20888      0.20004 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       8      0.29019    0.0065777      0.30499      0.17069 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12      0.12136    0.0033685      0.24665      0.31136 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      24     -0.14749   -0.0057874       0.1798      0.79396 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      17      0.32564     0.010757      0.20441     0.055585 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET       6     0.080372    0.0015778      0.31954      0.40071 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17     -0.24455   -0.0080782      0.20972       0.8782 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      50     0.089324    0.0050548      0.12677      0.24052 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21      0.45445     0.016682      0.19843     0.011012 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      18       0.5031       0.0171      0.19485    0.0049178 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      31    -0.064007   -0.0028538      0.15953      0.65587 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
BARRIER_CANCER_RELAPSE_TUMOR...1         SET       8     -0.17532   -0.0039738      0.32544      0.70495 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      14    -0.088399   -0.0026501      0.25233      0.63695 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      11    -0.067341   -0.0017897      0.27107       0.5981 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      36     0.018665   0.00089665      0.14495      0.44877 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     325    -0.069454   -0.0099314     0.048466      0.92406 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     232    0.0071317   0.00086422     0.060498      0.45308 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     115     0.058659    0.0050237     0.082234      0.23783 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      54     -0.24833    -0.014602      0.12895      0.97293 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      83     0.095385    0.0069472     0.095542      0.15906 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5     -0.70293    -0.012597      0.38199      0.96712 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      68    -0.008061  -0.00053168      0.11817      0.52719 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11      0.41576     0.011049      0.32991      0.10381 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      23     0.056052    0.0021532      0.20919      0.39437 BAUS_TFF2_TARGETS_UP
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      49      0.16205    0.0090783      0.13452      0.11418 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      37      0.19538     0.009515      0.14025     0.081815 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       6      0.11273    0.0022131      0.40808      0.39118 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      37     -0.41832    -0.020373      0.16011       0.9955 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      52     -0.18201    -0.010503      0.13689      0.90817 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      60    -0.042293    -0.002621      0.10858      0.65154 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      34     -0.15466   -0.0072211      0.13932      0.86651 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      41    -0.024842   -0.0012734      0.13934      0.57075 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      19   -0.0058884  -0.00020562      0.18403      0.51276 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     540    -0.010174    -0.001862     0.038218      0.60496 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     750   -0.0044724  -0.00095787     0.035593         0.55 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     312     0.033732     0.004728     0.047973      0.24099 BENPORATH_ES_1
BENPORATH_ES_2                           SET      27     -0.07963   -0.0033139      0.14536      0.70809 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       7     0.064025    0.0013576      0.26282      0.40377 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      82    0.0012083   8.7472e-05     0.091338      0.49472 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     817   -0.0081025   -0.0018071     0.034351      0.59323 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     628     0.058947       0.0116     0.034631     0.044375 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     155     0.072475    0.0071967     0.069365      0.14806 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     830     0.050009     0.011237     0.031373     0.055476 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     162      0.08374    0.0084991       0.0663       0.1033 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     247     0.015196    0.0018991     0.055453      0.39203 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     462    -0.032286   -0.0054795     0.046252      0.75742 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     131    -0.078774   -0.0071967     0.076643      0.84797 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     627    -0.014941    -0.002938     0.035451      0.66329 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     743   -0.0072931    -0.001555      0.03565      0.58105 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45     -0.10176   -0.0054638      0.13435      0.77559 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      24      0.12847    0.0050409       0.1794      0.23698 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     323    -0.099332    -0.014161     0.049562      0.97746 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      25      0.10941    0.0043816      0.18226      0.27416 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      17      0.15203     0.005022      0.20963      0.23416 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      23     -0.38583    -0.014822      0.17716      0.98528 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8      0.14593    0.0033077      0.33284      0.33054 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     453     0.041148    0.0069172     0.041634      0.16151 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERNARD_PPAPDC1B_TARGETS_DN              SET      48     0.066226    0.0036722      0.13713      0.31457 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      32     0.037026    0.0016772      0.14891      0.40182 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43    -0.011275  -0.00059181      0.12989      0.53458 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      20     -0.31604    -0.011322       0.1958      0.94674 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     147     -0.09863   -0.0095403     0.073042      0.91153 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     166     0.042193    0.0043343     0.067787      0.26683 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET      92     0.048396      0.00371     0.089665      0.29469 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
BHATI_G2M_ARREST_BY_2METHOXY...2         SET     100     0.061847    0.0049417     0.086386      0.23702 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATTACHARYA_EMBRYONIC_STEM_...          SET      68    -0.035152   -0.0023185      0.10412      0.63217 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      81    -0.055754   -0.0040118      0.10692      0.69897 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     176     0.012138    0.0012835     0.070216      0.43138 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      74     -0.03886   -0.0026732      0.11336      0.63412 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     224     0.099516     0.011853        0.062     0.054248 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     120      0.19443     0.017007     0.083077    0.0096393 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     178    -0.093696   -0.0099629     0.065908      0.92242 BIDUS_METASTASIS_UP
