ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000228289	RP4-640E24.1	-0.0135086130492218	-0.0204446802385654	0.18450307591534	-0.0404722380367847	-0.03069061922708	-0.0351012966866867	-0.0244929953966691	0.0725599196383948	0.143133997868177	0.0731628202685133	-0.0418381636059079	-0.0225452787762623	-0.00780222282037707	-0.0314335682051663	0.05380763331802	-0.0371654914748866	-0.0411032016079165	-0.0279496318572224	-0.0378050746978438	-0.0278080906451952	0.0871697102350023	-0.034358551733327	0.00141712742736568	0.219639606288627	-0.0365282088939158	0.0018318506759563	-0.0166330475492753	-0.0308851941791749	0.103170039342265	0.121341591597237
ENSG00000225719	NMNAT1P2	-2.45691726038537e-05	0.000586710246047411	-0.00108628700978964	7.68930692872079e-05	-0.000314034744671382	-0.000662119860891135	-6.92047727397284e-05	-0.00108628700978964	-0.000164547173737151	-0.000122255992630544	-0.00108628700978964	-0.000556226816746397	-8.64779768164584e-05	-0.000365593849270936	0.000115816130881169	-0.000798599946819445	-0.000337862358544283	-0.000282330502555856	-0.00108628700978964	-0.00108628700978964	-0.000358424184135686	-0.00108628700978964	0.000320596773970049	0.000101635745581342	0.000169426136696396	9.32279704661359e-05	0.010949335602561	-0.00042394266421589	0.0036374928599511	-0.00108628700978964
ENSG00000199849	RNU5F-6P	0.00106738966729509	0.00113222917599673	-0.000516837896737206	-0.000516837896737206	0.000979800769303516	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	0.00593319641833879	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	0.0112385736854979	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.000516837896737206	-0.00026746322764105	-0.000516837896737206	-0.000516837896737206	0.000740054309743824	-0.000516837896737206	-0.000516837896737206	0.00695093810816274	-0.000516837896737206
ENSG00000213070	HMGB3P6	-0.0137799512326032	0.00748427546259608	-0.0240807234582793	-0.000735781757316761	-0.020324575435133	-0.00991976956523039	-0.0114127880352969	-0.0193036269095646	-0.00597488324262446	-0.00671235608594764	0.0406945211775395	-0.0205635817824823	-0.00752996088941294	0.0358275690985113	0.0137281056122998	0.0290719768023627	0.0381085864484331	-0.0139082171413452	-0.0122364641947807	-0.0187496465234028	-0.000890227944131517	0.00409790039560875	0.0197473665325145	-0.00184426857374721	0.00462636556667251	-0.0134921381139863	0.0817418911942126	-0.00152731233802459	-0.0139557084677316	-0.0167226490957392
ENSG00000185630	PBX1	0.411932044215608	0.675152992118816	1.42557779234026	-3.10715254110603	0.879569036835071	-0.307911558118057	0.820287055692464	1.72389554597818	1.00900348298065	0.878963311394957	1.82035691707743	-0.855315175398807	-0.721188292495238	-2.68327591544055	0.340252276096174	0.173016840881386	-0.153486428474612	1.51579942820077	-0.167269184728756	0.211581474395459	0.931230081668188	0.45655148604315	-0.168957626113137	-0.0500594479407765	-1.0031384836839	-0.0525398167950749	-1.35133027856738	0.811821864943777	1.81659878028774	1.31932331951086
ENSG00000271917	RP11-506O24.2	-0.00100483122869351	0.0184374664338185	0.0197357173519922	-0.0693563325894463	0.0168970375973251	-0.0514701843560031	0.0526759720926366	0.28819747371672	0.0300656181470608	0.0384484609443569	0.12184158213392	-0.0304944219569946	-0.0290658923302467	-0.0632259163934588	0.00801533816845384	-0.0260373614410062	0.00156583281117551	0.15189689767681	0.00143395216516863	-0.0125934430205666	0.0685226006062462	0.0443411111009739	-0.0125407288068251	-0.0053715060018482	-0.0495932693945653	-0.00714848926352779	-0.0412206457262546	0.0489525313150027	0.408476821414228	0.240421319008772
ENSG00000201987	Y_RNA	-0.00151319300385944	0.00198537726653034	-0.00215312331385228	-0.00129552452129372	-0.000321630871453918	-0.000642298842334804	0.000345044019580796	-0.00215312331385228	0.00184829576007588	0.000664220020147841	-0.00215312331385228	-0.000983334200886021	0.000714276308840858	-0.00215312331385228	-9.20329457097949e-05	0.000381153749342208	0.00266350562690647	0.00450243846564299	-0.00110112430415931	-0.00215312331385228	0.000883917347176347	0.011059560908603	-0.00123815684999917	-0.000605099858571028	-0.00215312331385228	-0.000979686821222013	-0.0011875488812771	0.00373196209870655	0.00886062095249	-0.00215312331385228
ENSG00000224702	RP11-38C18.2	0.00130774605346344	-0.0636726812251753	-0.0402938542552497	-0.0657415667286687	-0.0510580503011931	-0.0631319370317422	-0.0272992164196213	-0.0514851875239581	-0.0540809354581426	-0.0351055285115588	-0.0513019177333881	-0.0626913344478454	-0.0658221754816517	-0.0629481070150332	-0.0581292816125373	-0.0542612523811226	-0.0369622733643062	-0.0626504820409819	-0.0658641738417254	0.159110854867525	-0.0542556230696985	-0.0499018642358407	-0.0549705517035616	-0.045427386577133	-0.0650206933479844	-0.0577860702288811	2.18207666378679	-0.0438981057150037	-0.0532023616920332	-0.0337173421041291
ENSG00000238022	RP11-38C18.3	-0.0686361619377212	-0.0801048664219747	-0.0825803990139655	-0.0809817902973251	-0.077312913668459	-0.0805779921218673	-0.0659316042777147	-0.0733136934462847	-0.078012851288201	-0.0739323508405871	-0.0825803990139655	-0.0811582790174164	-0.0804094812716993	-0.0809128126890245	-0.0773780896387271	-0.0782186322606691	-0.0757099442987223	-0.0783216503773106	-0.0794573616405855	-0.0196802013017517	-0.0634135816130303	-0.077340955123454	-0.0772598488610643	-0.074170416085406	-0.0810205800567718	-0.0802186819782068	3.57910344452908	-0.0746085470640251	-0.0721036649002315	-0.0721358326663298
ENSG00000143171	RXRG	-0.0118980766661916	-1.24026727504304	-0.200306490213115	-1.76753824961028	-0.920858060600333	1.01502317553692	-0.449918300123101	0.29888873141906	0.250159618799734	0.175272141789408	-0.344212356783084	-0.118590067150707	-1.54437836622307	-1.53895165507864	0.102067151198574	2.10799741643599	2.63500741439484	-0.641069910512672	-1.045737619448	3.38270443712199	-0.497367009640581	-0.838751364605039	-0.899855236408869	-0.389065897036096	-1.18376481512863	-0.666738033382523	-0.32602085605088	-0.461956818222162	-0.864443211878873	0.0945076341867455
ENSG00000237463	RP11-280O1.2	-0.120655080778405	-0.126654427224429	-0.129748816967865	-0.12896626431531	-0.120481251995801	-0.112917334872332	-0.118908576673353	-0.0736608366955828	-0.0830838649622903	-0.118543750100102	-0.113742511440183	0.114837527524948	-0.0150907908633552	-0.128378048675869	0.0348235694126596	0.0747158230427133	-0.12224126979562	-0.122068047169905	-0.127937886676563	0.161234847231417	-0.115644494490838	-0.120376003109931	-0.124024791354114	-0.0303415167571713	0.450202996074151	-0.0755748833205863	3.13163233946632	0.145323823438816	-0.0896583068030719	-0.116555050206019
ENSG00000230748	RP11-541H12.1	-0.0142851950082308	-0.0169804275833069	-0.0175134853540842	-0.0168748404948119	-0.0156460095777826	-0.0156832952687904	-0.0141564726286123	-0.0175134853540842	-0.0129706776172376	-0.014367489837695	-0.0175134853540842	0.0204291496104814	-0.00486960116050559	-0.0175134853540842	0.000653636462069943	0.028518750964784	-0.015542172417405	-0.0146939543180884	-0.0162606678644915	0.0374135687979575	-0.0152971229676852	-0.0152364660016869	-0.0162521952429172	-0.00251373438094801	0.0261413194602599	-0.00937996359322795	0.332662620789348	0.038108477362532	-0.00909381111223311	-0.014073815888973
ENSG00000162763	LRRC52	-0.190479790815409	-0.187998000578305	-0.142380483554628	-0.200371236179879	-0.182827710636715	-0.160222338653664	-0.164647508249315	-0.158959223616468	-0.0743784845311105	-0.0343026129883604	-0.205216217047666	0.000746164085839685	-0.00813319954932751	-0.194098391018234	-0.0449939110581011	0.379501651446087	-0.131583064176089	-0.185706245900911	-0.197833573565732	0.327761487183929	-0.146342515649358	-0.162707870582681	-0.172215919739437	-0.145313101722378	-0.192412002310682	-0.0278353408455058	4.61819440737544	0.0162714272549042	-0.169768884815938	-0.140167594449705
ENSG00000237783	RP11-306I1.1	-0.00591056511054332	-0.0118802605108736	0.0160234809064879	-0.00684427859172586	-0.00812240526997447	-0.0152975971598224	-0.00717448839734155	-0.00731450190693467	-0.00762744768845041	-0.00514499237398428	-0.0201648385189402	-0.0137900211328826	-0.0201648385189402	-0.0112302633303904	-0.00619559277519457	-0.00326588468051827	-0.0101095707306325	0.000762416886473643	-0.00367266652406911	0.000154787850889467	-0.00316941379797557	-0.00581022607845908	-0.00168501258210588	-0.0113573446312788	-0.00622417697875349	-0.00886445273210275	0.355467522355312	-0.00427927609249608	-0.00141503067642857	0.00248293439097297
ENSG00000236206	RP11-306I1.2	-0.0471660295469437	-0.0450775654668255	-0.0324906804787942	-0.0613849592854726	-0.0443811517942239	-0.0169483629490152	-0.0377422657177663	-0.0135583658657612	-0.0407553510466289	-0.0482503294508046	0.0561835233956967	-0.0662671667128675	-0.0212502416669349	-0.00228444909317567	-0.0340417741593262	-0.0702437678315419	-0.00549688193809223	-0.0402593078174947	-0.0289979101449539	0.286128118771298	-0.00623966003368923	-0.0419981447424012	-0.0562432545049336	-0.0379903027514003	-0.0428733146178688	-0.0391268708667883	1.43858794538769	0.0879190944959356	-0.0387763195824926	-0.0400299739907003
ENSG00000143198	MGST3	0.685208086459564	0.276985543194143	0.119004258448771	-1.96786967519562	0.728480983548131	-0.0130498692207808	0.553525924710997	0.296011826390618	0.302512906470376	-0.0555387582403834	0.264914940987662	0.342627265272898	0.0481644942313776	-1.07342818690008	0.314486515336148	0.0162072907101983	0.285709018120405	0.392212620322059	-1.57781117655925	-0.0443704208450975	-0.263971247363056	-0.0481222547265879	-0.159655390815765	0.219211634010049	-0.852450693456371	-0.301062573068573	-0.347596864171635	0.50136878051484	0.270058544113828	-0.0104223602768716
ENSG00000143149	ALDH9A1	0.287264053556413	0.238236198174332	0.252579208207651	-1.05379110102982	0.17202639824497	-0.12821555292167	0.298639873938244	0.30714210463331	0.0315609710824113	0.115912139130855	0.30714210463331	-0.899422359246785	-0.103154662256052	0.0301298240605295	0.175565382457674	0.115147459346106	0.276977323622092	0.284761215948759	-1.15449989252129	0.254713939185324	0.216925716281422	0.306139556012798	0.290687003981743	0.155818098864614	0.0879803892212216	-0.174102781307713	0.294381172236362	0.305499959545282	0.275596140563118	0.276038243767413
ENSG00000230175	RP11-466F5.3	0.0305906204261184	-0.00906934320856717	-0.0924044652054744	-0.127338620531091	-0.0327063788061831	-0.00278648642371095	0.0448946084317474	0.107944800339043	-0.0355123717025073	-0.000923668992098919	0.140642069949306	-0.125029851237106	-0.0718687207810017	-0.0848364384419477	0.0858455255983344	-0.12882910242967	0.0508877563337501	0.122110149166763	-0.113163465694934	0.0585776851543782	0.0436763665103688	0.188269406338415	0.0159310828476972	0.0666046280116193	0.0323923085471018	-0.0469589081714214	0.171481911919153	0.215301806938442	0.0535966511480879	0.0796687459021032
ENSG00000225272	RP11-466F5.4	0.0103364855247607	-0.00475014810785644	-0.0384226797333995	-0.0456424989515561	-0.0161590343041713	0.0108697156768276	0.0167388928309921	0.022621061148277	-0.0139712018247402	-0.00147537162081743	-0.00207778608137451	-0.0549231201000444	-0.0369959844187357	-0.0332736987104338	0.0421566848639165	-0.0631162737898915	0.0172910670524744	0.0402684553191904	-0.0435859485384532	0.0138472971571874	0.0106956133616154	0.0636974909491972	0.00720896289883984	0.0203435390305876	0.0276854727058307	-0.0236352708116478	0.0770597738119501	0.0718965955619571	0.0140489970908739	0.0120135525747103
ENSG00000215838	RP11-466F5.6	0.011731516311627	-0.0450309524907071	-0.0339845385610176	-0.056586603230584	-0.0301606484141187	-0.0157426963382056	0.0439465319249066	0.0306416326182001	-0.038649230382099	-0.0532055115641309	-0.035999117748915	-0.0871217987241463	-0.0530478391459198	-0.0622447109962868	-0.00431712156073041	-0.0461597032409131	0.12228194294133	0.0787394171035033	-0.0804558261479816	0.0748832290700057	0.00195336685665494	-0.0354734176171313	0.0428179620583173	0.00978592272980576	0.0394874026874259	-0.0612725664630354	0.506855087404184	0.0238056495916117	0.0488394821479606	0.00572030855204496
ENSG00000273365	RP11-466F5.10	0.0668210101542036	-0.107705929041932	-0.0423311857428639	-0.108607963819778	-0.0128929284669038	-0.0201676854008545	0.0815984253088472	0.011431597568096	-0.0855333591364357	-0.104344837892121	0.13300670070848	-0.174142235464194	-0.119040331556725	-0.10956844950888	0.00960208906371035	-0.10638957008778	0.244825334203671	0.133948580819768	-0.165743640612118	0.0710505233289562	0.017122811262504	-0.0813162487884749	0.116848757681168	-0.00510299459443208	0.050337189718816	-0.117095362230697	0.611991660648527	0.0324125919026383	0.0610212661123337	-0.00237062257340137
ENSG00000143183	TMCO1	0.317393243248781	0.681761073910637	0.343277514982461	-1.22915780138512	0.521921447052665	-0.491541576095158	0.428725418315831	0.589586052239984	0.224116990598927	0.127172093065059	0.515638385025875	-1.00565505109576	-0.194133609290805	-0.0863513275033403	0.312509954931794	-1.06114856475718	0.469502628858146	0.511653817887259	-0.737112955586076	0.725837322461019	0.349668629539955	0.436781045452522	0.307101454622934	0.482667762097294	-0.0119512819436649	0.0611420700926683	0.872623297592351	0.837345824552937	0.583677213883518	0.444478332320049
ENSG00000230659	RP11-466F5.9	0.0145049885814342	-0.0135076927458404	-0.00284554154674204	-0.0241977420173722	0.0059311500588701	-0.0250306974654482	0.0115118395330398	0.0234515718660935	-0.00822098997132374	-0.00837787585686539	0.015260272614181	-0.0325030208245231	-0.0260722726797547	-0.0403280829314175	0.00603513303320891	-0.0126024281940189	0.0121091070607105	0.0877982231637622	-0.0153545018707267	0.00378834007409224	0.0129358275816587	-0.00564884679205272	0.0173509279947019	-0.00871764420600437	-0.0100513990112257	-0.0111404044398969	0.177875011098452	0.02523834575752	-0.0147899198316657	0.0124968579925056
ENSG00000143179	UCK2	0.444600427664576	-0.592511926476795	0.272809091592273	-0.814996368505525	0.307251635452816	-0.926447775636579	0.653266747254272	0.2049448925611	0.103334152875073	0.248492573243511	0.300300506773448	-1.05470586163489	-1.07341651557143	-0.7396032659414	0.334698234834557	-0.224444311833454	0.657647975320914	-0.1301357054187	-0.365492309700919	0.115323445199684	0.101844361465346	0.550679919046702	1.12216085203841	0.513055718366371	-0.31075820873644	0.142703025284489	0.83201881755708	-0.173711614248131	0.306811538695925	0.478672618311848
ENSG00000236364	RP11-525G13.2	0.128164604272294	-0.311293292196979	0.0701389872440197	-0.393176199242649	0.0117355314564554	-0.270164997407775	0.329587942516493	0.304233660694748	0.015580269784476	0.0242555469827554	0.238887881053409	-0.366012318047007	-0.391382891689968	-0.297911915773812	0.13370642059585	-0.26050286286816	0.401193275557988	0.10784140525692	0.00514137614358418	0.135242732119757	0.273067649657287	0.499339530436212	0.379169020317036	0.296754296857317	-0.235672377265398	0.217244718019501	0.0342485492059251	0.014286016531459	0.220484056507311	0.382002120398555
ENSG00000271527	RP11-7G12.2	-0.00202538056251733	-0.0101942675883081	0.00243536052876495	-0.00886671928665232	-0.00162744751939964	0.00396874766641096	0.00129675727825277	-0.00444235252610446	0.00963843128397169	-0.00140637550410776	0.0216518762073714	-0.00752096445111887	-0.00789109317305258	-0.00499130997073501	-0.0020365427696209	-0.00656255810554559	0.00461530967901667	0.00403725513076124	-0.00833049925633165	-0.000527522779802203	0.00512392851528035	0.0109568232615366	0.00449190299485077	0.0216573030872421	-0.00271230096937159	0.000267238230048683	-0.000989876719597697	-0.00370707939265204	-0.000466210333648427	0.00645417122631937
ENSG00000188859	FAM78B	-0.0641694473673167	-0.578252514633913	0.557242179305383	-1.20003836421862	-0.460453732335351	0.923769723149111	-0.0556340813480431	0.707681249234308	0.334731317443222	-0.237266275674428	-0.0557146485251873	-0.0922902376030557	-0.72553116143619	-0.781186883508989	-0.782518866211431	0.545554216327217	0.67456108510119	-0.0990240787799646	-0.492623993018103	0.711032959096407	0.00317561750335044	-0.108901097909526	-0.48919201107564	-0.203128589195685	-0.296177839303266	-0.257110450144616	1.21135883005195	0.0339291806891551	0.921144089970885	0.0450140142390403
ENSG00000230898	RP11-9L18.3	-0.010073354165051	-0.026156049087102	0.0787381169495318	-0.0314667347270621	-0.0232929744174719	-0.002549680494579	-0.0093743488801319	0.117860564133018	0.0192752756132201	-0.0107473300219668	0.0194326236365694	-0.0165003303018975	-0.0271764209821955	-0.0311022512425999	-0.0267389292104199	-0.0150988692774735	0.0489261324483792	-0.0013395823453209	-0.0129610813014554	0.0532205252911797	0.0142270700074087	0.0250274035781629	-0.0181153153103812	-0.0144673694002986	0.00837162802193549	-0.0139643268656189	0.289005583378797	0.0187603443545901	0.0772011919477473	0.00293795958086829
ENSG00000215952	MIR921	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	0.00136447236921519	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	0.000294366477764954	-0.000201898732657441	-0.000201898732657441	0.000963736760160459	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	0.000731997217740389	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441	-0.000201898732657441
ENSG00000215835	RP11-9L18.2	0.0164461092604089	0.0201509096099675	0.0324400116034615	0.000815540637696728	0.0830874190354362	-0.100110364621721	0.0369828517366967	0.0929872678639254	-0.0065162307662274	-0.00503872505392928	0.0495821422671276	-0.151017975686914	-0.163263790977334	-0.213069167483961	0.0961140188112215	-0.0655776160375684	0.108327608308753	0.108365327122723	-0.205887718426186	0.00492471538566446	-0.0132032226221543	-0.0303766473943132	0.06059249828245	0.0409262625060486	0.0744423869566629	-0.0714805148703326	0.238737376618306	0.122331084274071	0.122865931678675	0.0307094004020323
ENSG00000229588	RP11-479J7.2	-0.0539489280199392	-0.195326035606799	-0.131926942405949	-0.199248895230783	-0.144587751693885	0.579181662004717	-0.0747728408408526	-0.0528555069618913	-0.058095738095102	-0.147444825815152	-0.123157317823277	0.0801886520197277	-0.194230625992654	-0.202598534920786	-0.186427945465617	-0.11188680486023	-0.0686816067010425	-0.171485728394899	-0.17367162738892	0.148153794085381	-0.153319771938222	-0.111446618068469	-0.12259204519161	-0.138177856021704	-0.189689398312551	-0.155055843619392	0.162336208368792	-0.138721481234467	-0.035717676206938	-0.112144019945916
ENSG00000225325	RP11-479J7.1	-0.009025649117924	-0.0104595880304628	-0.0107771829503118	-0.0092103332766828	-0.00988585545482628	0.00307353768306387	-0.010379592774261	-0.0107771829503118	-0.00982637483169227	-0.0097076578875531	-0.0107771829503118	-0.00985322402580252	-0.0100379372286703	-0.0095961075849332	-0.00875513183153498	-0.00921044705424818	-0.00929118221742917	-0.00627527071430993	-0.00986450524973191	-0.00504052999804951	-0.0103207713503013	-0.00950522027021245	-0.00982812270571596	-0.00970635518117596	-0.00958386139212119	-0.0081970436685937	0.353259819512546	-0.0097859239327769	-0.00914064433847545	-0.00772282457033428
ENSG00000230231	FMO7P	-0.00789843493701786	-0.00577298643649804	0.173485389001423	0.0349268540581304	-0.00964560092653748	-0.00962324803378465	-0.00910545479706183	0.0263923862651662	0.000961443793921402	-0.00758117432045993	-0.0140432925468928	-0.0118344733516186	-0.00857431820233965	-0.00304847045044265	0.00843249820221309	-0.0123801790313943	-0.00389352292691833	0.00963945788394596	-0.0105998201150539	0.00612231141935817	0.0121612865381435	-0.00742936266007134	-0.0112615669613692	0.0629320572865812	0.143124800722748	-0.00677583753905777	0.0611114097022165	-0.00593282345126985	0.01145262653918	0.00834968906048637
ENSG00000234142	RP11-276E17.2	-0.0222126030437842	-0.0280791538506525	0.117711949097176	0.111756942007719	-0.0260034281990659	-0.0341496593574818	-0.023598039273186	-0.00245491040228869	0.000563202096586084	-0.0296225967749362	0.0269322781359137	-0.0396489786702971	-0.0117581107041335	0.00256538293906638	0.0512429835285739	-0.0364876243464064	-0.0112252760944907	0.0162627338896746	-0.0381163195949022	-0.0125834809514076	0.0204854411405539	-0.0294174014238657	-0.0305073002028654	0.0628855784128721	0.323055098572949	-0.0281485572637274	0.40961748598366	-0.0223268047545192	0.00715726153333353	0.00717250470484488
ENSG00000215834	FMO9P	-0.0693391269416249	-0.0697560584159353	1.56058173618431	-0.0700955790734921	-0.0688615579950403	-0.0539595721010714	-0.0675799947553262	-0.0526472804723485	-0.0689213191494994	0.490454289453058	-0.068009848041224	-0.0686657198166712	-0.0636549462192918	-0.07041905631842	-0.0658379463760305	-0.0683763301216292	-0.0639507503085098	-0.066896351927596	-0.070679902899552	-0.0439334252045289	0.00855898400682738	0.445925315791907	-0.0452073076176346	-0.067104971805611	-0.06929508292455	-0.041964391255652	0.177355814624477	-0.0673976114213425	-0.0690024031735173	0.310125484910986
ENSG00000232341	RPL4P2	0.0158008547494706	-0.0514685193747097	0.0225201502514614	-0.0373703743930422	0.0353172095122727	-0.0909011558361301	0.0321401142699308	0.147534152635816	0.0242440163079398	0.0220162401449348	0.105149999573203	-0.107222595836935	-0.0708436775918339	-0.105169007609206	-0.00154745572234491	-0.0209396442817773	0.0392615146828366	0.268312269220125	-0.0504726103530803	0.0255850799623108	0.0423651604558585	-0.00572728874491566	0.119626843262768	-0.0229386798538976	-0.0211522016140709	-0.0283930053904183	-0.0812836295455941	0.0404533411089724	0.120781855322873	0.055295541969404
