ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000185630	PBX1	0.295169116056755	0.555025983900118	0.675152992118816	0.576947566587363	0.668342417078415	1.15321438206676	1.42557779234026	-0.457025254691207	-0.209856458765994	-0.350685777142803	0.21089127165671	-0.125717402207733	-0.239522488956937	0.178739539013707	-0.721210851709028	-0.404236690360384	-0.186471204067176	-0.721439896419741	-0.867042042490435	-0.408575463286658	0.820287055692464	0.73890376249698	-3.77788033308234	1.6167162447568	1.82035691707743	1.56042535916179	0.502401611513731	1.42477754214297	-0.0534917182607246	1.48640448601321	1.82035691707743	-0.490787784136148	-1.21731112644437	-0.729120510419497	-0.552628661604732	-2.68327591544055	0.340252276096174	0.45655148604315	0.173016840881386	-0.153486428474612	1.51579942820077	-0.167269184728756	0.211581474395459	0.931230081668188	-0.555340365868535	-0.48876784729322	-0.0500594479407765	-1.0031384836839	-0.0525398167950749	-1.35133027856738	0.811821864943777	1.81659878028774	1.31932331951086	-2.95257421553797
ENSG00000271917	RP11-506O24.2	-0.016813291234579	0.0183685680021791	0.0184374664338185	0.0369047250285949	0.0300880595633264	-0.000914676191738137	0.0197357173519922	-0.06024240184425	-0.0604492279648615	-0.0574316072644179	-0.0412536631980686	0.00274972895183064	-0.0508083569628926	-0.0601259279067675	-0.0626583762998822	-0.0584267970701424	-0.0567709446471775	-0.0579604933763222	-0.0593378829996216	-0.0640478384862525	0.0526759720926366	-0.0340359630564161	-0.0704419841936973	0.400614770205748	0.187021906876595	0.0626924448908143	9.0725596765057e-05	0.0826005908056155	-0.00685969763215631	0.0551260906763818	0.12184158213392	-0.0144626838260725	-0.0464148285731185	-0.0280507864350373	-0.0506368926034454	-0.0632259163934588	0.00801533816845384	0.0443411111009739	-0.0260373614410062	0.00156583281117551	0.15189689767681	0.00143395216516863	-0.0125934430205666	0.0685226006062462	-0.00144311562391199	-0.00664823280209704	-0.0053715060018482	-0.0495932693945653	-0.00714848926352779	-0.0412206457262546	0.0489525313150027	0.408476821414228	0.240421319008772	-0.0691061294382679
ENSG00000201987	Y_RNA	-0.00215312331385228	-0.000728953086067842	0.00198537726653034	-0.00215312331385228	0.000289027500054077	0.000650686965581037	-0.00215312331385228	-0.00215312331385228	-0.00215312331385228	-0.00215312331385228	0.00205490580947842	0.00199842726623853	0.00230135378935506	-0.00215312331385228	-0.00215312331385228	-0.00215312331385228	-4.0346186136134e-05	-0.00215312331385228	0.000555766420079448	-0.00215312331385228	0.000345044019580796	1.45443587818209e-05	-0.00215312331385228	-0.00215312331385228	-0.00215312331385228	0.00493616833971915	-0.000988592102502783	-0.00074093369365523	-4.57316404097441e-05	0.00245248373720728	-0.00215312331385228	-0.000331631635916724	-0.00163051105359859	0.000849212761673476	-0.00215312331385228	-0.00215312331385228	-9.20329457097949e-05	0.011059560908603	0.000381153749342208	0.00266350562690647	0.00450243846564299	-0.00110112430415931	-0.00215312331385228	0.000883917347176347	-0.00215312331385228	-0.00135045594423359	-0.000605099858571028	-0.00215312331385228	-0.000979686821222013	-0.0011875488812771	0.00373196209870655	0.00886062095249	-0.00215312331385228	-0.00109787923665108
ENSG00000224702	RP11-38C18.2	0.0404817962361715	-0.0467003782924431	-0.0636726812251753	-0.0560469196625704	-0.0502357593631927	-0.048105046169979	-0.0402938542552497	-0.0658533022395101	-0.0647816125776779	-0.0661114190541873	-0.0639877426770851	-0.0580766913989351	-0.0644572030860078	-0.0657006441284391	-0.0643745424172566	-0.0536110024692983	-0.0662871099976197	-0.0661387117839377	-0.0636338794002925	-0.0554242800661707	-0.0272992164196213	-0.0650704890273899	-0.064481549838479	-0.0491123091242179	-0.0536207780837243	-0.0562372735964978	-0.0520998661832498	-0.0145791638754393	-0.0553577108511188	-0.0282267431525084	-0.0513019177333881	-0.0642873658608313	-0.0611063865863386	-0.0657907620469811	-0.066489710968403	-0.0629481070150332	-0.0581292816125373	-0.0499018642358407	-0.0542612523811226	-0.0369622733643062	-0.0626504820409819	-0.0658641738417254	0.159110854867525	-0.0542556230696985	-0.0570078835256405	-0.0459535519435828	-0.045427386577133	-0.0650206933479844	-0.0577860702288811	2.18207666378679	-0.0438981057150037	-0.0532023616920332	-0.0337173421041291	-0.0660319547272025
ENSG00000238022	RP11-38C18.3	-0.062049799162935	-0.0767078043031246	-0.0801048664219747	-0.0748459757756329	-0.0769234375252445	-0.0790613170531834	-0.0825803990139655	-0.0819866012227198	-0.0811574963232919	-0.081218719351137	-0.0788153388563064	-0.0791080246895014	-0.0810463725759527	-0.0819999181986068	-0.0817065661689453	-0.075427419580419	-0.082471685954873	-0.0818426159111963	-0.0806751192702716	-0.0800056151870104	-0.0659316042777147	-0.0802589307703024	-0.0799913879525486	-0.0630173539266394	-0.0825803990139655	-0.079620802091023	-0.0765355959939828	-0.0727823643348277	-0.078057807804611	-0.0703238388495706	-0.0825803990139655	-0.0809611976026206	-0.0813539918112761	-0.0803073204367691	-0.0825803990139655	-0.0809128126890245	-0.0773780896387271	-0.077340955123454	-0.0782186322606691	-0.0757099442987223	-0.0783216503773106	-0.0794573616405855	-0.0196802013017517	-0.0634135816130303	-0.0779460682671189	-0.0745123256035564	-0.074170416085406	-0.0810205800567718	-0.0802186819782068	3.57910344452908	-0.0746085470640251	-0.0721036649002315	-0.0721358326663298	-0.0812100419635386
ENSG00000143171	RXRG	-0.22704901440914	0.25177118714818	-1.24026727504304	-1.29042127501245	-0.280216274935359	-0.911963218871161	-0.200306490213115	0.988627720610135	1.1869005124855	2.06107796991843	-1.09574230430696	-0.937645399263216	1.19933517092075	1.06948563943688	0.467609159917392	1.77059452597316	1.94564765018429	1.86541385771493	2.07997967581004	0.763807804883203	-0.449918300123101	-1.77488774546076	-1.7977844357477	0.262904524162739	0.331274517949749	0.668987072901049	-0.134625209721918	0.927626434518759	-0.991702914102736	0.885055241297434	-0.344212356783084	0.0434302936638196	-0.279485286570688	-1.54332958759682	-1.56666491203094	-1.53895165507864	0.102067151198574	-0.838751364605039	2.10799741643599	2.63500741439484	-0.641069910512672	-1.045737619448	3.38270443712199	-0.497367009640581	-0.579323417325736	-0.546909208112236	-0.389065897036096	-1.18376481512863	-0.666738033382523	-0.32602085605088	-0.461956818222162	-0.864443211878873	0.0945076341867455	-1.76056760538788
ENSG00000237463	RP11-280O1.2	-0.118600891251717	-0.123172507129966	-0.126654427224429	-0.123966741511183	-0.111820166089077	-0.121345398522149	-0.129748816967865	-0.0955017607866489	-0.114975293744877	-0.10861597998611	-0.122687971302893	-0.122687234834994	-0.12102190234777	-0.123045062419982	-0.114449338216152	-0.0827270869753327	-0.116335535692644	-0.111098257151564	-0.110475371040293	-0.115949266605536	-0.118908576673353	-0.129644161747252	-0.126512479674019	-0.117020640072025	-0.0346370136567846	-0.106761266516456	-0.0613309812684387	-0.112738482677146	-0.122872688812753	-0.11810571961095	-0.113742511440183	-0.00617460149539541	0.235009294538205	-0.0138982255762307	-0.040432803214752	-0.128378048675869	0.0348235694126596	-0.120376003109931	0.0747158230427133	-0.12224126979562	-0.122068047169905	-0.127937886676563	0.161234847231417	-0.115644494490838	-0.121991111326504	-0.121736888441897	-0.0303415167571713	0.450202996074151	-0.0755748833205863	3.13163233946632	0.145323823438816	-0.0896583068030719	-0.116555050206019	-0.129531772298865
ENSG00000230748	RP11-541H12.1	-0.0146972699458299	-0.0137801937445926	-0.0169804275833069	-0.0158832782186278	-0.0168310646542557	-0.0150624299832144	-0.0175134853540842	-0.0143968311514872	-0.0164761831823735	-0.0155539288072727	-0.0168206355612821	-0.0157748415993484	-0.0134803543592386	-0.0164889647543098	-0.0160844485593854	-0.0142757739845354	-0.0159783042735231	-0.0167136254032492	-0.0168673297228566	-0.0153079955114684	-0.0141564726286123	-0.0163873174264537	-0.0168721505759474	-0.0175134853540842	-0.0175134853540842	-0.0140137848362246	-0.0120123549751634	-0.012685103922407	-0.014918192634972	-0.0149990522954509	-0.0175134853540842	-0.00212454637566866	0.0428262227078388	-0.00427459484551365	-0.0175134853540842	-0.0175134853540842	0.000653636462069943	-0.0152364660016869	0.028518750964784	-0.015542172417405	-0.0146939543180884	-0.0162606678644915	0.0374135687979575	-0.0152971229676852	-0.0165525639338117	-0.0158962405071075	-0.00251373438094801	0.0261413194602599	-0.00937996359322795	0.332662620789348	0.038108477362532	-0.00909381111223311	-0.014073815888973	-0.016875460423133
ENSG00000162763	LRRC52	-0.192144470414718	-0.188439712119768	-0.187998000578305	-0.186468775367382	-0.174188591486114	-0.183582535120119	-0.142380483554628	-0.161542982439082	-0.140962174479795	-0.171638616791297	-0.181388833342149	-0.165249452454028	-0.140396703150937	-0.155443569056329	-0.173578503522267	-0.1251147131256	-0.155999019494654	-0.177783839309449	-0.159642657159769	-0.179389172079916	-0.164647508249315	-0.19585227330066	-0.198730175506733	-0.172097272654178	-0.147134979482529	-0.0298735695034012	-0.115266004987602	0.0446606192245284	-0.164382075120043	0.0483826091538736	-0.205216217047666	-0.0961686693652287	0.0969879778601646	-0.0114468312919156	0.0622814749806698	-0.194098391018234	-0.0449939110581011	-0.162707870582681	0.379501651446087	-0.131583064176089	-0.185706245900911	-0.197833573565732	0.327761487183929	-0.146342515649358	-0.162169797336171	-0.163878024927333	-0.145313101722378	-0.192412002310682	-0.0278353408455058	4.61819440737544	0.0162714272549042	-0.169768884815938	-0.140167594449705	-0.200749440891306
ENSG00000237783	RP11-306I1.1	-0.00701269097944955	-0.00455990069079317	-0.0118802605108736	-0.00878275781127102	-0.0131160181354757	-0.0058844876446948	0.0160234809064879	-0.0153204180927624	-0.0166449053109985	-0.0161647971355273	-0.0143927295167444	-0.0140433764297825	-0.0154446883848671	-0.017195583916054	-0.0134896803620878	-0.016842245776755	-0.0146255835810428	-0.0176580857357999	-0.0133479409886369	-0.0127382528172438	-0.00717448839734155	-0.00256754922606334	0.0104598105381603	0.00696364988418256	-0.0201648385189402	-0.00645235209333461	-0.00870703058741148	-0.00378357807586926	-0.00338795312291408	-0.00802982178395921	-0.0201648385189402	-0.0138917106060043	-0.0136890378366575	-0.0201648385189402	-0.0201648385189402	-0.0112302633303904	-0.00619559277519457	-0.00581022607845908	-0.00326588468051827	-0.0101095707306325	0.000762416886473643	-0.00367266652406911	0.000154787850889467	-0.00316941379797557	-0.001288947116105	-0.00139175305701312	-0.0113573446312788	-0.00622417697875349	-0.00886445273210275	0.355467522355312	-0.00427927609249608	-0.00141503067642857	0.00248293439097297	-0.0108322408547725
