# MEAN_SAMPLE_SIZE = 54887
# TOTAL_GENES = 14222
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                 TYPE  NGENES         BETA     BETA_STD           SE            P
Vas_CLDN5               COVAR   14222    0.0057048    0.0013548     0.039452      0.44251
Vas_PDGFRB              COVAR   14222     0.079316     0.016246     0.048126      0.04968
Vas_TBX18               COVAR   14222     0.033853    0.0055899     0.055908      0.27242
VIP_ABI3BP              COVAR   14222     0.054321     0.013195     0.099407      0.29238
VIP_ADAMTSL1            COVAR   14222    -0.007836   -0.0017015     0.090659      0.53444
VIP_CHRM2               COVAR   14222    -0.012817   -0.0030592     0.085466       0.5596
VIP_CRH                 COVAR   14222     0.057212     0.015672     0.073196      0.21722
VIP_dev                 COVAR   14222     0.038056    0.0092944     0.073502      0.30232
VIP_DPP6                COVAR   14222     -0.17051    -0.048072      0.06711      0.99446
VIP_HS3ST3A1            COVAR   14222    0.0049942    0.0013353     0.084013       0.4763
VIP_KIRREL3             COVAR   14222      0.10791     0.022429     0.082446     0.095295
VIP_PCDH20              COVAR   14222    -0.037232   -0.0092873     0.069387      0.70422
