# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
AGUIRRE_PANCREATIC_CANCER_CO...2         SET     241    -0.061555    -0.007553     0.062589      0.83731 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                      SET      27      0.16079    0.0066492       0.1829      0.18967 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                  SET      23    -0.018262   -0.0006971      0.19742      0.53685 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                  SET      31      0.22608     0.010016      0.18039      0.10507 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                   SET      60     0.050091    0.0030846      0.12098      0.33942 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                   SET      23     -0.18309   -0.0069887      0.18715      0.83602 AKL_HTLV1_INFECTION_UP
ALCALAY_AML_BY_NPM1_LOCALIZA...1         SET     159      0.02897    0.0028949     0.070153      0.33982 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2         SET     113    -0.055749   -0.0047033     0.089132      0.73416 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALCALA_APOPTOSIS                         SET      74    -0.077868   -0.0053229      0.11058      0.75933 ALCALA_APOPTOSIS
ALFANO_MYC_TARGETS                       SET     193    0.0056484   0.00062118     0.068452      0.46712 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                     SET      20   -0.0081609  -0.00029052      0.19156      0.51699 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_DN                 SET       5      0.28802     0.005129      0.45712      0.26433 ALONSO_METASTASIS_EMT_DN
ALONSO_METASTASIS_EMT_UP                 SET      30    -0.068747   -0.0029964      0.16137      0.66495 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP              SET      16    -0.014092  -0.00044876      0.20006      0.52808 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                     SET     168     0.096918    0.0099524      0.06581     0.070427 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...          SET      93     0.085706    0.0065639     0.093152      0.17878 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...          SET      89     -0.13837    -0.010368     0.093388      0.93078 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                 SET      12      0.32207    0.0088833      0.24448      0.09387 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA               SET      51      0.10359    0.0058829      0.12166      0.19726 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A             SET      31      0.18952    0.0083967      0.15291       0.1076 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA                SET       8      0.30095    0.0067783      0.32771      0.17923 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A              SET      11   -0.0092276  -0.00024368      0.23838      0.51544 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA               SET      50      0.04736    0.0026632      0.11957      0.34602 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A             SET      17    0.0062825   0.00020621       0.2578      0.49028 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA                SET      27     -0.18583   -0.0076847      0.16075      0.87616 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A              SET       9     -0.21564   -0.0051514      0.28642      0.77423 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA               SET     125    -0.026436   -0.0023449     0.079255      0.63064 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A             SET      36     0.021516    0.0010271      0.15631      0.44526 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA                SET      34     0.067103    0.0031132      0.15274      0.33021 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A              SET      25     -0.28087    -0.011177      0.19174       0.9285 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...          SET      54     -0.10073   -0.0058858      0.11864      0.80207 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A            SET      14     -0.24824   -0.0073949      0.22895      0.86086 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...          SET      47    -0.065957   -0.0035963      0.13642      0.68561 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A            SET      21   -0.0013046  -4.7588e-05      0.19343      0.50269 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...          SET      28      0.16344    0.0068824      0.16344      0.15866 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A            SET      44     0.028778    0.0015183      0.14659      0.42218 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...          SET      13      0.42528     0.012209       0.2703      0.05783 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE            SET     183     0.074121    0.0079401     0.069932      0.14461 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...          SET      57     0.094322    0.0056618      0.12433      0.22403 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1         SET      54      0.23151     0.013527      0.11698     0.023917 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2         SET     136     0.095701    0.0088511     0.075902      0.10369 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1         SET      64     -0.29124    -0.018521      0.11539      0.99419 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2         SET      28     0.035749    0.0015054      0.15302      0.40764 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                  SET      30    -0.017332   -0.0007554      0.15343      0.54497 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1         SET      42      0.19009    0.0097995      0.14732     0.098477 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      33      0.15173    0.0069352      0.16847       0.1839 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      38      -0.2513    -0.012324      0.14624      0.95713 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      36    -0.002013  -9.6095e-05      0.17076       0.5047 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      49     -0.12706   -0.0070736      0.12938      0.83696 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     140    -0.042744   -0.0040105     0.078706      0.70646 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      38      0.15493     0.007598      0.14349      0.14014 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       7      0.57757     0.012169          0.3      0.02711 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      39    -0.001352  -6.7168e-05      0.14416      0.50374 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      15      0.25643     0.007907      0.21211      0.11334 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     109     0.031912    0.0026445     0.086409      0.35595 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      22     -0.06471   -0.0024159       0.1801      0.64031 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      39    -0.047757   -0.0023726      0.16359      0.61483 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      21      0.12506    0.0045619      0.18814      0.25312 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     376     0.001819   0.00027757     0.048335      0.48499 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      70    -0.014301  -0.00095092      0.10354      0.55493 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      28    0.0011083   4.6673e-05      0.16753      0.49736 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      61    -0.057359   -0.0035614       0.1135      0.69335 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3     0.056741   0.00078273       0.5605      0.45968 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       8     -0.59257    -0.013347      0.32916      0.96408 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       6     -0.41657    -0.008126      0.32263      0.90167 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      13     -0.18077   -0.0051894      0.21828       0.7962 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     134     -0.22469    -0.020629     0.084684      0.99601 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      46    -0.016745  -0.00090331       0.1289      0.55168 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      33      0.18518    0.0084644      0.15528      0.11653 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      10      0.38557    0.0097088       0.2849     0.087983 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31      0.13481    0.0059726      0.15369      0.19021 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8    0.0077976   0.00017563      0.31138      0.49001 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     117    -0.028938   -0.0024839     0.080096      0.64106 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      18      0.26222    0.0088562      0.21676       0.1132 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       8      0.46703     0.010519      0.32459     0.075108 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12     0.019228   0.00053035      0.25323      0.46974 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      24     0.056101    0.0021874      0.17187      0.37206 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      17       0.2506    0.0082257      0.20672      0.11271 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET       6       0.4394    0.0085713      0.35236      0.10621 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17     -0.28999   -0.0095185      0.21438      0.91191 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      50      0.11059    0.0062186      0.12702      0.19199 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21    -0.093471   -0.0034095       0.1995      0.68029 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      18      0.38479     0.012996      0.20192     0.028359 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      31     -0.28699    -0.012715      0.15872       0.9647 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
BARRIER_CANCER_RELAPSE_TUMOR...1         SET       8     -0.03684  -0.00082975      0.29902      0.54903 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      14      0.27095    0.0080714      0.23929      0.12877 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      11     -0.14209   -0.0037523      0.28716      0.68962 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      36     -0.07966   -0.0038027      0.14807       0.7047 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     328     0.030988    0.0044235     0.049221      0.26449 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     237     0.062279    0.0075792     0.059589      0.14799 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     116     0.075239    0.0064308     0.082224      0.18009 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      54      0.14851    0.0086776      0.12827      0.12349 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      84     0.072581    0.0052844     0.099076      0.23191 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5      0.26319    0.0046868      0.36245      0.23388 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      71    -0.032647   -0.0021862       0.1107      0.61596 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11      0.27897    0.0073672      0.32849      0.19788 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      23      0.42113     0.016075      0.20436     0.019676 BAUS_TFF2_TARGETS_UP
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      49     0.087102    0.0048489      0.12634      0.24528 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      38    -0.012798  -0.00062764      0.13811      0.53691 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       6     -0.32758     -0.00639      0.41096       0.7873 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      38    -0.099355   -0.0048725      0.15986      0.73286 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      52      0.14258    0.0081757      0.13531      0.14602 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      60      0.10694    0.0065851      0.10593      0.15638 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      34      0.16302    0.0075634      0.14239      0.12613 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      41     0.029373    0.0014961      0.13562      0.41427 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      19     -0.23305   -0.0080865      0.18765      0.89286 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     544    -0.033011   -0.0060259     0.038817      0.80245 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     770    0.0010517   0.00022671     0.034918      0.48799 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     316     0.028075    0.0039352     0.048282      0.28046 BENPORATH_ES_1
BENPORATH_ES_2                           SET      27     0.078586    0.0032498      0.13738      0.28365 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       8     -0.14024   -0.0031586      0.24525      0.71627 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      85     0.034638    0.0025368     0.094183      0.35652 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     844   -0.0017612  -0.00039649     0.033736      0.52082 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     632     0.071802     0.014087     0.035079     0.020345 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     159     0.035511    0.0035486     0.068359      0.30172 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     838    0.0034353   0.00077075      0.03096      0.45583 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     162      0.12557     0.012665     0.066681     0.029849 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     248      0.10843     0.013494     0.055512     0.025401 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     480    -0.031452   -0.0054044     0.044791      0.75871 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     131     -0.17174    -0.015592     0.076953      0.98718 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     632    -0.003874  -0.00076002      0.03535      0.54363 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     764    -0.019093   -0.0041003     0.035479      0.70476 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45      0.06996    0.0037328      0.13832       0.3065 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      24       0.3337     0.013012      0.16898     0.024153 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     326     -0.04148   -0.0059035     0.050244      0.79547 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      25     0.024914   0.00099145      0.19086      0.44807 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      17     -0.19887   -0.0065276      0.20155      0.83809 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      23     -0.19191   -0.0073255      0.20287      0.82791 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8     -0.21992   -0.0049533      0.33879      0.74187 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     458    -0.014544   -0.0024428     0.041706      0.63635 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERNARD_PPAPDC1B_TARGETS_DN              SET      49      0.15113    0.0084133      0.13966       0.1396 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      32     -0.11369   -0.0051172      0.15487      0.76854 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43     0.025109    0.0013097      0.13008      0.42347 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      20     -0.08164   -0.0029063      0.20919      0.65183 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     149     0.039376    0.0038103     0.074129      0.29765 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     166    -0.053702    -0.005482     0.070704      0.77622 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET      94      0.17247     0.013279     0.088243     0.025332 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
BHATI_G2M_ARREST_BY_2METHOXY...2         SET     100    0.0022871    0.0001816     0.086466      0.48945 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATTACHARYA_EMBRYONIC_STEM_...          SET      70     -0.13562    -0.009018      0.10455       0.9027 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      80   -0.0081556  -0.00057955      0.10614      0.53062 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     178    0.0028907   0.00030545     0.068659      0.48321 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      73      0.13845    0.0094003      0.11426      0.11283 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     228     0.035927    0.0042896     0.060695      0.27696 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     120     0.085664     0.007446     0.083489      0.15244 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     180     0.023385    0.0024847     0.069426      0.36812 BIDUS_METASTASIS_UP
